financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
237998,FIN-237998,20231127,741,32,Expense,Operating Expense,1286.75
237999,FIN-237999,20250917,234,95,Revenue,Sales Revenue,8833.06
238000,FIN-238000,20220218,604,11,Revenue,Sales Revenue,2032.46
238001,FIN-238001,20211130,633,74,Revenue,Sales Revenue,2529.66
238002,FIN-238002,20190601,768,87,Expense,Utilities,3344.38
238003,FIN-238003,20240304,712,56,Revenue,Sales Revenue,6469.59
238004,FIN-238004,20230713,886,68,Cost,Materials,843.67
238005,FIN-238005,20251130,119,44,Cost,Maintenance,3024.99
238006,FIN-238006,20190522,360,67,Revenue,Sales Revenue,14217.07
238007,FIN-238007,20221224,800,47,Revenue,Sales Revenue,1539.47
238008,FIN-238008,20191114,83,70,Revenue,Sales Revenue,2829.91
238009,FIN-238009,20221228,376,63,Cost,Materials,537.41
238010,FIN-238010,20230217,753,18,Revenue,Sales Revenue,2349.28
238011,FIN-238011,20190923,89,86,Revenue,Sales Revenue,726.77
238012,FIN-238012,20240629,89,82,Expense,Utilities,5753.5
238013,FIN-238013,20220802,746,49,Expense,Utilities,391.33
238014,FIN-238014,20250725,536,34,Revenue,Sales Revenue,3556.18
238015,FIN-238015,20240607,441,30,Revenue,Sales Revenue,3301.75
238016,FIN-238016,20220515,254,46,Revenue,Sales Revenue,7222.49
238017,FIN-238017,20220526,657,70,Revenue,Sales Revenue,17006.93
238018,FIN-238018,20251214,938,46,Expense,Operating Expense,1761.73
238019,FIN-238019,20230727,621,5,Cost,Materials,1374.96
238020,FIN-238020,20201008,828,35,Revenue,Sales Revenue,3023.61
238021,FIN-238021,20200818,397,5,Expense,Operating Expense,440.83
238022,FIN-238022,20211129,553,44,Cost,Materials,1597.07
238023,FIN-238023,20210302,768,36,Revenue,Sales Revenue,2808.82
238024,FIN-238024,20201027,336,74,Revenue,Sales Revenue,8822.08
238025,FIN-238025,20200617,207,24,Revenue,Sales Revenue,2836.72
238026,FIN-238026,20240412,704,36,Expense,Operating Expense,323.96
238027,FIN-238027,20210530,735,33,Revenue,Sales Revenue,637.38
238028,FIN-238028,20251230,311,59,Revenue,Sales Revenue,5600.5
238029,FIN-238029,20191015,409,23,Expense,Operating Expense,1261.36
238030,FIN-238030,20250825,516,49,Revenue,Sales Revenue,17275.23
238031,FIN-238031,20240718,477,68,Expense,Utilities,7493.11
238032,FIN-238032,20240319,445,30,Revenue,Sales Revenue,586.34
238033,FIN-238033,20230629,742,100,Revenue,Sales Revenue,5801.39
238034,FIN-238034,20220930,466,89,Revenue,Sales Revenue,3840.9
238035,FIN-238035,20250211,876,10,Expense,Payroll,1505.44
238036,FIN-238036,20250319,332,76,Expense,Operating Expense,996.69
238037,FIN-238037,20200410,664,3,Expense,Utilities,3892.73
238038,FIN-238038,20231029,788,91,Expense,Operating Expense,1714.6
238039,FIN-238039,20200220,50,6,Expense,Operating Expense,982.33
238040,FIN-238040,20231013,375,70,Revenue,Sales Revenue,1787.14
238041,FIN-238041,20221210,74,100,Revenue,Sales Revenue,1413.8
238042,FIN-238042,20250825,636,51,Expense,Payroll,1907.0
238043,FIN-238043,20190213,45,99,Revenue,Sales Revenue,4870.4
238044,FIN-238044,20241212,307,58,Cost,Materials,5745.44
238045,FIN-238045,20210504,741,41,Expense,Operating Expense,2570.66
238046,FIN-238046,20230115,918,41,Cost,Maintenance,3145.73
238047,FIN-238047,20231108,617,86,Revenue,Sales Revenue,9884.74
238048,FIN-238048,20240225,762,60,Revenue,Sales Revenue,1372.37
238049,FIN-238049,20251213,996,26,Revenue,Sales Revenue,4810.6
238050,FIN-238050,20240419,525,61,Expense,Operating Expense,3321.6
238051,FIN-238051,20210405,920,90,Cost,Maintenance,1078.52
238052,FIN-238052,20240509,742,7,Revenue,Sales Revenue,1517.28
238053,FIN-238053,20201013,937,63,Cost,Materials,2024.16
238054,FIN-238054,20221008,70,8,Revenue,Sales Revenue,3981.11
238055,FIN-238055,20200308,53,56,Expense,Utilities,3476.22
238056,FIN-238056,20231225,685,100,Revenue,Sales Revenue,1233.4
238057,FIN-238057,20220407,753,91,Expense,Payroll,3154.63
238058,FIN-238058,20230321,469,91,Revenue,Sales Revenue,4581.52
238059,FIN-238059,20240714,94,82,Revenue,Sales Revenue,7717.59
238060,FIN-238060,20190912,340,40,Expense,Payroll,1408.15
238061,FIN-238061,20230621,758,48,Revenue,Sales Revenue,7356.62
238062,FIN-238062,20220212,900,4,Cost,Maintenance,877.14
238063,FIN-238063,20220328,468,68,Revenue,Sales Revenue,1799.14
238064,FIN-238064,20250126,490,50,Revenue,Sales Revenue,774.44
238065,FIN-238065,20201221,960,72,Revenue,Sales Revenue,10547.44
238066,FIN-238066,20221208,120,75,Revenue,Sales Revenue,6961.75
238067,FIN-238067,20240611,791,46,Revenue,Sales Revenue,4896.93
238068,FIN-238068,20221103,902,72,Revenue,Sales Revenue,6083.84
238069,FIN-238069,20221010,555,17,Revenue,Sales Revenue,2651.52
238070,FIN-238070,20210716,848,95,Expense,Payroll,1011.77
238071,FIN-238071,20220607,594,48,Revenue,Sales Revenue,3006.16
238072,FIN-238072,20200510,280,63,Revenue,Sales Revenue,1900.25
238073,FIN-238073,20200105,32,17,Expense,Payroll,1215.62
238074,FIN-238074,20241007,895,20,Revenue,Sales Revenue,16185.05
238075,FIN-238075,20190416,785,5,Expense,Payroll,1680.11
238076,FIN-238076,20190106,392,60,Cost,Maintenance,1386.39
238077,FIN-238077,20230317,706,12,Cost,Materials,1904.81
238078,FIN-238078,20200731,274,59,Cost,Maintenance,2273.1
238079,FIN-238079,20210129,720,53,Cost,Materials,1452.57
238080,FIN-238080,20220326,174,73,Revenue,Sales Revenue,3450.88
238081,FIN-238081,20190902,604,65,Expense,Operating Expense,972.82
238082,FIN-238082,20200123,953,33,Revenue,Sales Revenue,3949.25
238083,FIN-238083,20200401,265,92,Cost,Materials,1062.68
238084,FIN-238084,20210223,8,39,Revenue,Sales Revenue,1618.64
238085,FIN-238085,20230613,157,86,Expense,Payroll,6731.72
238086,FIN-238086,20210503,611,29,Cost,Maintenance,730.06
238087,FIN-238087,20220319,388,59,Cost,Maintenance,2205.04
238088,FIN-238088,20210707,831,98,Cost,Materials,697.38
238089,FIN-238089,20230108,652,39,Expense,Payroll,1951.09
238090,FIN-238090,20250208,166,86,Revenue,Sales Revenue,5179.36
238091,FIN-238091,20240114,775,70,Expense,Utilities,3793.17
238092,FIN-238092,20220621,840,11,Revenue,Sales Revenue,3251.17
238093,FIN-238093,20250124,5,56,Revenue,Sales Revenue,1895.76
238094,FIN-238094,20240107,403,35,Revenue,Sales Revenue,25115.82
238095,FIN-238095,20230317,903,70,Revenue,Sales Revenue,11650.63
238096,FIN-238096,20220516,204,85,Expense,Payroll,1475.98
238097,FIN-238097,20221202,487,36,Cost,Materials,1823.43
238098,FIN-238098,20231213,324,82,Expense,Payroll,956.63
238099,FIN-238099,20251203,469,25,Revenue,Sales Revenue,4524.62
238100,FIN-238100,20220808,699,18,Expense,Payroll,3277.43
238101,FIN-238101,20240810,350,88,Expense,Utilities,1688.16
238102,FIN-238102,20231030,398,25,Cost,Maintenance,2409.77
238103,FIN-238103,20231004,732,36,Revenue,Sales Revenue,11712.44
238104,FIN-238104,20200722,136,27,Revenue,Sales Revenue,6226.51
238105,FIN-238105,20200809,336,45,Cost,Maintenance,1108.79
238106,FIN-238106,20191222,733,17,Revenue,Sales Revenue,2700.99
238107,FIN-238107,20220124,303,20,Cost,Maintenance,2472.31
238108,FIN-238108,20210509,63,23,Cost,Materials,3812.9
238109,FIN-238109,20250818,58,66,Revenue,Sales Revenue,2697.8
238110,FIN-238110,20200417,8,85,Revenue,Sales Revenue,3798.73
238111,FIN-238111,20240622,398,36,Cost,Maintenance,1322.29
238112,FIN-238112,20231223,737,10,Expense,Payroll,2575.64
238113,FIN-238113,20220317,946,80,Expense,Operating Expense,5211.86
238114,FIN-238114,20210718,243,9,Expense,Payroll,2485.33
238115,FIN-238115,20240417,963,84,Cost,Materials,5008.78
238116,FIN-238116,20231209,332,9,Revenue,Sales Revenue,28901.79
238117,FIN-238117,20190526,417,43,Cost,Maintenance,9075.78
238118,FIN-238118,20240607,842,97,Expense,Operating Expense,2717.32
238119,FIN-238119,20200620,785,88,Revenue,Sales Revenue,880.04
238120,FIN-238120,20250207,973,49,Expense,Payroll,5406.7
238121,FIN-238121,20201109,91,53,Cost,Materials,1896.47
238122,FIN-238122,20210427,238,18,Expense,Operating Expense,4375.2
238123,FIN-238123,20230110,220,93,Expense,Payroll,1812.72
238124,FIN-238124,20221222,703,26,Expense,Utilities,644.75
238125,FIN-238125,20230309,321,54,Cost,Materials,2889.83
238126,FIN-238126,20251116,956,26,Expense,Payroll,743.81
238127,FIN-238127,20230501,523,75,Cost,Materials,1822.09
238128,FIN-238128,20221126,755,61,Revenue,Sales Revenue,3156.84
238129,FIN-238129,20221031,881,82,Expense,Payroll,11137.31
238130,FIN-238130,20250313,434,27,Expense,Payroll,399.73
238131,FIN-238131,20250830,949,91,Expense,Payroll,1802.15
238132,FIN-238132,20220703,858,21,Revenue,Sales Revenue,4056.02
238133,FIN-238133,20190710,854,98,Cost,Materials,2281.53
238134,FIN-238134,20210911,448,2,Expense,Operating Expense,255.24
238135,FIN-238135,20240826,1,96,Cost,Materials,771.51
238136,FIN-238136,20230812,992,71,Cost,Materials,5886.85
238137,FIN-238137,20190627,799,20,Cost,Maintenance,2339.87
238138,FIN-238138,20240909,778,39,Revenue,Sales Revenue,1858.1
238139,FIN-238139,20230502,835,33,Revenue,Sales Revenue,10182.93
238140,FIN-238140,20240104,431,54,Revenue,Sales Revenue,3356.08
238141,FIN-238141,20240903,72,56,Cost,Maintenance,1084.5
238142,FIN-238142,20231215,937,11,Cost,Materials,1993.55
238143,FIN-238143,20240218,769,73,Expense,Utilities,2107.34
238144,FIN-238144,20190908,527,81,Expense,Payroll,1401.75
238145,FIN-238145,20250618,506,20,Revenue,Sales Revenue,2763.35
238146,FIN-238146,20201230,867,46,Cost,Maintenance,401.9
238147,FIN-238147,20200430,166,39,Revenue,Sales Revenue,3797.03
238148,FIN-238148,20220630,584,23,Expense,Payroll,5690.57
238149,FIN-238149,20190402,447,62,Cost,Maintenance,661.06
238150,FIN-238150,20211208,247,82,Revenue,Sales Revenue,1197.22
238151,FIN-238151,20210107,844,41,Revenue,Sales Revenue,1821.15
238152,FIN-238152,20220219,493,12,Cost,Materials,1695.35
238153,FIN-238153,20190414,59,3,Revenue,Sales Revenue,1106.88
238154,FIN-238154,20190330,131,18,Expense,Operating Expense,2185.64
238155,FIN-238155,20230827,341,99,Cost,Maintenance,7222.71
238156,FIN-238156,20191226,157,75,Expense,Payroll,3434.47
238157,FIN-238157,20200423,507,4,Cost,Materials,5144.51
238158,FIN-238158,20220605,639,3,Cost,Materials,933.29
238159,FIN-238159,20231208,163,84,Expense,Operating Expense,5941.28
238160,FIN-238160,20250821,246,71,Cost,Materials,1126.19
238161,FIN-238161,20250504,90,51,Cost,Maintenance,9744.69
238162,FIN-238162,20230912,551,18,Revenue,Sales Revenue,3415.75
238163,FIN-238163,20191118,840,82,Revenue,Sales Revenue,14305.3
238164,FIN-238164,20201129,158,52,Revenue,Sales Revenue,1510.88
238165,FIN-238165,20210503,41,84,Expense,Payroll,5240.71
238166,FIN-238166,20230722,141,96,Cost,Maintenance,1308.05
238167,FIN-238167,20200812,438,71,Revenue,Sales Revenue,3734.48
238168,FIN-238168,20211214,941,98,Expense,Operating Expense,1455.58
238169,FIN-238169,20221224,704,72,Cost,Materials,2075.59
238170,FIN-238170,20221021,83,20,Cost,Maintenance,2984.69
238171,FIN-238171,20190415,817,44,Revenue,Sales Revenue,5609.6
238172,FIN-238172,20240920,694,43,Expense,Operating Expense,1513.34
238173,FIN-238173,20231111,675,6,Revenue,Sales Revenue,2739.55
238174,FIN-238174,20240720,679,54,Expense,Utilities,1531.38
238175,FIN-238175,20201002,101,74,Revenue,Sales Revenue,9325.88
238176,FIN-238176,20241118,236,50,Revenue,Sales Revenue,7876.44
238177,FIN-238177,20210618,545,63,Revenue,Sales Revenue,4330.37
238178,FIN-238178,20190608,503,50,Cost,Materials,4631.5
238179,FIN-238179,20200729,585,89,Expense,Operating Expense,2776.45
238180,FIN-238180,20210306,910,37,Cost,Materials,762.97
238181,FIN-238181,20201227,222,44,Cost,Materials,1635.25
238182,FIN-238182,20200315,538,38,Expense,Payroll,1082.8
238183,FIN-238183,20200325,213,14,Revenue,Sales Revenue,1883.01
238184,FIN-238184,20250613,921,41,Cost,Materials,2655.46
238185,FIN-238185,20211030,624,88,Expense,Payroll,2043.53
238186,FIN-238186,20210526,6,10,Revenue,Sales Revenue,1210.39
238187,FIN-238187,20240527,688,63,Expense,Operating Expense,2020.1
238188,FIN-238188,20240523,358,95,Revenue,Sales Revenue,1269.26
238189,FIN-238189,20200816,526,26,Revenue,Sales Revenue,1472.02
238190,FIN-238190,20240110,591,4,Revenue,Sales Revenue,5069.5
238191,FIN-238191,20210530,53,5,Revenue,Sales Revenue,5331.97
238192,FIN-238192,20250911,246,81,Expense,Utilities,3129.1
238193,FIN-238193,20190205,354,64,Expense,Utilities,6093.58
238194,FIN-238194,20230901,335,18,Cost,Maintenance,1712.43
238195,FIN-238195,20230417,929,49,Revenue,Sales Revenue,5723.2
238196,FIN-238196,20240117,886,21,Revenue,Sales Revenue,1043.02
238197,FIN-238197,20221119,745,67,Cost,Maintenance,1955.87
238198,FIN-238198,20230520,798,28,Cost,Materials,2874.7
238199,FIN-238199,20231209,311,50,Revenue,Sales Revenue,2962.26
238200,FIN-238200,20230721,81,13,Cost,Materials,6122.46
238201,FIN-238201,20220420,940,11,Revenue,Sales Revenue,1604.93
238202,FIN-238202,20210705,18,84,Cost,Maintenance,1183.11
238203,FIN-238203,20200805,746,11,Expense,Utilities,2386.23
238204,FIN-238204,20240304,52,52,Expense,Utilities,1191.49
238205,FIN-238205,20220708,466,21,Revenue,Sales Revenue,3802.96
238206,FIN-238206,20220709,737,99,Cost,Materials,9825.43
238207,FIN-238207,20211011,7,93,Cost,Materials,1586.59
238208,FIN-238208,20240509,271,7,Revenue,Sales Revenue,5712.91
238209,FIN-238209,20201215,485,93,Revenue,Sales Revenue,1772.97
238210,FIN-238210,20220913,465,2,Cost,Materials,5103.28
238211,FIN-238211,20210923,323,94,Cost,Materials,2361.89
238212,FIN-238212,20210111,692,9,Revenue,Sales Revenue,3506.4
238213,FIN-238213,20220616,62,70,Expense,Utilities,1362.02
238214,FIN-238214,20230306,375,28,Expense,Utilities,6451.82
238215,FIN-238215,20231015,586,69,Revenue,Sales Revenue,949.93
238216,FIN-238216,20220925,848,87,Expense,Payroll,5562.71
238217,FIN-238217,20250914,298,73,Cost,Materials,1839.4
238218,FIN-238218,20191225,902,77,Cost,Materials,418.27
238219,FIN-238219,20220319,921,15,Revenue,Sales Revenue,31035.07
238220,FIN-238220,20210519,790,94,Cost,Maintenance,2504.8
238221,FIN-238221,20200708,594,26,Revenue,Sales Revenue,5121.91
238222,FIN-238222,20201205,762,82,Cost,Materials,2188.66
238223,FIN-238223,20240416,924,67,Cost,Maintenance,5137.66
238224,FIN-238224,20221026,454,7,Expense,Operating Expense,3768.39
238225,FIN-238225,20200306,356,88,Cost,Maintenance,1916.39
238226,FIN-238226,20231128,332,23,Expense,Utilities,4362.55
238227,FIN-238227,20230919,789,71,Revenue,Sales Revenue,7108.58
238228,FIN-238228,20200718,126,1,Expense,Utilities,2836.98
238229,FIN-238229,20240518,551,48,Cost,Maintenance,312.05
238230,FIN-238230,20201013,971,1,Cost,Maintenance,630.63
238231,FIN-238231,20200321,254,11,Expense,Utilities,3222.07
238232,FIN-238232,20220212,349,72,Cost,Materials,1239.96
238233,FIN-238233,20190113,44,1,Revenue,Sales Revenue,2369.58
238234,FIN-238234,20241227,370,48,Expense,Payroll,931.24
238235,FIN-238235,20200822,747,43,Cost,Maintenance,1447.0
238236,FIN-238236,20190420,211,40,Revenue,Sales Revenue,2615.88
238237,FIN-238237,20200120,281,1,Revenue,Sales Revenue,3350.35
238238,FIN-238238,20190517,385,81,Expense,Operating Expense,2344.74
238239,FIN-238239,20200112,325,2,Revenue,Sales Revenue,1016.41
238240,FIN-238240,20190720,775,97,Revenue,Sales Revenue,11963.34
238241,FIN-238241,20250626,809,25,Cost,Materials,1183.55
238242,FIN-238242,20200628,41,81,Revenue,Sales Revenue,5549.35
238243,FIN-238243,20211016,580,17,Expense,Utilities,5586.41
238244,FIN-238244,20231210,991,28,Cost,Materials,7631.65
238245,FIN-238245,20201010,403,61,Cost,Maintenance,2754.2
238246,FIN-238246,20200217,730,88,Expense,Operating Expense,5086.05
238247,FIN-238247,20250402,999,5,Revenue,Sales Revenue,18384.14
238248,FIN-238248,20250311,853,63,Expense,Operating Expense,3402.27
238249,FIN-238249,20210103,957,41,Revenue,Sales Revenue,4405.22
238250,FIN-238250,20251115,43,54,Revenue,Sales Revenue,8644.81
238251,FIN-238251,20210208,894,17,Revenue,Sales Revenue,12098.27
238252,FIN-238252,20250302,172,80,Expense,Payroll,969.39
238253,FIN-238253,20190526,973,66,Revenue,Sales Revenue,8549.67
238254,FIN-238254,20200113,697,42,Revenue,Sales Revenue,1548.03
238255,FIN-238255,20210304,856,5,Expense,Operating Expense,1354.94
238256,FIN-238256,20250123,262,88,Revenue,Sales Revenue,1354.05
238257,FIN-238257,20200130,767,56,Cost,Maintenance,17486.22
238258,FIN-238258,20201120,862,63,Expense,Utilities,3192.44
238259,FIN-238259,20230601,467,71,Cost,Maintenance,5081.88
238260,FIN-238260,20240915,365,35,Cost,Maintenance,774.01
238261,FIN-238261,20200918,651,84,Revenue,Sales Revenue,2781.11
238262,FIN-238262,20201004,946,82,Cost,Materials,3565.93
238263,FIN-238263,20200113,38,77,Expense,Operating Expense,526.95
238264,FIN-238264,20221107,910,76,Cost,Maintenance,2827.86
238265,FIN-238265,20211201,857,82,Cost,Materials,3156.71
238266,FIN-238266,20191206,468,1,Revenue,Sales Revenue,8845.83
238267,FIN-238267,20190306,697,58,Cost,Materials,2407.02
238268,FIN-238268,20190328,895,85,Cost,Maintenance,2614.23
238269,FIN-238269,20230324,541,11,Cost,Materials,5007.96
238270,FIN-238270,20241127,754,50,Cost,Materials,7461.07
238271,FIN-238271,20200824,789,42,Expense,Utilities,1945.15
238272,FIN-238272,20240607,389,93,Revenue,Sales Revenue,10816.15
238273,FIN-238273,20210628,101,9,Revenue,Sales Revenue,12925.51
238274,FIN-238274,20241124,363,48,Expense,Payroll,1483.98
238275,FIN-238275,20250630,505,64,Cost,Maintenance,7322.6
238276,FIN-238276,20200104,594,91,Expense,Operating Expense,653.35
238277,FIN-238277,20231206,367,62,Revenue,Sales Revenue,3326.13
238278,FIN-238278,20201127,568,75,Cost,Materials,2010.88
238279,FIN-238279,20200830,891,37,Revenue,Sales Revenue,5899.5
238280,FIN-238280,20231117,459,82,Revenue,Sales Revenue,3661.39
238281,FIN-238281,20190201,1,98,Revenue,Sales Revenue,3310.71
238282,FIN-238282,20250805,439,44,Expense,Operating Expense,266.61
238283,FIN-238283,20210901,609,7,Revenue,Sales Revenue,9738.14
238284,FIN-238284,20231014,402,44,Cost,Maintenance,3584.5
238285,FIN-238285,20230719,582,27,Expense,Payroll,7836.25
238286,FIN-238286,20190922,870,47,Expense,Payroll,1099.4
238287,FIN-238287,20210626,85,41,Revenue,Sales Revenue,3275.63
238288,FIN-238288,20200509,820,5,Cost,Maintenance,760.39
238289,FIN-238289,20210623,332,39,Revenue,Sales Revenue,24021.65
238290,FIN-238290,20240727,244,23,Revenue,Sales Revenue,10303.41
238291,FIN-238291,20220425,158,12,Cost,Materials,1844.82
238292,FIN-238292,20221004,894,51,Revenue,Sales Revenue,6928.61
238293,FIN-238293,20201030,992,43,Revenue,Sales Revenue,4108.3
238294,FIN-238294,20250703,39,72,Expense,Utilities,1534.86
238295,FIN-238295,20190925,364,28,Cost,Maintenance,1505.36
238296,FIN-238296,20211030,622,41,Cost,Materials,1948.92
238297,FIN-238297,20221225,675,2,Cost,Materials,2908.84
238298,FIN-238298,20221230,910,14,Expense,Operating Expense,13032.08
238299,FIN-238299,20240310,757,67,Revenue,Sales Revenue,4342.85
238300,FIN-238300,20251003,333,15,Expense,Payroll,1334.21
238301,FIN-238301,20240126,586,77,Revenue,Sales Revenue,2068.16
238302,FIN-238302,20190118,296,43,Cost,Maintenance,444.79
238303,FIN-238303,20240223,270,42,Revenue,Sales Revenue,6653.43
238304,FIN-238304,20200612,254,64,Revenue,Sales Revenue,5118.88
238305,FIN-238305,20190216,140,50,Cost,Materials,1457.89
238306,FIN-238306,20190311,743,65,Revenue,Sales Revenue,6270.22
238307,FIN-238307,20190901,466,7,Cost,Materials,1208.92
238308,FIN-238308,20251214,928,50,Cost,Materials,1793.52
238309,FIN-238309,20190131,164,5,Expense,Payroll,616.71
238310,FIN-238310,20210405,870,34,Revenue,Sales Revenue,6815.62
238311,FIN-238311,20230522,908,12,Expense,Payroll,443.21
238312,FIN-238312,20250730,108,2,Revenue,Sales Revenue,6835.04
238313,FIN-238313,20230606,563,89,Revenue,Sales Revenue,12199.13
238314,FIN-238314,20200615,930,92,Expense,Utilities,187.48
238315,FIN-238315,20230929,733,61,Revenue,Sales Revenue,7807.31
238316,FIN-238316,20230924,294,49,Expense,Utilities,4434.12
238317,FIN-238317,20240222,792,63,Cost,Maintenance,954.4
