budget_key,budget_id,date_key,account_key,location_key,budget_category,budget_amount
14899,BUD-014899,20230929,980,30,Maintenance,344223.63
14900,BUD-014900,20201219,83,14,Revenue,106727.02
14901,BUD-014901,20230806,154,72,Utilities,398981.22
14902,BUD-014902,20220119,853,76,Revenue,418235.75
14903,BUD-014903,20231105,660,5,Operations,255154.57
14904,BUD-014904,20240622,595,24,Utilities,106985.47
14905,BUD-014905,20250303,563,3,Revenue,266722.55
14906,BUD-014906,20221228,159,59,Revenue,337071.79
14907,BUD-014907,20240724,273,14,Utilities,128337.23
14908,BUD-014908,20250329,360,38,Revenue,179190.62
14909,BUD-014909,20240411,545,98,Payroll,129195.44
14910,BUD-014910,20221123,641,13,Revenue,34449.58
14911,BUD-014911,20221119,817,20,Maintenance,172468.94
14912,BUD-014912,20231012,893,20,Payroll,295782.87
14913,BUD-014913,20201201,627,46,Utilities,29252.52
14914,BUD-014914,20210203,882,37,Operations,79053.85
14915,BUD-014915,20210112,994,24,Utilities,492020.62
14916,BUD-014916,20200622,628,89,Payroll,478508.29
14917,BUD-014917,20190422,952,27,Payroll,484349.41
14918,BUD-014918,20251118,61,3,Maintenance,44090.75
14919,BUD-014919,20211004,357,74,Maintenance,285709.75
14920,BUD-014920,20240604,846,20,Maintenance,139970.46
14921,BUD-014921,20230501,343,86,Utilities,362835.64
14922,BUD-014922,20240618,649,46,Revenue,380779.58
14923,BUD-014923,20230619,420,17,Utilities,470562.45
14924,BUD-014924,20240907,968,67,Revenue,220517.8
14925,BUD-014925,20190102,856,64,Revenue,329364.59
14926,BUD-014926,20240310,389,65,Operations,202237.18
14927,BUD-014927,20200410,832,42,Utilities,364811.56
14928,BUD-014928,20230202,962,47,Revenue,482887.28
14929,BUD-014929,20250704,788,87,Payroll,329693.16
14930,BUD-014930,20190726,926,86,Revenue,358505.5
14931,BUD-014931,20210609,800,76,Revenue,490687.48
14932,BUD-014932,20190407,732,92,Utilities,319096.91
14933,BUD-014933,20210221,710,31,Payroll,209768.07
14934,BUD-014934,20190816,189,94,Utilities,294325.14
14935,BUD-014935,20240130,948,21,Payroll,314252.51
14936,BUD-014936,20210228,920,27,Utilities,264384.5
14937,BUD-014937,20210820,88,24,Operations,107816.69
14938,BUD-014938,20190706,877,22,Operations,229378.58
14939,BUD-014939,20200617,927,53,Maintenance,221790.93
14940,BUD-014940,20240620,999,24,Operations,142669.23
14941,BUD-014941,20230129,461,26,Maintenance,493660.51
14942,BUD-014942,20201030,752,55,Payroll,98781.53
14943,BUD-014943,20230614,652,65,Payroll,102210.15
14944,BUD-014944,20201218,994,8,Utilities,342798.62
14945,BUD-014945,20211201,223,56,Operations,222867.98
14946,BUD-014946,20250705,134,29,Payroll,159060.6
14947,BUD-014947,20240829,332,17,Utilities,433336.06
14948,BUD-014948,20231217,630,96,Maintenance,398335.01
14949,BUD-014949,20190725,268,57,Payroll,476654.7
14950,BUD-014950,20200406,703,38,Utilities,476175.09
14951,BUD-014951,20250408,591,70,Utilities,417689.27
14952,BUD-014952,20241022,578,11,Revenue,319976.75
14953,BUD-014953,20240211,644,79,Payroll,96263.04
14954,BUD-014954,20250428,40,47,Revenue,225981.31
14955,BUD-014955,20250402,361,81,Payroll,143692.49
14956,BUD-014956,20210221,618,35,Operations,149162.7
14957,BUD-014957,20220814,712,67,Operations,467472.32
14958,BUD-014958,20230623,368,2,Payroll,380145.83
14959,BUD-014959,20250302,262,42,Revenue,264630.16
14960,BUD-014960,20200604,196,69,Payroll,206516.71
14961,BUD-014961,20221118,60,21,Revenue,124168.68
14962,BUD-014962,20191217,113,6,Payroll,327015.96
14963,BUD-014963,20200405,721,9,Utilities,406539.6
14964,BUD-014964,20230410,436,68,Utilities,366914.61
14965,BUD-014965,20200317,166,45,Payroll,316504.97
14966,BUD-014966,20210503,181,83,Payroll,92627.42
14967,BUD-014967,20220216,475,27,Revenue,252848.31
14968,BUD-014968,20220710,680,11,Maintenance,312511.29
14969,BUD-014969,20190607,585,50,Maintenance,43779.61
14970,BUD-014970,20200507,595,67,Utilities,107253.76
14971,BUD-014971,20201018,506,96,Utilities,145761.36
14972,BUD-014972,20201221,516,77,Revenue,225533.51
14973,BUD-014973,20250111,996,39,Operations,240165.48
14974,BUD-014974,20221007,566,48,Utilities,396982.07
14975,BUD-014975,20211004,979,20,Revenue,99370.38
14976,BUD-014976,20230503,344,47,Operations,364639.95
14977,BUD-014977,20241205,896,29,Operations,126784.47
14978,BUD-014978,20210905,780,73,Payroll,196147.11
14979,BUD-014979,20200501,780,12,Operations,390501.94
14980,BUD-014980,20230419,565,42,Operations,107570.54
14981,BUD-014981,20240203,793,6,Revenue,83983.54
14982,BUD-014982,20200714,331,13,Revenue,66302.8
14983,BUD-014983,20250722,851,39,Payroll,91215.46
14984,BUD-014984,20191107,64,42,Payroll,419485.73
14985,BUD-014985,20200505,919,61,Maintenance,453317.31
14986,BUD-014986,20190803,753,61,Payroll,498684.9
14987,BUD-014987,20230920,341,27,Payroll,186695.81
14988,BUD-014988,20250507,949,74,Payroll,248790.62
14989,BUD-014989,20241022,404,1,Payroll,319569.65
14990,BUD-014990,20200607,463,25,Operations,387694.77
14991,BUD-014991,20240330,202,96,Revenue,297181.7
14992,BUD-014992,20240120,158,86,Payroll,430942.73
14993,BUD-014993,20230619,529,45,Maintenance,67235.07
14994,BUD-014994,20201118,307,45,Utilities,374291.24
14995,BUD-014995,20190531,510,90,Utilities,300630.99
14996,BUD-014996,20200608,183,94,Revenue,418025.95
14997,BUD-014997,20240404,105,64,Maintenance,433239.66
14998,BUD-014998,20210503,684,6,Maintenance,299093.02
14999,BUD-014999,20220611,906,46,Operations,470610.95
15000,BUD-015000,20210505,414,79,Operations,146234.9
15001,BUD-015001,20240520,626,18,Revenue,445605.34
15002,BUD-015002,20251130,990,33,Maintenance,55050.85
15003,BUD-015003,20190829,971,10,Utilities,178803.99
15004,BUD-015004,20250728,972,33,Operations,79898.9
15005,BUD-015005,20190506,692,97,Revenue,395579.29
15006,BUD-015006,20220104,236,49,Maintenance,33860.68
15007,BUD-015007,20240504,999,41,Maintenance,307190.46
15008,BUD-015008,20250507,259,55,Utilities,211881.16
15009,BUD-015009,20241121,754,64,Maintenance,184131.24
15010,BUD-015010,20240629,282,55,Utilities,11310.32
15011,BUD-015011,20211204,327,27,Operations,226736.12
15012,BUD-015012,20251030,868,74,Payroll,25328.96
15013,BUD-015013,20240519,85,26,Maintenance,87674.5
15014,BUD-015014,20200517,233,36,Maintenance,197424.04
15015,BUD-015015,20220311,326,76,Maintenance,410661.68
15016,BUD-015016,20210622,669,63,Revenue,59939.03
15017,BUD-015017,20240331,320,39,Operations,226012.52
15018,BUD-015018,20240626,1000,44,Operations,359066.27
15019,BUD-015019,20231119,886,36,Maintenance,141671.53
15020,BUD-015020,20251031,77,59,Operations,475637.42
15021,BUD-015021,20210506,785,69,Operations,491972.82
15022,BUD-015022,20241026,573,72,Payroll,450444.47
15023,BUD-015023,20191126,780,80,Utilities,343764.47
15024,BUD-015024,20210306,822,7,Revenue,343766.54
15025,BUD-015025,20200202,506,55,Payroll,237672.33
15026,BUD-015026,20230328,298,24,Utilities,399513.07
15027,BUD-015027,20211125,708,39,Maintenance,373696.79
15028,BUD-015028,20240527,637,67,Maintenance,60193.88
15029,BUD-015029,20250806,563,21,Payroll,337754.97
15030,BUD-015030,20220716,211,77,Operations,484947.84
15031,BUD-015031,20251220,884,65,Utilities,487149.51
15032,BUD-015032,20240108,107,72,Utilities,68956.15
15033,BUD-015033,20230307,671,50,Maintenance,327676.12
15034,BUD-015034,20250124,602,52,Revenue,94561.34
15035,BUD-015035,20190609,740,96,Operations,16823.24
15036,BUD-015036,20201021,186,73,Operations,496026.66
15037,BUD-015037,20240610,282,98,Utilities,32897.57
15038,BUD-015038,20221011,426,9,Operations,32998.73
15039,BUD-015039,20210116,408,35,Maintenance,416695.9
15040,BUD-015040,20220419,575,52,Utilities,455714.26
15041,BUD-015041,20210806,441,7,Utilities,285614.71
15042,BUD-015042,20201216,556,20,Revenue,19356.28
15043,BUD-015043,20230107,186,69,Payroll,363720.3
15044,BUD-015044,20250730,246,100,Utilities,228782.25
15045,BUD-015045,20230929,872,32,Maintenance,466385.53
15046,BUD-015046,20210725,695,53,Payroll,298879.72
15047,BUD-015047,20190428,400,48,Payroll,43318.36
15048,BUD-015048,20230114,920,100,Payroll,116155.0
15049,BUD-015049,20240903,410,38,Maintenance,263945.3
15050,BUD-015050,20210524,307,64,Maintenance,369176.43
15051,BUD-015051,20240301,859,60,Utilities,49652.86
15052,BUD-015052,20240224,976,25,Operations,420530.33
15053,BUD-015053,20190613,89,37,Utilities,203636.63
15054,BUD-015054,20250728,450,60,Revenue,89444.45
15055,BUD-015055,20220909,688,2,Revenue,348542.64
15056,BUD-015056,20210204,407,18,Maintenance,127310.44
15057,BUD-015057,20231219,349,54,Revenue,280828.74
15058,BUD-015058,20250202,902,75,Operations,83146.9
15059,BUD-015059,20190519,108,19,Utilities,322561.77
15060,BUD-015060,20250713,165,55,Utilities,294398.55
15061,BUD-015061,20210107,317,23,Revenue,379298.67
15062,BUD-015062,20251013,21,73,Maintenance,468547.06
15063,BUD-015063,20241221,547,85,Maintenance,199188.92
15064,BUD-015064,20231124,423,10,Maintenance,41765.37
15065,BUD-015065,20200408,587,31,Utilities,139302.78
15066,BUD-015066,20251222,410,39,Payroll,185772.36
15067,BUD-015067,20240524,815,75,Utilities,433357.26
15068,BUD-015068,20200809,774,75,Revenue,276137.59
15069,BUD-015069,20210103,229,39,Maintenance,37549.93
15070,BUD-015070,20220202,360,22,Utilities,318201.47
15071,BUD-015071,20201110,556,95,Operations,316936.2
15072,BUD-015072,20250107,479,42,Maintenance,65984.06
15073,BUD-015073,20200310,339,14,Utilities,164103.6
15074,BUD-015074,20240131,841,23,Maintenance,169792.71
15075,BUD-015075,20190207,490,79,Maintenance,108818.09
15076,BUD-015076,20221109,893,87,Revenue,174926.91
15077,BUD-015077,20200307,103,22,Utilities,58155.49
15078,BUD-015078,20230622,962,20,Maintenance,86708.29
15079,BUD-015079,20240610,936,37,Utilities,362605.54
15080,BUD-015080,20190224,611,1,Maintenance,14578.5
15081,BUD-015081,20220917,935,63,Utilities,230505.87
15082,BUD-015082,20220801,817,22,Utilities,316939.7
15083,BUD-015083,20220921,390,30,Operations,479847.4
15084,BUD-015084,20200921,793,42,Utilities,252289.01
15085,BUD-015085,20240604,908,58,Utilities,44240.57
15086,BUD-015086,20191023,811,93,Revenue,176746.62
15087,BUD-015087,20250815,620,4,Payroll,135723.62
15088,BUD-015088,20200612,574,53,Payroll,292889.02
15089,BUD-015089,20250912,410,56,Payroll,52549.22
15090,BUD-015090,20230130,409,98,Utilities,117205.57
15091,BUD-015091,20210728,775,78,Operations,116511.93
15092,BUD-015092,20220104,19,71,Revenue,382011.1
15093,BUD-015093,20190303,20,5,Revenue,69473.12
15094,BUD-015094,20190613,275,59,Maintenance,121921.76
15095,BUD-015095,20220115,906,6,Payroll,110697.56
15096,BUD-015096,20250531,899,1,Utilities,50141.75
15097,BUD-015097,20191227,424,70,Operations,384315.92
15098,BUD-015098,20200606,215,19,Revenue,189232.4
15099,BUD-015099,20191030,708,61,Revenue,236215.4
15100,BUD-015100,20250201,539,95,Operations,108332.34
15101,BUD-015101,20211122,627,67,Utilities,336558.26
15102,BUD-015102,20190902,152,40,Utilities,384725.94
15103,BUD-015103,20190516,961,7,Maintenance,242186.76
15104,BUD-015104,20210708,372,8,Operations,78637.83
15105,BUD-015105,20200930,888,6,Utilities,306812.45
15106,BUD-015106,20190104,761,67,Utilities,422961.86
15107,BUD-015107,20190415,827,38,Revenue,35195.16
15108,BUD-015108,20251025,237,56,Operations,280635.62
15109,BUD-015109,20201109,631,100,Operations,432413.55
15110,BUD-015110,20240725,602,26,Operations,278351.99
15111,BUD-015111,20240309,577,11,Maintenance,73671.63
15112,BUD-015112,20211113,744,77,Utilities,258395.22
15113,BUD-015113,20200730,626,89,Maintenance,213215.23
15114,BUD-015114,20190126,413,14,Revenue,72856.07
15115,BUD-015115,20211028,170,28,Utilities,250563.81
15116,BUD-015116,20190511,80,71,Revenue,218192.55
15117,BUD-015117,20210315,634,86,Revenue,202618.68
15118,BUD-015118,20250827,58,85,Utilities,62117.34
15119,BUD-015119,20220912,120,51,Utilities,45209.71
15120,BUD-015120,20240523,464,11,Operations,137857.99
15121,BUD-015121,20221220,939,51,Maintenance,102654.26
15122,BUD-015122,20220725,280,29,Utilities,363069.71
15123,BUD-015123,20240310,242,11,Utilities,140082.31
15124,BUD-015124,20240304,484,72,Operations,131385.01
15125,BUD-015125,20200216,323,53,Payroll,407980.53
15126,BUD-015126,20240531,921,8,Operations,124040.81
15127,BUD-015127,20210611,540,79,Maintenance,177284.87
15128,BUD-015128,20220813,557,50,Maintenance,490630.51
15129,BUD-015129,20190128,7,62,Maintenance,22198.94
15130,BUD-015130,20230614,976,97,Operations,382553.76
15131,BUD-015131,20220402,947,28,Revenue,358525.75
15132,BUD-015132,20240528,675,91,Utilities,269422.1
15133,BUD-015133,20240207,226,7,Operations,271846.17
15134,BUD-015134,20190601,752,39,Utilities,482184.57
15135,BUD-015135,20241012,751,68,Operations,129060.37
15136,BUD-015136,20250930,725,23,Operations,399733.58
15137,BUD-015137,20200523,991,54,Maintenance,79660.03
15138,BUD-015138,20220825,140,33,Maintenance,126410.39
15139,BUD-015139,20240229,465,60,Utilities,90998.41
15140,BUD-015140,20220418,489,68,Utilities,409170.29
15141,BUD-015141,20210211,854,23,Payroll,260408.81
15142,BUD-015142,20240316,784,44,Maintenance,473034.66
15143,BUD-015143,20230227,859,97,Maintenance,256512.59
15144,BUD-015144,20251106,315,73,Payroll,334112.72
15145,BUD-015145,20200116,646,16,Maintenance,127238.5
15146,BUD-015146,20210412,786,3,Maintenance,108102.2
15147,BUD-015147,20190721,679,54,Maintenance,68414.18
15148,BUD-015148,20221111,21,76,Operations,409070.27
15149,BUD-015149,20240623,834,11,Maintenance,486909.29
15150,BUD-015150,20201127,226,93,Revenue,345276.48
15151,BUD-015151,20220208,98,92,Operations,430956.2
15152,BUD-015152,20210702,815,63,Payroll,81675.05
15153,BUD-015153,20200502,186,77,Payroll,367277.68
15154,BUD-015154,20230406,215,8,Maintenance,339624.94
15155,BUD-015155,20250608,912,18,Revenue,332719.27
15156,BUD-015156,20200523,241,72,Operations,369176.29
15157,BUD-015157,20210221,375,86,Maintenance,223319.24
15158,BUD-015158,20250925,106,26,Payroll,434856.41
15159,BUD-015159,20241017,683,70,Operations,114890.25
15160,BUD-015160,20190803,547,98,Revenue,188449.21
15161,BUD-015161,20200726,604,5,Maintenance,26044.26
15162,BUD-015162,20220225,84,57,Maintenance,204998.86
15163,BUD-015163,20250627,73,15,Revenue,283569.11
15164,BUD-015164,20250213,597,36,Maintenance,23850.41
15165,BUD-015165,20200518,937,10,Maintenance,475731.41
15166,BUD-015166,20210508,314,51,Maintenance,139721.97
15167,BUD-015167,20200527,82,76,Payroll,458517.23
15168,BUD-015168,20201210,220,9,Revenue,301759.12
15169,BUD-015169,20201230,604,25,Payroll,400619.49
15170,BUD-015170,20220505,674,60,Maintenance,218806.39
15171,BUD-015171,20200508,605,96,Utilities,432406.23
15172,BUD-015172,20210128,971,58,Payroll,444387.25
15173,BUD-015173,20201014,740,30,Payroll,144894.76
15174,BUD-015174,20220818,584,69,Payroll,192199.16
15175,BUD-015175,20240401,561,8,Operations,218642.21
15176,BUD-015176,20211130,444,89,Utilities,469109.65
15177,BUD-015177,20221123,143,59,Utilities,406297.05
15178,BUD-015178,20210202,308,20,Revenue,241023.11
15179,BUD-015179,20200816,924,91,Operations,256578.87
15180,BUD-015180,20191002,575,41,Payroll,110009.53
15181,BUD-015181,20190723,193,94,Utilities,302975.34
15182,BUD-015182,20211011,525,35,Payroll,183309.9
15183,BUD-015183,20230728,942,62,Utilities,412235.53
15184,BUD-015184,20221003,623,47,Payroll,198281.22
15185,BUD-015185,20210119,49,52,Payroll,22140.71
15186,BUD-015186,20200629,763,21,Operations,405341.48
15187,BUD-015187,20190327,743,39,Utilities,62846.35
15188,BUD-015188,20210724,712,22,Operations,95416.12
15189,BUD-015189,20190720,613,48,Utilities,91600.7
15190,BUD-015190,20250822,29,61,Operations,45281.96
15191,BUD-015191,20190112,497,56,Operations,299736.44
15192,BUD-015192,20200730,478,14,Maintenance,466718.78
15193,BUD-015193,20220506,935,83,Utilities,180112.51
15194,BUD-015194,20191125,948,13,Operations,224973.85
15195,BUD-015195,20230320,577,8,Operations,137500.98
15196,BUD-015196,20230824,589,27,Operations,371593.94
15197,BUD-015197,20190305,984,61,Revenue,456082.2
15198,BUD-015198,20230530,421,59,Revenue,220680.11
15199,BUD-015199,20201206,288,41,Operations,393576.87
15200,BUD-015200,20201120,211,43,Operations,357424.08
15201,BUD-015201,20221224,445,10,Utilities,123414.69
15202,BUD-015202,20210525,834,62,Operations,147593.77
15203,BUD-015203,20201207,431,47,Maintenance,300096.85
15204,BUD-015204,20240203,301,58,Payroll,359562.19
15205,BUD-015205,20190116,49,30,Maintenance,441716.66
15206,BUD-015206,20251129,375,100,Utilities,193827.28
15207,BUD-015207,20201107,960,18,Revenue,17915.53
15208,BUD-015208,20200124,279,79,Utilities,198545.04
15209,BUD-015209,20191001,871,21,Operations,366466.77
15210,BUD-015210,20241206,416,75,Utilities,475042.94
15211,BUD-015211,20240221,335,46,Revenue,351209.19
15212,BUD-015212,20220817,646,89,Utilities,415362.43
15213,BUD-015213,20190822,47,4,Payroll,441390.59
15214,BUD-015214,20210213,397,14,Payroll,390868.29
15215,BUD-015215,20221210,434,66,Operations,254859.71
15216,BUD-015216,20211010,528,48,Utilities,220551.07
15217,BUD-015217,20220918,391,67,Operations,483539.63
15218,BUD-015218,20210323,218,79,Utilities,140083.21
15219,BUD-015219,20220901,34,10,Payroll,479366.6
15220,BUD-015220,20250917,728,45,Payroll,293072.66
15221,BUD-015221,20200625,706,97,Utilities,420996.25
15222,BUD-015222,20210220,787,11,Revenue,156850.27
15223,BUD-015223,20230511,914,79,Revenue,67740.03
15224,BUD-015224,20251123,894,39,Operations,466728.95
15225,BUD-015225,20210227,366,75,Revenue,450381.12
15226,BUD-015226,20210721,582,2,Maintenance,258429.64
15227,BUD-015227,20210430,360,45,Utilities,392710.16
15228,BUD-015228,20190228,951,75,Maintenance,242189.38
15229,BUD-015229,20251103,507,50,Utilities,449467.93
15230,BUD-015230,20251214,935,87,Payroll,394114.72
15231,BUD-015231,20250129,941,43,Revenue,373134.64
15232,BUD-015232,20250419,225,50,Operations,456402.07
15233,BUD-015233,20200208,517,14,Utilities,10462.38
15234,BUD-015234,20191228,248,46,Utilities,363381.82
15235,BUD-015235,20210808,491,37,Utilities,395181.23
15236,BUD-015236,20241024,169,39,Revenue,89174.36
15237,BUD-015237,20251219,10,35,Revenue,196016.73
15238,BUD-015238,20200208,324,91,Operations,298401.77
15239,BUD-015239,20200321,307,23,Revenue,145770.02
15240,BUD-015240,20200703,454,61,Revenue,382131.26
15241,BUD-015241,20230213,838,63,Revenue,11758.11
15242,BUD-015242,20210104,61,4,Revenue,134641.99
15243,BUD-015243,20200917,501,36,Utilities,146510.78
15244,BUD-015244,20230420,701,21,Operations,107100.37
15245,BUD-015245,20250424,82,58,Utilities,407298.76
15246,BUD-015246,20240503,1,93,Maintenance,80330.6
15247,BUD-015247,20251212,641,79,Maintenance,486784.76
15248,BUD-015248,20211001,741,58,Revenue,361266.37
15249,BUD-015249,20200329,908,21,Maintenance,303263.64
15250,BUD-015250,20230817,842,5,Maintenance,159031.77
15251,BUD-015251,20230217,773,42,Revenue,113600.55
15252,BUD-015252,20210715,222,42,Payroll,218138.67
15253,BUD-015253,20250325,150,47,Payroll,319053.15
15254,BUD-015254,20220424,645,52,Utilities,323653.79
15255,BUD-015255,20250720,440,55,Operations,22503.85
15256,BUD-015256,20220823,350,100,Payroll,424883.17
15257,BUD-015257,20230603,459,34,Maintenance,250299.2
15258,BUD-015258,20230627,406,43,Operations,327395.28
15259,BUD-015259,20190717,193,54,Utilities,176619.81
