product_key,product_id,supplier_key,product_name,category,subcategory,unit_of_measure,unit_cost,unit_price,status
4174,PROD-004174,880,Atlas Product 4174,Packaging,Premium,Each,83.56,107.11,Inactive
4175,PROD-004175,612,Atlas Product 4175,Packaging,Premium,Each,56.84,129.39,Active
4176,PROD-004176,203,Atlas Product 4176,Industrial Equipment,Specialty,Kg,411.6,659.95,Active
4177,PROD-004177,295,Atlas Product 4177,Packaging,Standard,Each,289.11,467.3,Active
4178,PROD-004178,672,Atlas Product 4178,Raw Materials,Standard,Meter,400.78,893.62,Active
4179,PROD-004179,8,Atlas Product 4179,Packaging,Premium,Kg,107.25,220.91,Active
4180,PROD-004180,636,Atlas Product 4180,Raw Materials,Standard,Each,284.41,464.09,Active
4181,PROD-004181,601,Atlas Product 4181,Industrial Equipment,Premium,Each,14.08,24.75,Active
4182,PROD-004182,841,Atlas Product 4182,Raw Materials,Standard,Liter,354.92,449.54,Active
4183,PROD-004183,918,Atlas Product 4183,Industrial Equipment,Premium,Kg,280.64,634.77,Active
4184,PROD-004184,439,Atlas Product 4184,Electronics,Specialty,Each,422.75,592.62,Active
4185,PROD-004185,456,Atlas Product 4185,Electronics,Premium,Each,339.61,440.64,Active
4186,PROD-004186,525,Atlas Product 4186,Raw Materials,Premium,Each,474.97,1070.03,Active
4187,PROD-004187,480,Atlas Product 4187,Electronics,Specialty,Meter,74.21,126.24,Active
4188,PROD-004188,267,Atlas Product 4188,Industrial Equipment,Standard,Meter,145.18,183.03,Active
4189,PROD-004189,648,Atlas Product 4189,Industrial Equipment,Specialty,Kg,174.94,405.04,Active
4190,PROD-004190,781,Atlas Product 4190,Raw Materials,Premium,Liter,335.35,754.8,Active
4191,PROD-004191,62,Atlas Product 4191,Components,Premium,Each,333.69,722.79,Active
4192,PROD-004192,979,Atlas Product 4192,Electronics,Standard,Kg,411.03,977.76,Active
4193,PROD-004193,344,Atlas Product 4193,Components,Premium,Each,347.26,761.68,Active
4194,PROD-004194,329,Atlas Product 4194,Industrial Equipment,Specialty,Each,200.51,437.48,Active
4195,PROD-004195,981,Atlas Product 4195,Components,Premium,Liter,56.23,125.11,Active
4196,PROD-004196,102,Atlas Product 4196,Electronics,Specialty,Meter,254.61,452.72,Active
4197,PROD-004197,599,Atlas Product 4197,Electronics,Premium,Meter,98.29,207.77,Active
4198,PROD-004198,446,Atlas Product 4198,Raw Materials,Standard,Meter,103.14,246.93,Active
4199,PROD-004199,849,Atlas Product 4199,Industrial Equipment,Standard,Liter,497.15,979.6,Active
4200,PROD-004200,7,Atlas Product 4200,Industrial Equipment,Standard,Kg,446.3,623.11,Active
4201,PROD-004201,395,Atlas Product 4201,Raw Materials,Specialty,Liter,42.96,101.8,Active
4202,PROD-004202,713,Atlas Product 4202,Industrial Equipment,Premium,Liter,397.55,558.72,Active
4203,PROD-004203,360,Atlas Product 4203,Components,Specialty,Liter,350.52,641.98,Active
4204,PROD-004204,619,Atlas Product 4204,Components,Premium,Kg,98.31,210.24,Active
4205,PROD-004205,892,Atlas Product 4205,Packaging,Standard,Kg,290.32,447.68,Active
4206,PROD-004206,272,Atlas Product 4206,Industrial Equipment,Standard,Meter,169.13,343.51,Active
4207,PROD-004207,886,Atlas Product 4207,Raw Materials,Premium,Liter,44.76,84.31,Active
4208,PROD-004208,768,Atlas Product 4208,Packaging,Standard,Each,33.28,60.04,Active
4209,PROD-004209,242,Atlas Product 4209,Packaging,Standard,Kg,87.15,150.5,Active
4210,PROD-004210,745,Atlas Product 4210,Packaging,Specialty,Each,133.96,287.36,Active
4211,PROD-004211,787,Atlas Product 4211,Raw Materials,Specialty,Liter,247.67,470.84,Active
4212,PROD-004212,480,Atlas Product 4212,Components,Premium,Meter,103.75,225.41,Active
4213,PROD-004213,704,Atlas Product 4213,Electronics,Premium,Each,68.97,117.31,Active
4214,PROD-004214,493,Atlas Product 4214,Packaging,Standard,Liter,491.69,1196.34,Active
4215,PROD-004215,142,Atlas Product 4215,Electronics,Standard,Liter,333.51,527.18,Active
4216,PROD-004216,628,Atlas Product 4216,Components,Specialty,Each,423.82,939.55,Active
4217,PROD-004217,174,Atlas Product 4217,Raw Materials,Specialty,Each,361.53,885.32,Active
4218,PROD-004218,939,Atlas Product 4218,Industrial Equipment,Premium,Kg,391.07,942.94,Active
4219,PROD-004219,533,Atlas Product 4219,Electronics,Standard,Liter,302.37,586.84,Active
4220,PROD-004220,89,Atlas Product 4220,Electronics,Specialty,Liter,249.91,336.65,Active
4221,PROD-004221,585,Atlas Product 4221,Electronics,Specialty,Each,413.7,692.4,Active
4222,PROD-004222,840,Atlas Product 4222,Raw Materials,Standard,Kg,488.53,904.34,Inactive
4223,PROD-004223,830,Atlas Product 4223,Raw Materials,Standard,Kg,42.91,100.98,Active
4224,PROD-004224,311,Atlas Product 4224,Packaging,Premium,Kg,386.46,572.08,Active
4225,PROD-004225,532,Atlas Product 4225,Packaging,Standard,Each,105.52,150.07,Active
4226,PROD-004226,559,Atlas Product 4226,Industrial Equipment,Specialty,Each,125.68,279.03,Active
4227,PROD-004227,306,Atlas Product 4227,Packaging,Standard,Each,27.91,35.78,Active
4228,PROD-004228,425,Atlas Product 4228,Components,Standard,Meter,420.33,530.31,Active
4229,PROD-004229,340,Atlas Product 4229,Packaging,Specialty,Kg,496.3,756.89,Active
4230,PROD-004230,1,Atlas Product 4230,Electronics,Premium,Liter,83.46,110.15,Active
4231,PROD-004231,196,Atlas Product 4231,Components,Standard,Kg,306.89,574.68,Active
4232,PROD-004232,361,Atlas Product 4232,Electronics,Specialty,Meter,305.87,592.85,Active
4233,PROD-004233,881,Atlas Product 4233,Raw Materials,Premium,Liter,110.03,197.43,Active
4234,PROD-004234,945,Atlas Product 4234,Electronics,Specialty,Each,46.67,82.82,Active
4235,PROD-004235,637,Atlas Product 4235,Components,Standard,Each,348.44,556.89,Active
4236,PROD-004236,237,Atlas Product 4236,Raw Materials,Standard,Liter,488.22,1148.46,Active
4237,PROD-004237,695,Atlas Product 4237,Raw Materials,Standard,Each,62.57,114.62,Inactive
4238,PROD-004238,733,Atlas Product 4238,Packaging,Premium,Meter,125.57,273.85,Active
4239,PROD-004239,103,Atlas Product 4239,Packaging,Premium,Kg,341.88,726.78,Active
4240,PROD-004240,23,Atlas Product 4240,Industrial Equipment,Specialty,Kg,296.02,392.14,Active
4241,PROD-004241,497,Atlas Product 4241,Electronics,Standard,Each,497.46,1186.4,Active
4242,PROD-004242,235,Atlas Product 4242,Electronics,Specialty,Kg,161.55,282.63,Active
4243,PROD-004243,645,Atlas Product 4243,Industrial Equipment,Premium,Liter,135.27,294.3,Inactive
4244,PROD-004244,499,Atlas Product 4244,Components,Specialty,Kg,157.23,298.32,Active
4245,PROD-004245,113,Atlas Product 4245,Industrial Equipment,Standard,Kg,221.09,279.83,Active
4246,PROD-004246,488,Atlas Product 4246,Industrial Equipment,Standard,Each,158.59,384.51,Active
4247,PROD-004247,486,Atlas Product 4247,Components,Premium,Each,210.46,295.57,Active
4248,PROD-004248,1000,Atlas Product 4248,Industrial Equipment,Standard,Liter,353.06,785.69,Active
4249,PROD-004249,809,Atlas Product 4249,Packaging,Standard,Meter,20.93,50.92,Inactive
4250,PROD-004250,674,Atlas Product 4250,Packaging,Standard,Liter,310.96,671.89,Active
4251,PROD-004251,925,Atlas Product 4251,Industrial Equipment,Premium,Liter,216.54,415.15,Active
4252,PROD-004252,578,Atlas Product 4252,Raw Materials,Specialty,Meter,264.77,423.7,Active
4253,PROD-004253,285,Atlas Product 4253,Components,Premium,Meter,397.17,805.01,Active
4254,PROD-004254,713,Atlas Product 4254,Components,Premium,Kg,316.37,517.22,Active
4255,PROD-004255,178,Atlas Product 4255,Electronics,Standard,Each,357.08,545.63,Active
4256,PROD-004256,984,Atlas Product 4256,Raw Materials,Specialty,Liter,499.33,966.04,Active
4257,PROD-004257,160,Atlas Product 4257,Electronics,Premium,Kg,411.54,631.15,Active
4258,PROD-004258,418,Atlas Product 4258,Industrial Equipment,Premium,Meter,462.12,928.43,Active
4259,PROD-004259,435,Atlas Product 4259,Raw Materials,Premium,Kg,189.8,382.6,Active
4260,PROD-004260,724,Atlas Product 4260,Electronics,Standard,Meter,210.34,379.34,Active
4261,PROD-004261,502,Atlas Product 4261,Packaging,Specialty,Each,28.38,63.22,Active
4262,PROD-004262,516,Atlas Product 4262,Packaging,Standard,Meter,163.88,337.51,Active
4263,PROD-004263,647,Atlas Product 4263,Packaging,Premium,Kg,227.05,546.13,Active
4264,PROD-004264,642,Atlas Product 4264,Electronics,Specialty,Kg,44.44,71.16,Inactive
4265,PROD-004265,697,Atlas Product 4265,Industrial Equipment,Specialty,Meter,301.01,695.5,Active
4266,PROD-004266,243,Atlas Product 4266,Electronics,Premium,Liter,144.68,216.91,Active
4267,PROD-004267,110,Atlas Product 4267,Components,Specialty,Liter,185.51,233.66,Active
4268,PROD-004268,810,Atlas Product 4268,Electronics,Specialty,Each,152.74,215.65,Inactive
4269,PROD-004269,595,Atlas Product 4269,Packaging,Specialty,Each,418.88,967.86,Active
4270,PROD-004270,469,Atlas Product 4270,Packaging,Specialty,Meter,288.26,621.76,Active
4271,PROD-004271,25,Atlas Product 4271,Electronics,Premium,Liter,314.77,464.1,Active
4272,PROD-004272,501,Atlas Product 4272,Raw Materials,Standard,Kg,328.79,810.98,Active
4273,PROD-004273,263,Atlas Product 4273,Components,Specialty,Each,416.31,814.55,Active
4274,PROD-004274,848,Atlas Product 4274,Components,Premium,Kg,53.37,92.92,Active
4275,PROD-004275,258,Atlas Product 4275,Raw Materials,Specialty,Meter,256.08,437.47,Active
4276,PROD-004276,162,Atlas Product 4276,Packaging,Premium,Kg,71.24,148.09,Active
4277,PROD-004277,879,Atlas Product 4277,Packaging,Standard,Each,231.1,575.22,Active
4278,PROD-004278,626,Atlas Product 4278,Electronics,Specialty,Meter,66.87,153.82,Active
4279,PROD-004279,55,Atlas Product 4279,Electronics,Standard,Meter,317.88,408.42,Active
4280,PROD-004280,67,Atlas Product 4280,Industrial Equipment,Specialty,Liter,122.19,281.6,Active
4281,PROD-004281,187,Atlas Product 4281,Components,Standard,Kg,31.41,74.51,Inactive
4282,PROD-004282,136,Atlas Product 4282,Raw Materials,Premium,Liter,161.49,217.0,Active
4283,PROD-004283,176,Atlas Product 4283,Components,Premium,Each,241.27,577.21,Active
4284,PROD-004284,114,Atlas Product 4284,Raw Materials,Specialty,Liter,480.56,1142.67,Active
4285,PROD-004285,359,Atlas Product 4285,Industrial Equipment,Standard,Liter,178.02,407.04,Active
4286,PROD-004286,716,Atlas Product 4286,Components,Premium,Liter,475.64,878.81,Active
4287,PROD-004287,920,Atlas Product 4287,Industrial Equipment,Premium,Liter,99.87,157.25,Active
4288,PROD-004288,348,Atlas Product 4288,Components,Premium,Liter,399.68,583.81,Active
4289,PROD-004289,698,Atlas Product 4289,Packaging,Premium,Each,90.98,133.51,Active
4290,PROD-004290,994,Atlas Product 4290,Components,Standard,Liter,184.63,455.95,Active
4291,PROD-004291,612,Atlas Product 4291,Industrial Equipment,Standard,Meter,367.5,743.89,Active
4292,PROD-004292,59,Atlas Product 4292,Raw Materials,Standard,Kg,311.52,608.29,Active
4293,PROD-004293,204,Atlas Product 4293,Electronics,Standard,Each,469.79,621.55,Active
4294,PROD-004294,8,Atlas Product 4294,Raw Materials,Premium,Meter,208.43,357.32,Active
4295,PROD-004295,189,Atlas Product 4295,Packaging,Premium,Meter,222.35,446.86,Active
4296,PROD-004296,816,Atlas Product 4296,Raw Materials,Premium,Liter,115.71,274.7,Active
4297,PROD-004297,126,Atlas Product 4297,Packaging,Standard,Meter,85.18,167.61,Active
4298,PROD-004298,516,Atlas Product 4298,Electronics,Specialty,Meter,355.52,678.84,Active
4299,PROD-004299,161,Atlas Product 4299,Raw Materials,Standard,Each,423.36,648.01,Inactive
4300,PROD-004300,738,Atlas Product 4300,Electronics,Specialty,Kg,315.07,428.22,Active
4301,PROD-004301,47,Atlas Product 4301,Packaging,Specialty,Each,73.11,135.25,Active
4302,PROD-004302,815,Atlas Product 4302,Raw Materials,Standard,Meter,131.65,243.07,Active
4303,PROD-004303,774,Atlas Product 4303,Industrial Equipment,Specialty,Liter,148.55,332.32,Active
4304,PROD-004304,767,Atlas Product 4304,Industrial Equipment,Premium,Each,346.82,456.78,Active
4305,PROD-004305,110,Atlas Product 4305,Raw Materials,Standard,Each,417.99,1026.41,Active
4306,PROD-004306,745,Atlas Product 4306,Electronics,Specialty,Each,375.83,558.93,Inactive
4307,PROD-004307,586,Atlas Product 4307,Raw Materials,Standard,Each,290.96,669.43,Active
4308,PROD-004308,344,Atlas Product 4308,Raw Materials,Standard,Liter,246.44,437.02,Inactive
4309,PROD-004309,843,Atlas Product 4309,Electronics,Premium,Kg,365.26,889.08,Active
4310,PROD-004310,617,Atlas Product 4310,Raw Materials,Standard,Liter,169.42,364.58,Active
4311,PROD-004311,114,Atlas Product 4311,Packaging,Premium,Each,279.15,490.06,Active
4312,PROD-004312,497,Atlas Product 4312,Industrial Equipment,Premium,Liter,490.35,1220.14,Active
4313,PROD-004313,205,Atlas Product 4313,Packaging,Premium,Kg,99.64,166.28,Active
4314,PROD-004314,976,Atlas Product 4314,Industrial Equipment,Premium,Liter,332.65,432.4,Active
4315,PROD-004315,918,Atlas Product 4315,Industrial Equipment,Specialty,Liter,117.92,152.98,Active
4316,PROD-004316,151,Atlas Product 4316,Industrial Equipment,Specialty,Each,22.97,39.58,Active
4317,PROD-004317,144,Atlas Product 4317,Packaging,Standard,Meter,396.67,935.73,Active
4318,PROD-004318,248,Atlas Product 4318,Electronics,Premium,Liter,19.29,26.3,Active
4319,PROD-004319,446,Atlas Product 4319,Raw Materials,Premium,Each,105.07,206.67,Active
4320,PROD-004320,443,Atlas Product 4320,Electronics,Specialty,Each,341.51,636.02,Active
4321,PROD-004321,745,Atlas Product 4321,Components,Premium,Meter,357.0,739.82,Active
4322,PROD-004322,181,Atlas Product 4322,Components,Specialty,Liter,442.53,1025.52,Active
4323,PROD-004323,285,Atlas Product 4323,Components,Premium,Each,170.94,356.32,Active
4324,PROD-004324,680,Atlas Product 4324,Components,Specialty,Kg,475.02,660.06,Active
4325,PROD-004325,823,Atlas Product 4325,Industrial Equipment,Standard,Each,251.14,429.15,Active
4326,PROD-004326,47,Atlas Product 4326,Components,Specialty,Meter,83.63,164.0,Inactive
4327,PROD-004327,599,Atlas Product 4327,Raw Materials,Premium,Kg,21.18,40.14,Inactive
4328,PROD-004328,581,Atlas Product 4328,Raw Materials,Standard,Liter,128.82,292.64,Active
4329,PROD-004329,158,Atlas Product 4329,Electronics,Premium,Each,282.45,483.6,Active
4330,PROD-004330,623,Atlas Product 4330,Raw Materials,Specialty,Kg,447.77,716.22,Active
4331,PROD-004331,269,Atlas Product 4331,Industrial Equipment,Standard,Each,255.82,629.21,Inactive
4332,PROD-004332,248,Atlas Product 4332,Components,Premium,Liter,369.0,672.28,Active
4333,PROD-004333,935,Atlas Product 4333,Packaging,Premium,Kg,166.32,344.64,Active
4334,PROD-004334,188,Atlas Product 4334,Industrial Equipment,Premium,Liter,392.53,576.34,Active
4335,PROD-004335,170,Atlas Product 4335,Packaging,Premium,Each,425.28,815.82,Active
4336,PROD-004336,359,Atlas Product 4336,Packaging,Premium,Kg,148.46,325.87,Active
4337,PROD-004337,178,Atlas Product 4337,Raw Materials,Standard,Each,163.39,357.39,Active
4338,PROD-004338,151,Atlas Product 4338,Electronics,Standard,Liter,150.24,359.88,Active
4339,PROD-004339,257,Atlas Product 4339,Industrial Equipment,Standard,Kg,16.91,40.44,Active
4340,PROD-004340,328,Atlas Product 4340,Industrial Equipment,Standard,Each,425.5,961.7,Active
4341,PROD-004341,89,Atlas Product 4341,Components,Premium,Kg,432.11,641.22,Inactive
4342,PROD-004342,985,Atlas Product 4342,Electronics,Standard,Meter,87.11,139.84,Inactive
4343,PROD-004343,237,Atlas Product 4343,Industrial Equipment,Premium,Liter,256.71,571.85,Active
4344,PROD-004344,536,Atlas Product 4344,Industrial Equipment,Standard,Meter,318.11,434.75,Active
4345,PROD-004345,775,Atlas Product 4345,Industrial Equipment,Premium,Meter,399.64,566.62,Active
4346,PROD-004346,201,Atlas Product 4346,Industrial Equipment,Premium,Liter,244.26,440.82,Active
4347,PROD-004347,31,Atlas Product 4347,Industrial Equipment,Specialty,Liter,449.78,932.53,Active
4348,PROD-004348,44,Atlas Product 4348,Packaging,Standard,Each,232.37,468.31,Active
4349,PROD-004349,337,Atlas Product 4349,Packaging,Standard,Meter,73.5,106.41,Inactive
4350,PROD-004350,418,Atlas Product 4350,Electronics,Standard,Each,488.49,1030.81,Active
4351,PROD-004351,29,Atlas Product 4351,Raw Materials,Premium,Kg,192.75,373.38,Active
4352,PROD-004352,839,Atlas Product 4352,Electronics,Premium,Meter,25.33,59.22,Active
4353,PROD-004353,85,Atlas Product 4353,Packaging,Premium,Kg,493.84,802.45,Active
4354,PROD-004354,195,Atlas Product 4354,Packaging,Specialty,Liter,340.85,499.17,Active
4355,PROD-004355,972,Atlas Product 4355,Industrial Equipment,Specialty,Liter,411.56,703.12,Active
4356,PROD-004356,258,Atlas Product 4356,Industrial Equipment,Standard,Kg,215.66,467.55,Active
4357,PROD-004357,137,Atlas Product 4357,Packaging,Standard,Kg,238.87,393.09,Active
4358,PROD-004358,461,Atlas Product 4358,Packaging,Specialty,Kg,66.83,147.2,Active
4359,PROD-004359,993,Atlas Product 4359,Packaging,Premium,Kg,137.33,221.87,Active
4360,PROD-004360,26,Atlas Product 4360,Components,Standard,Each,139.58,263.27,Active
4361,PROD-004361,599,Atlas Product 4361,Industrial Equipment,Standard,Kg,94.07,149.73,Active
4362,PROD-004362,642,Atlas Product 4362,Packaging,Standard,Meter,91.4,136.42,Active
4363,PROD-004363,917,Atlas Product 4363,Electronics,Specialty,Meter,387.79,602.93,Active
4364,PROD-004364,606,Atlas Product 4364,Components,Specialty,Each,231.17,557.97,Active
4365,PROD-004365,875,Atlas Product 4365,Packaging,Specialty,Meter,63.31,155.74,Active
4366,PROD-004366,465,Atlas Product 4366,Components,Specialty,Meter,351.6,700.76,Active
4367,PROD-004367,218,Atlas Product 4367,Electronics,Standard,Meter,376.95,549.91,Active
4368,PROD-004368,158,Atlas Product 4368,Components,Standard,Each,49.8,68.97,Active
4369,PROD-004369,365,Atlas Product 4369,Packaging,Premium,Meter,275.5,458.99,Active
4370,PROD-004370,396,Atlas Product 4370,Industrial Equipment,Specialty,Each,405.93,966.11,Active
4371,PROD-004371,97,Atlas Product 4371,Packaging,Standard,Liter,232.61,337.94,Active
4372,PROD-004372,941,Atlas Product 4372,Components,Premium,Kg,291.84,517.56,Active
4373,PROD-004373,703,Atlas Product 4373,Components,Specialty,Kg,379.37,698.43,Active
4374,PROD-004374,92,Atlas Product 4374,Components,Premium,Kg,341.14,802.73,Active
4375,PROD-004375,985,Atlas Product 4375,Raw Materials,Standard,Each,118.55,280.88,Active
4376,PROD-004376,537,Atlas Product 4376,Packaging,Standard,Liter,483.32,733.19,Active
4377,PROD-004377,849,Atlas Product 4377,Packaging,Premium,Liter,102.05,147.16,Active
4378,PROD-004378,613,Atlas Product 4378,Packaging,Premium,Liter,134.56,194.33,Active
4379,PROD-004379,748,Atlas Product 4379,Industrial Equipment,Specialty,Meter,262.33,491.36,Active
4380,PROD-004380,440,Atlas Product 4380,Components,Specialty,Kg,278.86,538.06,Inactive
4381,PROD-004381,140,Atlas Product 4381,Industrial Equipment,Standard,Kg,14.01,23.01,Active
4382,PROD-004382,490,Atlas Product 4382,Components,Specialty,Liter,327.1,747.48,Active
4383,PROD-004383,436,Atlas Product 4383,Industrial Equipment,Standard,Kg,337.6,636.55,Active
4384,PROD-004384,821,Atlas Product 4384,Raw Materials,Specialty,Kg,110.62,243.31,Active
4385,PROD-004385,806,Atlas Product 4385,Components,Premium,Liter,228.88,288.48,Active
4386,PROD-004386,411,Atlas Product 4386,Industrial Equipment,Standard,Kg,387.37,659.38,Active
4387,PROD-004387,464,Atlas Product 4387,Components,Premium,Meter,408.34,900.65,Inactive
