financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
202151,FIN-202151,20220418,857,35,Expense,Materials,25924.31
202152,FIN-202152,20220917,144,71,Cost,Payroll,17116.58
202153,FIN-202153,20200929,609,83,Cost,Payroll,27351.27
202154,FIN-202154,20210223,995,31,Cost,Operating Expense,27876.79
202155,FIN-202155,20230423,421,9,Cost,Sales Revenue,42838.06
202156,FIN-202156,20200716,242,46,Revenue,Payroll,32873.01
202157,FIN-202157,20240830,408,55,Cost,Materials,33082.76
202158,FIN-202158,20230605,52,96,Revenue,Maintenance,38680.0
202159,FIN-202159,20240325,326,62,Revenue,Sales Revenue,22211.12
202160,FIN-202160,20220620,368,10,Cost,Operating Expense,36686.1
202161,FIN-202161,20220326,686,14,Revenue,Payroll,43182.97
202162,FIN-202162,20230503,497,23,Expense,Operating Expense,15603.22
202163,FIN-202163,20210602,155,23,Revenue,Payroll,31471.49
202164,FIN-202164,20250802,255,78,Cost,Utilities,27379.6
202165,FIN-202165,20240723,94,18,Expense,Utilities,34281.32
202166,FIN-202166,20190212,492,64,Revenue,Payroll,46915.88
202167,FIN-202167,20240224,738,10,Revenue,Maintenance,33655.51
202168,FIN-202168,20201130,247,69,Expense,Sales Revenue,45357.07
202169,FIN-202169,20220418,977,44,Revenue,Payroll,5840.1
202170,FIN-202170,20250706,106,38,Cost,Sales Revenue,28906.42
202171,FIN-202171,20200508,787,61,Expense,Utilities,21192.93
202172,FIN-202172,20200606,633,95,Revenue,Utilities,3986.26
202173,FIN-202173,20211003,962,13,Cost,Maintenance,35534.87
202174,FIN-202174,20250513,212,93,Expense,Maintenance,13964.2
202175,FIN-202175,20190308,875,33,Cost,Operating Expense,9201.71
202176,FIN-202176,20250906,218,89,Revenue,Payroll,46472.23
202177,FIN-202177,20201227,745,94,Revenue,Payroll,31263.95
202178,FIN-202178,20240316,818,65,Cost,Materials,31296.16
202179,FIN-202179,20250108,822,12,Cost,Sales Revenue,17783.13
202180,FIN-202180,20191115,298,65,Expense,Operating Expense,45248.01
202181,FIN-202181,20220429,492,10,Expense,Utilities,43854.1
202182,FIN-202182,20250408,463,71,Expense,Maintenance,24208.07
202183,FIN-202183,20231229,205,32,Expense,Materials,6438.73
202184,FIN-202184,20210323,662,54,Revenue,Materials,32980.47
202185,FIN-202185,20210224,9,53,Revenue,Materials,19120.3
202186,FIN-202186,20210617,762,22,Expense,Sales Revenue,5136.41
202187,FIN-202187,20231104,109,1,Cost,Sales Revenue,44090.05
202188,FIN-202188,20190924,26,87,Expense,Sales Revenue,46761.47
202189,FIN-202189,20191111,615,27,Cost,Materials,9243.84
202190,FIN-202190,20200710,467,95,Expense,Maintenance,6172.8
202191,FIN-202191,20250828,251,40,Cost,Materials,10582.2
202192,FIN-202192,20220320,59,65,Revenue,Operating Expense,32992.08
202193,FIN-202193,20251223,343,33,Cost,Utilities,20438.19
202194,FIN-202194,20200410,468,14,Cost,Materials,38056.05
202195,FIN-202195,20210907,113,11,Revenue,Maintenance,31210.45
202196,FIN-202196,20210812,225,34,Expense,Maintenance,13005.86
202197,FIN-202197,20200627,572,7,Revenue,Operating Expense,4591.74
202198,FIN-202198,20191208,530,91,Expense,Utilities,29134.09
202199,FIN-202199,20201111,933,7,Revenue,Materials,38506.66
202200,FIN-202200,20200720,393,16,Cost,Maintenance,41956.96
202201,FIN-202201,20230222,974,47,Cost,Maintenance,36823.87
202202,FIN-202202,20230930,87,33,Expense,Maintenance,46757.36
202203,FIN-202203,20250526,970,81,Revenue,Materials,45555.09
202204,FIN-202204,20190505,737,63,Expense,Utilities,46555.22
202205,FIN-202205,20201014,255,4,Cost,Sales Revenue,41575.98
202206,FIN-202206,20190310,952,40,Revenue,Materials,45785.41
202207,FIN-202207,20230820,635,1,Cost,Operating Expense,9327.28
202208,FIN-202208,20221227,636,48,Cost,Operating Expense,31486.96
202209,FIN-202209,20210103,174,35,Expense,Materials,1585.21
202210,FIN-202210,20200406,544,44,Expense,Operating Expense,13798.41
202211,FIN-202211,20190423,620,47,Cost,Maintenance,4589.42
202212,FIN-202212,20210604,748,65,Cost,Utilities,43775.06
202213,FIN-202213,20241231,679,85,Expense,Payroll,16404.41
202214,FIN-202214,20220530,586,34,Cost,Utilities,36099.79
202215,FIN-202215,20190312,738,81,Cost,Maintenance,36934.17
202216,FIN-202216,20210821,164,48,Revenue,Operating Expense,2599.15
202217,FIN-202217,20200214,32,17,Revenue,Payroll,18902.14
202218,FIN-202218,20210215,549,88,Expense,Operating Expense,11925.89
202219,FIN-202219,20190817,907,69,Expense,Operating Expense,45759.37
202220,FIN-202220,20201019,569,74,Cost,Utilities,40422.53
202221,FIN-202221,20210804,365,60,Expense,Utilities,24693.0
202222,FIN-202222,20230807,888,8,Revenue,Utilities,14705.93
202223,FIN-202223,20190924,948,34,Revenue,Sales Revenue,37829.06
202224,FIN-202224,20190228,389,95,Expense,Maintenance,11940.78
202225,FIN-202225,20190312,618,72,Expense,Maintenance,49246.48
202226,FIN-202226,20240908,955,98,Cost,Materials,33824.53
202227,FIN-202227,20220313,678,77,Revenue,Maintenance,39374.87
202228,FIN-202228,20220123,499,52,Revenue,Utilities,12875.02
202229,FIN-202229,20200831,520,95,Expense,Maintenance,31937.89
202230,FIN-202230,20200924,131,72,Revenue,Materials,1017.48
202231,FIN-202231,20250406,25,12,Revenue,Utilities,5976.66
202232,FIN-202232,20220921,199,72,Expense,Payroll,49375.44
202233,FIN-202233,20220409,531,80,Revenue,Maintenance,10059.31
202234,FIN-202234,20221217,811,19,Cost,Sales Revenue,24190.11
202235,FIN-202235,20191108,170,43,Expense,Payroll,40572.77
202236,FIN-202236,20211030,19,79,Revenue,Payroll,24891.7
202237,FIN-202237,20200220,813,28,Revenue,Materials,33939.02
202238,FIN-202238,20240801,229,29,Expense,Materials,20149.36
202239,FIN-202239,20230122,167,25,Expense,Sales Revenue,38126.7
202240,FIN-202240,20230712,516,72,Cost,Materials,5831.46
202241,FIN-202241,20211227,461,51,Revenue,Operating Expense,48005.19
202242,FIN-202242,20190113,223,46,Expense,Maintenance,32450.36
202243,FIN-202243,20210922,263,64,Expense,Materials,17393.41
202244,FIN-202244,20230303,568,53,Expense,Maintenance,7882.33
202245,FIN-202245,20221010,170,72,Expense,Utilities,1476.63
202246,FIN-202246,20250425,134,76,Expense,Materials,41428.11
202247,FIN-202247,20200716,152,2,Expense,Payroll,45998.15
202248,FIN-202248,20190519,987,98,Expense,Operating Expense,6433.42
202249,FIN-202249,20231003,707,51,Expense,Maintenance,31386.06
202250,FIN-202250,20201112,647,7,Revenue,Operating Expense,3201.55
202251,FIN-202251,20231117,890,35,Revenue,Operating Expense,7888.99
202252,FIN-202252,20200926,185,100,Cost,Utilities,31669.74
202253,FIN-202253,20190323,579,12,Cost,Payroll,7957.85
202254,FIN-202254,20230422,53,3,Revenue,Payroll,22822.82
202255,FIN-202255,20200616,72,10,Expense,Materials,35417.66
202256,FIN-202256,20250201,717,9,Cost,Materials,18319.57
202257,FIN-202257,20241127,243,53,Expense,Operating Expense,2902.78
202258,FIN-202258,20220821,216,52,Expense,Payroll,37621.71
202259,FIN-202259,20220929,287,68,Expense,Sales Revenue,3692.02
202260,FIN-202260,20211118,621,28,Revenue,Materials,1169.21
202261,FIN-202261,20250416,398,97,Revenue,Sales Revenue,27422.78
202262,FIN-202262,20211203,577,12,Expense,Operating Expense,3755.97
202263,FIN-202263,20221202,473,30,Revenue,Maintenance,40065.14
202264,FIN-202264,20210710,807,52,Revenue,Utilities,45951.03
202265,FIN-202265,20220101,554,43,Revenue,Utilities,45171.33
202266,FIN-202266,20230408,438,8,Expense,Payroll,24392.46
202267,FIN-202267,20221019,264,9,Cost,Payroll,48971.31
202268,FIN-202268,20240224,218,56,Expense,Sales Revenue,11358.75
202269,FIN-202269,20240114,712,88,Cost,Sales Revenue,27365.17
202270,FIN-202270,20210329,660,73,Cost,Materials,48932.26
202271,FIN-202271,20190522,556,58,Expense,Sales Revenue,23404.34
202272,FIN-202272,20190402,338,73,Expense,Operating Expense,4840.06
202273,FIN-202273,20230302,534,47,Revenue,Materials,30923.76
202274,FIN-202274,20240919,859,8,Expense,Payroll,49386.35
202275,FIN-202275,20190325,593,93,Expense,Utilities,15189.43
202276,FIN-202276,20220928,609,13,Cost,Utilities,33709.78
202277,FIN-202277,20220924,165,60,Revenue,Payroll,36216.03
202278,FIN-202278,20241017,357,75,Cost,Utilities,46831.96
202279,FIN-202279,20241106,75,6,Expense,Sales Revenue,12191.02
202280,FIN-202280,20230612,682,53,Expense,Payroll,23116.41
202281,FIN-202281,20191215,533,19,Expense,Operating Expense,291.17
202282,FIN-202282,20190828,987,7,Cost,Sales Revenue,4595.71
202283,FIN-202283,20241101,180,11,Expense,Materials,22074.62
202284,FIN-202284,20210205,825,93,Revenue,Maintenance,20339.32
202285,FIN-202285,20230619,531,8,Expense,Utilities,12768.43
202286,FIN-202286,20201117,524,71,Cost,Sales Revenue,24919.45
202287,FIN-202287,20190601,183,78,Expense,Operating Expense,10935.9
202288,FIN-202288,20240901,360,99,Cost,Materials,8345.97
202289,FIN-202289,20220628,755,8,Expense,Utilities,18162.06
202290,FIN-202290,20190308,828,66,Expense,Utilities,45347.65
202291,FIN-202291,20190416,462,35,Cost,Materials,23529.52
202292,FIN-202292,20200112,922,59,Revenue,Payroll,48067.9
202293,FIN-202293,20210906,282,63,Cost,Operating Expense,47866.89
202294,FIN-202294,20240210,941,90,Revenue,Sales Revenue,9231.17
202295,FIN-202295,20200407,295,81,Expense,Utilities,22493.24
202296,FIN-202296,20201023,926,96,Revenue,Maintenance,10164.3
202297,FIN-202297,20250916,429,13,Cost,Utilities,291.18
202298,FIN-202298,20191018,538,77,Cost,Maintenance,22617.87
202299,FIN-202299,20220612,1,27,Revenue,Utilities,10209.42
202300,FIN-202300,20230901,51,59,Expense,Materials,44884.39
202301,FIN-202301,20200104,557,87,Expense,Payroll,20489.84
202302,FIN-202302,20210914,333,68,Revenue,Materials,46322.22
202303,FIN-202303,20210104,246,48,Revenue,Operating Expense,45448.19
202304,FIN-202304,20200605,185,100,Revenue,Maintenance,20616.88
202305,FIN-202305,20190707,450,98,Expense,Operating Expense,10826.99
202306,FIN-202306,20221225,474,80,Expense,Maintenance,32919.44
202307,FIN-202307,20211007,278,17,Expense,Sales Revenue,31393.86
202308,FIN-202308,20250114,318,91,Expense,Payroll,18343.21
202309,FIN-202309,20240606,538,83,Revenue,Payroll,37573.39
202310,FIN-202310,20220421,805,3,Cost,Operating Expense,31963.92
202311,FIN-202311,20200507,46,31,Revenue,Payroll,20949.87
202312,FIN-202312,20250607,725,17,Expense,Sales Revenue,17889.4
202313,FIN-202313,20200202,633,90,Revenue,Operating Expense,12155.73
202314,FIN-202314,20231123,20,54,Cost,Sales Revenue,22675.44
202315,FIN-202315,20251130,221,5,Revenue,Utilities,38960.31
202316,FIN-202316,20210217,746,100,Cost,Materials,2475.93
202317,FIN-202317,20191212,571,76,Revenue,Materials,3899.52
202318,FIN-202318,20250726,572,68,Cost,Materials,26947.95
202319,FIN-202319,20200401,956,98,Expense,Materials,23829.05
202320,FIN-202320,20230105,616,47,Cost,Materials,5760.35
202321,FIN-202321,20210628,783,3,Cost,Materials,17736.06
202322,FIN-202322,20200606,606,75,Revenue,Sales Revenue,7374.48
202323,FIN-202323,20220401,920,72,Revenue,Materials,40093.74
202324,FIN-202324,20230320,830,18,Revenue,Payroll,49750.32
202325,FIN-202325,20251218,490,49,Revenue,Payroll,33269.3
202326,FIN-202326,20230111,336,52,Expense,Payroll,40992.1
202327,FIN-202327,20251204,544,97,Cost,Utilities,5389.35
202328,FIN-202328,20250905,16,55,Expense,Utilities,11014.44
202329,FIN-202329,20211030,643,71,Revenue,Utilities,27040.14
202330,FIN-202330,20230123,700,30,Cost,Utilities,49209.58
202331,FIN-202331,20240630,164,77,Expense,Operating Expense,41465.18
202332,FIN-202332,20220201,248,46,Revenue,Sales Revenue,45320.45
202333,FIN-202333,20220502,182,5,Expense,Materials,18608.04
202334,FIN-202334,20220815,15,23,Cost,Maintenance,1488.18
202335,FIN-202335,20220803,179,68,Revenue,Operating Expense,28789.01
202336,FIN-202336,20210717,112,24,Revenue,Operating Expense,35894.19
202337,FIN-202337,20250402,517,16,Revenue,Sales Revenue,4705.22
202338,FIN-202338,20250416,795,19,Revenue,Materials,48774.5
202339,FIN-202339,20220521,593,59,Cost,Materials,38782.27
202340,FIN-202340,20210625,605,25,Expense,Operating Expense,45617.07
202341,FIN-202341,20221025,915,98,Revenue,Utilities,35636.4
202342,FIN-202342,20250731,531,78,Cost,Sales Revenue,40977.74
202343,FIN-202343,20201228,192,52,Revenue,Sales Revenue,7936.8
202344,FIN-202344,20210603,890,67,Cost,Materials,3230.1
202345,FIN-202345,20230706,445,44,Cost,Utilities,12505.64
202346,FIN-202346,20231125,745,19,Expense,Operating Expense,10860.99
202347,FIN-202347,20240814,756,53,Cost,Maintenance,48952.21
202348,FIN-202348,20220923,282,4,Cost,Materials,7445.07
202349,FIN-202349,20201118,328,52,Cost,Maintenance,208.52
202350,FIN-202350,20200822,793,57,Cost,Utilities,41671.35
202351,FIN-202351,20190126,162,11,Revenue,Materials,47925.88
202352,FIN-202352,20201006,535,52,Expense,Payroll,25670.59
202353,FIN-202353,20221005,776,74,Cost,Sales Revenue,3337.79
202354,FIN-202354,20200606,195,30,Expense,Payroll,3678.94
202355,FIN-202355,20191104,452,42,Revenue,Sales Revenue,18570.39
202356,FIN-202356,20200326,28,2,Revenue,Utilities,46241.13
202357,FIN-202357,20211229,776,23,Revenue,Maintenance,7133.18
202358,FIN-202358,20230912,23,3,Revenue,Utilities,32161.21
202359,FIN-202359,20220501,857,31,Revenue,Payroll,45120.58
202360,FIN-202360,20190107,468,75,Expense,Maintenance,3900.15
202361,FIN-202361,20200701,355,73,Expense,Operating Expense,32972.62
202362,FIN-202362,20220702,1,47,Expense,Utilities,34733.9
202363,FIN-202363,20210903,250,34,Expense,Sales Revenue,18069.71
202364,FIN-202364,20240922,27,76,Revenue,Utilities,26868.91
202365,FIN-202365,20191121,609,56,Revenue,Operating Expense,19438.77
202366,FIN-202366,20201030,108,13,Expense,Payroll,41428.91
202367,FIN-202367,20210530,916,13,Expense,Maintenance,18779.77
202368,FIN-202368,20230421,106,51,Revenue,Materials,20342.81
202369,FIN-202369,20200220,113,30,Expense,Utilities,36126.68
202370,FIN-202370,20240118,279,70,Cost,Sales Revenue,18298.5
202371,FIN-202371,20240501,865,68,Expense,Operating Expense,5063.53
202372,FIN-202372,20220504,584,64,Expense,Sales Revenue,18521.04
202373,FIN-202373,20231003,993,73,Revenue,Payroll,27117.39
202374,FIN-202374,20240121,557,75,Expense,Maintenance,49902.19
202375,FIN-202375,20210107,106,44,Revenue,Maintenance,3364.99
202376,FIN-202376,20230516,113,72,Cost,Payroll,35502.36
202377,FIN-202377,20201201,797,53,Expense,Payroll,13730.67
202378,FIN-202378,20250803,123,69,Expense,Payroll,15559.7
202379,FIN-202379,20190530,657,62,Revenue,Utilities,16357.17
202380,FIN-202380,20251103,133,45,Revenue,Operating Expense,2372.29
202381,FIN-202381,20220603,428,61,Expense,Utilities,11905.96
202382,FIN-202382,20220420,924,76,Cost,Utilities,39373.45
202383,FIN-202383,20230213,526,17,Expense,Operating Expense,21643.4
202384,FIN-202384,20250114,909,94,Cost,Operating Expense,47189.8
202385,FIN-202385,20221101,351,70,Revenue,Sales Revenue,1772.9
202386,FIN-202386,20220530,596,88,Expense,Operating Expense,14493.97
202387,FIN-202387,20250321,37,54,Expense,Utilities,1481.38
202388,FIN-202388,20211116,21,95,Cost,Materials,37706.66
202389,FIN-202389,20230707,1000,6,Revenue,Utilities,1835.54
202390,FIN-202390,20200103,854,60,Revenue,Payroll,20208.17
202391,FIN-202391,20190527,659,31,Revenue,Materials,45586.38
202392,FIN-202392,20230228,902,76,Revenue,Materials,28979.8
202393,FIN-202393,20230818,576,52,Expense,Utilities,49266.62
202394,FIN-202394,20250215,701,93,Cost,Operating Expense,382.96
202395,FIN-202395,20241109,442,1,Cost,Utilities,16303.3
202396,FIN-202396,20240409,517,27,Cost,Maintenance,49858.84
202397,FIN-202397,20191101,986,29,Revenue,Operating Expense,25934.37
202398,FIN-202398,20210611,663,39,Revenue,Materials,39743.46
202399,FIN-202399,20240717,458,81,Cost,Operating Expense,1112.38
202400,FIN-202400,20221228,483,4,Expense,Materials,1108.11
202401,FIN-202401,20220823,911,4,Expense,Maintenance,18247.15
202402,FIN-202402,20200125,326,3,Cost,Payroll,47607.3
202403,FIN-202403,20250827,349,17,Revenue,Utilities,8413.24
202404,FIN-202404,20231017,276,8,Revenue,Operating Expense,3491.91
202405,FIN-202405,20250217,671,99,Revenue,Sales Revenue,26078.65
202406,FIN-202406,20190323,61,64,Expense,Operating Expense,26083.54
202407,FIN-202407,20190401,553,41,Expense,Materials,3207.73
202408,FIN-202408,20210205,958,62,Revenue,Materials,43874.67
202409,FIN-202409,20220625,313,60,Cost,Operating Expense,137.45
202410,FIN-202410,20210711,85,35,Expense,Utilities,29958.23
202411,FIN-202411,20221015,263,26,Revenue,Sales Revenue,22109.39
202412,FIN-202412,20190108,21,52,Revenue,Sales Revenue,36340.47
202413,FIN-202413,20241028,403,45,Cost,Sales Revenue,31980.35
202414,FIN-202414,20240417,531,100,Revenue,Operating Expense,44740.71
202415,FIN-202415,20221021,422,4,Revenue,Sales Revenue,33869.14
202416,FIN-202416,20251217,485,71,Revenue,Payroll,43385.55
202417,FIN-202417,20190409,426,98,Cost,Maintenance,10993.38
202418,FIN-202418,20210504,783,63,Cost,Materials,14218.82
202419,FIN-202419,20200917,513,51,Expense,Utilities,16498.57
202420,FIN-202420,20201204,68,36,Revenue,Payroll,9393.32
202421,FIN-202421,20251029,775,5,Revenue,Payroll,44192.06
202422,FIN-202422,20240607,191,33,Revenue,Sales Revenue,23504.5
202423,FIN-202423,20240919,26,59,Revenue,Operating Expense,20061.76
202424,FIN-202424,20230618,513,29,Expense,Maintenance,11630.21
202425,FIN-202425,20200906,24,78,Revenue,Maintenance,6617.43
202426,FIN-202426,20211009,50,89,Revenue,Payroll,2944.27
202427,FIN-202427,20250208,811,2,Revenue,Utilities,46976.67
202428,FIN-202428,20201218,488,71,Expense,Sales Revenue,24333.16
202429,FIN-202429,20240124,42,40,Cost,Payroll,2273.15
202430,FIN-202430,20220516,821,67,Expense,Maintenance,4239.47
202431,FIN-202431,20240626,424,84,Revenue,Sales Revenue,19605.41
202432,FIN-202432,20210628,791,13,Expense,Utilities,41349.44
202433,FIN-202433,20230110,999,98,Cost,Materials,13579.27
202434,FIN-202434,20190625,54,72,Cost,Payroll,20532.32
202435,FIN-202435,20240511,367,91,Revenue,Sales Revenue,13393.4
202436,FIN-202436,20201005,464,61,Revenue,Utilities,28233.16
202437,FIN-202437,20241129,403,52,Cost,Operating Expense,42299.93
202438,FIN-202438,20210526,106,86,Revenue,Maintenance,6200.46
202439,FIN-202439,20251114,515,43,Expense,Materials,15329.43
202440,FIN-202440,20190801,335,86,Cost,Sales Revenue,47793.54
202441,FIN-202441,20250621,450,70,Revenue,Operating Expense,44879.26
202442,FIN-202442,20250311,561,84,Cost,Utilities,28838.51
202443,FIN-202443,20230803,66,38,Revenue,Utilities,7563.58
202444,FIN-202444,20201105,242,74,Expense,Maintenance,17586.24
202445,FIN-202445,20230901,710,80,Revenue,Materials,36665.21
202446,FIN-202446,20230824,270,45,Cost,Sales Revenue,8615.67
202447,FIN-202447,20190902,111,52,Revenue,Utilities,29275.44
202448,FIN-202448,20240101,902,69,Expense,Operating Expense,47112.19
202449,FIN-202449,20201026,461,67,Cost,Payroll,21938.58
202450,FIN-202450,20220621,264,27,Revenue,Sales Revenue,6939.44
202451,FIN-202451,20251109,947,17,Cost,Utilities,39530.13
202452,FIN-202452,20210514,636,76,Revenue,Operating Expense,1478.83
202453,FIN-202453,20250805,702,54,Expense,Sales Revenue,35185.36
202454,FIN-202454,20240728,912,96,Revenue,Maintenance,29063.1
202455,FIN-202455,20240414,464,54,Expense,Payroll,11487.38
202456,FIN-202456,20240914,2,96,Revenue,Maintenance,19889.96
202457,FIN-202457,20251229,279,14,Revenue,Payroll,11184.59
202458,FIN-202458,20210528,512,67,Cost,Maintenance,37046.82
202459,FIN-202459,20250714,773,49,Expense,Maintenance,46540.95
202460,FIN-202460,20230415,915,59,Revenue,Payroll,49096.42
202461,FIN-202461,20190526,761,32,Revenue,Materials,184.84
