budget_id,date,location_id,category,budget_amount
BUD-0015489,2022-04-02,LOC-0074,Administration,36218.0
BUD-0015490,2020-04-19,LOC-0092,Administration,23322.32
BUD-0015491,2021-04-14,LOC-0035,Operations,13781.11
BUD-0015492,2020-05-14,LOC-0014,Maintenance,10525.22
BUD-0015493,2022-05-17,LOC-0077,Supply Chain,35236.21
BUD-0015494,2023-02-05,LOC-0034,Energy,18125.6
BUD-0015495,2025-03-11,LOC-0092,Maintenance,4983.79
BUD-0015496,2021-03-05,LOC-0059,Production,34579.78
BUD-0015497,2025-05-27,LOC-0080,Supply Chain,77641.94
BUD-0015498,2021-08-03,LOC-0005,Operations,12950.88
BUD-0015499,2019-08-09,LOC-0030,Operations,10613.24
BUD-0015500,2020-01-23,LOC-0035,Maintenance,21729.06
BUD-0015501,2021-07-02,LOC-0096,Operations,32380.99
BUD-0015502,2022-10-06,LOC-0034,Energy,21387.41
BUD-0015503,2021-11-09,LOC-0023,Operations,9304.2
BUD-0015504,2019-10-26,LOC-0072,Supply Chain,185929.56
BUD-0015505,2021-09-06,LOC-0094,Operations,46471.83
BUD-0015506,2021-06-19,LOC-0050,Supply Chain,40052.71
BUD-0015507,2020-11-03,LOC-0009,Maintenance,3173.87
BUD-0015508,2025-05-29,LOC-0012,Maintenance,6206.96
BUD-0015509,2020-08-24,LOC-0032,Production,9909.5
BUD-0015510,2023-09-02,LOC-0028,Maintenance,18573.61
BUD-0015511,2020-04-14,LOC-0091,Maintenance,27438.48
BUD-0015512,2024-07-29,LOC-0023,Energy,24085.07
BUD-0015513,2024-01-01,LOC-0061,Energy,6100.34
BUD-0015514,2023-04-09,LOC-0021,Maintenance,41552.57
BUD-0015515,2020-10-20,LOC-0007,Supply Chain,38783.52
BUD-0015516,2024-11-12,LOC-0075,Production,19852.08
BUD-0015517,2021-03-23,LOC-0035,Supply Chain,17416.96
BUD-0015518,2022-12-26,LOC-0037,Operations,31671.57
BUD-0015519,2019-12-06,LOC-0061,Energy,23120.1
BUD-0015520,2020-11-27,LOC-0076,Supply Chain,8799.02
BUD-0015521,2021-12-08,LOC-0054,Production,7238.73
BUD-0015522,2025-05-13,LOC-0039,Administration,10448.19
BUD-0015523,2019-10-04,LOC-0077,Production,22510.02
BUD-0015524,2020-11-04,LOC-0064,Administration,9525.05
BUD-0015525,2023-06-08,LOC-0013,Operations,10874.97
BUD-0015526,2021-08-07,LOC-0057,Supply Chain,9279.23
BUD-0015527,2023-11-20,LOC-0076,Operations,186002.65
BUD-0015528,2022-10-04,LOC-0009,Maintenance,19063.05
BUD-0015529,2020-04-19,LOC-0041,Administration,7832.25
BUD-0015530,2019-06-14,LOC-0078,Production,23084.52
BUD-0015531,2020-04-29,LOC-0068,Maintenance,21293.65
BUD-0015532,2024-12-02,LOC-0080,Operations,2650.26
BUD-0015533,2021-06-09,LOC-0034,Production,72932.51
BUD-0015534,2022-07-19,LOC-0012,Operations,23178.54
BUD-0015535,2023-06-28,LOC-0094,Maintenance,53827.03
BUD-0015536,2021-08-10,LOC-0073,Energy,16592.59
BUD-0015537,2022-01-21,LOC-0041,Administration,8523.98
BUD-0015538,2020-02-02,LOC-0089,Administration,35978.96
BUD-0015539,2024-07-23,LOC-0100,Supply Chain,25703.92
BUD-0015540,2019-12-02,LOC-0003,Production,41350.08
BUD-0015541,2024-10-15,LOC-0089,Maintenance,45853.44
BUD-0015542,2021-08-24,LOC-0025,Energy,26039.53
BUD-0015543,2019-11-15,LOC-0096,Operations,40063.78
BUD-0015544,2024-07-14,LOC-0022,Production,25492.01
BUD-0015545,2023-12-15,LOC-0060,Energy,6494.26
BUD-0015546,2021-08-03,LOC-0097,Operations,4759.17
BUD-0015547,2024-12-27,LOC-0055,Administration,11383.91
BUD-0015548,2025-05-26,LOC-0022,Maintenance,16638.69
BUD-0015549,2020-02-22,LOC-0088,Operations,23247.84
BUD-0015550,2019-04-24,LOC-0064,Maintenance,16037.19
BUD-0015551,2023-11-18,LOC-0015,Operations,42534.75
BUD-0015552,2022-01-09,LOC-0089,Supply Chain,13782.99
BUD-0015553,2025-11-17,LOC-0031,Production,37985.74
BUD-0015554,2022-02-21,LOC-0013,Production,27473.02
BUD-0015555,2023-03-23,LOC-0087,Administration,5610.47
BUD-0015556,2019-01-03,LOC-0018,Operations,47332.55
BUD-0015557,2021-12-22,LOC-0075,Production,5155.39
BUD-0015558,2025-07-09,LOC-0026,Energy,61849.67
BUD-0015559,2021-05-20,LOC-0062,Production,23505.56
BUD-0015560,2023-07-23,LOC-0033,Operations,17998.52
BUD-0015561,2021-12-04,LOC-0065,Energy,63156.56
BUD-0015562,2021-12-17,LOC-0079,Administration,23264.5
BUD-0015563,2025-05-11,LOC-0083,Maintenance,12125.26
BUD-0015564,2024-02-03,LOC-0028,Supply Chain,18467.73
BUD-0015565,2023-04-27,LOC-0082,Energy,15502.02
BUD-0015566,2023-08-17,LOC-0085,Administration,12840.5
BUD-0015567,2025-10-18,LOC-0081,Production,16753.14
BUD-0015568,2025-09-15,LOC-0056,Maintenance,61381.99
BUD-0015569,2019-06-30,LOC-0024,Administration,3909.62
BUD-0015570,2019-01-24,LOC-0013,Supply Chain,21517.34
BUD-0015571,2019-05-09,LOC-0081,Supply Chain,18505.49
BUD-0015572,2025-06-08,LOC-0002,Administration,30495.46
BUD-0015573,2020-05-07,LOC-0030,Administration,9213.18
BUD-0015574,2021-05-30,LOC-0090,Energy,2642.11
BUD-0015575,2025-05-06,LOC-0054,Administration,37575.0
BUD-0015576,2020-03-26,LOC-0068,Production,10947.33
BUD-0015577,2022-05-28,LOC-0053,Supply Chain,21069.44
BUD-0015578,2024-05-21,LOC-0046,Energy,20791.68
BUD-0015579,2022-01-31,LOC-0019,Maintenance,9984.93
BUD-0015580,2022-03-15,LOC-0090,Operations,48826.89
BUD-0015581,2021-08-25,LOC-0027,Energy,24276.66
BUD-0015582,2022-04-11,LOC-0057,Supply Chain,34440.49
BUD-0015583,2022-05-14,LOC-0075,Administration,12413.6
BUD-0015584,2022-04-20,LOC-0009,Operations,45115.72
BUD-0015585,2024-12-31,LOC-0095,Production,52675.21
BUD-0015586,2023-07-04,LOC-0036,Supply Chain,21369.23
BUD-0015587,2025-02-24,LOC-0076,Operations,7039.49
BUD-0015588,2019-07-17,LOC-0031,Maintenance,22725.91
BUD-0015589,2023-04-17,LOC-0016,Administration,47118.9
BUD-0015590,2023-11-12,LOC-0079,Operations,58243.81
BUD-0015591,2023-05-24,LOC-0007,Operations,21406.58
BUD-0015592,2024-04-26,LOC-0006,Maintenance,37855.74
BUD-0015593,2022-04-20,LOC-0057,Maintenance,61630.79
BUD-0015594,2024-12-10,LOC-0082,Administration,5378.04
BUD-0015595,2019-07-27,LOC-0090,Energy,15899.45
BUD-0015596,2019-05-13,LOC-0070,Production,13007.87
BUD-0015597,2020-09-28,LOC-0042,Energy,10762.05
BUD-0015598,2024-03-27,LOC-0017,Administration,40781.7
BUD-0015599,2022-12-29,LOC-0058,Operations,43352.92
BUD-0015600,2025-09-21,LOC-0098,Maintenance,8021.09
BUD-0015601,2024-11-13,LOC-0039,Maintenance,12110.32
BUD-0015602,2025-05-22,LOC-0006,Operations,14337.48
BUD-0015603,2024-08-21,LOC-0058,Administration,18922.37
BUD-0015604,2022-04-13,LOC-0047,Maintenance,25289.88
BUD-0015605,2020-01-11,LOC-0024,Administration,13280.64
BUD-0015606,2019-01-03,LOC-0074,Production,12880.14
BUD-0015607,2025-11-24,LOC-0057,Administration,39456.1
BUD-0015608,2020-01-09,LOC-0028,Production,37881.25
BUD-0015609,2020-03-13,LOC-0076,Supply Chain,39368.32
BUD-0015610,2025-02-09,LOC-0033,Maintenance,18883.87
BUD-0015611,2021-02-21,LOC-0058,Supply Chain,9346.06
BUD-0015612,2021-05-31,LOC-0005,Production,28770.57
BUD-0015613,2022-09-15,LOC-0077,Supply Chain,30950.07
BUD-0015614,2021-08-14,LOC-0040,Administration,10625.97
BUD-0015615,2019-10-09,LOC-0011,Production,11650.88
BUD-0015616,2021-11-20,LOC-0086,Administration,55114.59
BUD-0015617,2019-02-13,LOC-0049,Maintenance,30659.73
BUD-0015618,2022-01-19,LOC-0078,Administration,72626.19
BUD-0015619,2019-02-19,LOC-0082,Maintenance,52265.21
BUD-0015620,2024-01-26,LOC-0061,Energy,20062.09
BUD-0015621,2020-08-26,LOC-0026,Energy,43085.61
BUD-0015622,2022-03-11,LOC-0091,Supply Chain,19250.77
BUD-0015623,2019-11-18,LOC-0003,Operations,28764.94
BUD-0015624,2024-05-04,LOC-0093,Production,10154.72
BUD-0015625,2020-10-25,LOC-0094,Operations,116665.55
BUD-0015626,2022-11-02,LOC-0063,Supply Chain,12880.34
BUD-0015627,2023-08-17,LOC-0096,Energy,10206.33
BUD-0015628,2020-01-15,LOC-0011,Energy,8984.27
BUD-0015629,2024-07-19,LOC-0034,Energy,9163.66
BUD-0015630,2022-05-09,LOC-0081,Maintenance,16864.09
BUD-0015631,2020-04-25,LOC-0063,Production,16140.15
BUD-0015632,2024-07-08,LOC-0039,Supply Chain,20459.71
BUD-0015633,2025-04-12,LOC-0094,Maintenance,27390.63
BUD-0015634,2020-11-24,LOC-0064,Production,50963.19
BUD-0015635,2022-06-18,LOC-0057,Maintenance,101646.11
BUD-0015636,2025-04-16,LOC-0036,Supply Chain,31109.04
BUD-0015637,2025-12-20,LOC-0015,Energy,170405.57
BUD-0015638,2024-12-31,LOC-0012,Energy,184564.92
BUD-0015639,2025-10-25,LOC-0038,Production,6440.92
BUD-0015640,2020-05-18,LOC-0027,Supply Chain,53152.06
BUD-0015641,2019-04-27,LOC-0072,Production,2673.65
BUD-0015642,2021-02-21,LOC-0090,Supply Chain,57577.79
BUD-0015643,2020-03-05,LOC-0031,Energy,35751.49
BUD-0015644,2023-07-01,LOC-0049,Production,36523.14
BUD-0015645,2025-03-30,LOC-0059,Maintenance,10293.21
BUD-0015646,2023-09-09,LOC-0083,Energy,42706.21
BUD-0015647,2020-05-03,LOC-0014,Energy,24770.94
BUD-0015648,2023-06-16,LOC-0039,Energy,40456.76
BUD-0015649,2021-11-23,LOC-0064,Administration,13554.34
BUD-0015650,2020-03-30,LOC-0046,Operations,14553.19
BUD-0015651,2019-12-29,LOC-0054,Production,36671.93
BUD-0015652,2021-09-08,LOC-0019,Energy,25517.52
BUD-0015653,2021-05-26,LOC-0023,Production,41937.71
BUD-0015654,2021-09-26,LOC-0026,Operations,11460.22
BUD-0015655,2020-07-15,LOC-0050,Maintenance,5628.65
BUD-0015656,2019-03-13,LOC-0020,Production,24481.68
BUD-0015657,2022-02-27,LOC-0074,Energy,30482.38
BUD-0015658,2019-06-25,LOC-0045,Maintenance,100264.79
BUD-0015659,2024-11-07,LOC-0021,Production,3824.42
BUD-0015660,2023-07-31,LOC-0046,Administration,26115.07
BUD-0015661,2019-12-29,LOC-0031,Supply Chain,9012.04
BUD-0015662,2024-08-03,LOC-0050,Production,12059.7
BUD-0015663,2024-12-17,LOC-0072,Energy,10165.07
BUD-0015664,2023-12-26,LOC-0021,Supply Chain,22253.49
BUD-0015665,2025-02-07,LOC-0023,Production,7117.8
BUD-0015666,2025-11-22,LOC-0064,Operations,16454.17
BUD-0015667,2021-03-23,LOC-0011,Maintenance,40345.67
BUD-0015668,2022-12-31,LOC-0020,Operations,24962.09
BUD-0015669,2025-10-27,LOC-0072,Administration,6726.06
BUD-0015670,2023-10-10,LOC-0021,Production,10863.74
BUD-0015671,2020-11-09,LOC-0068,Production,16556.07
BUD-0015672,2024-11-22,LOC-0039,Supply Chain,11080.6
BUD-0015673,2019-10-14,LOC-0083,Production,12773.37
BUD-0015674,2022-10-26,LOC-0002,Production,12061.96
BUD-0015675,2020-05-07,LOC-0079,Supply Chain,45862.46
BUD-0015676,2020-01-05,LOC-0039,Energy,26646.36
BUD-0015677,2020-02-23,LOC-0082,Production,35040.52
BUD-0015678,2019-02-27,LOC-0019,Energy,7397.86
BUD-0015679,2022-03-20,LOC-0040,Energy,7979.01
BUD-0015680,2020-08-20,LOC-0034,Administration,28959.16
BUD-0015681,2025-05-17,LOC-0092,Energy,32659.24
BUD-0015682,2025-10-11,LOC-0021,Operations,150333.1
BUD-0015683,2019-12-21,LOC-0093,Operations,21586.19
BUD-0015684,2021-05-02,LOC-0083,Production,16093.69
BUD-0015685,2021-05-26,LOC-0060,Operations,14509.17
BUD-0015686,2023-03-07,LOC-0037,Maintenance,7963.05
BUD-0015687,2021-05-10,LOC-0067,Operations,17408.41
BUD-0015688,2024-07-07,LOC-0009,Production,23980.86
BUD-0015689,2024-05-11,LOC-0093,Energy,13744.99
BUD-0015690,2020-06-24,LOC-0066,Energy,12293.51
BUD-0015691,2020-05-15,LOC-0031,Production,13754.05
BUD-0015692,2021-04-21,LOC-0032,Administration,33754.81
BUD-0015693,2019-12-31,LOC-0082,Administration,19483.44
BUD-0015694,2021-07-24,LOC-0052,Administration,40387.76
BUD-0015695,2022-06-21,LOC-0046,Production,10052.53
BUD-0015696,2020-08-21,LOC-0058,Production,32790.0
BUD-0015697,2020-08-14,LOC-0080,Production,33204.87
BUD-0015698,2023-09-08,LOC-0011,Maintenance,15597.18
BUD-0015699,2021-07-25,LOC-0081,Production,7917.02
BUD-0015700,2020-08-13,LOC-0057,Administration,21884.48
BUD-0015701,2022-09-21,LOC-0040,Production,29646.0
BUD-0015702,2024-09-29,LOC-0019,Energy,60268.07
BUD-0015703,2020-06-06,LOC-0007,Operations,35669.51
BUD-0015704,2020-07-14,LOC-0025,Energy,44292.38
BUD-0015705,2019-02-26,LOC-0039,Administration,13814.38
BUD-0015706,2020-04-18,LOC-0028,Supply Chain,23122.1
BUD-0015707,2024-01-28,LOC-0003,Operations,31420.39
BUD-0015708,2025-05-23,LOC-0062,Supply Chain,7533.6
BUD-0015709,2021-09-14,LOC-0075,Maintenance,24286.04
BUD-0015710,2025-12-05,LOC-0072,Supply Chain,4787.91
BUD-0015711,2019-02-25,LOC-0092,Energy,11995.32
BUD-0015712,2020-02-12,LOC-0034,Maintenance,30714.54
BUD-0015713,2025-04-21,LOC-0036,Supply Chain,28119.11
BUD-0015714,2022-01-27,LOC-0092,Maintenance,36259.16
BUD-0015715,2024-02-09,LOC-0059,Supply Chain,37393.37
BUD-0015716,2021-07-29,LOC-0081,Energy,13218.45
BUD-0015717,2024-06-17,LOC-0096,Energy,27508.5
BUD-0015718,2021-09-05,LOC-0043,Operations,36684.64
BUD-0015719,2021-04-23,LOC-0004,Energy,27373.55
BUD-0015720,2019-03-03,LOC-0076,Administration,11708.65
BUD-0015721,2021-03-21,LOC-0007,Administration,17177.73
BUD-0015722,2024-08-25,LOC-0082,Administration,10437.67
BUD-0015723,2021-10-23,LOC-0023,Supply Chain,27340.53
BUD-0015724,2022-02-25,LOC-0029,Energy,8054.36
BUD-0015725,2021-05-02,LOC-0060,Maintenance,73934.93
BUD-0015726,2021-08-13,LOC-0012,Production,13698.42
BUD-0015727,2022-05-26,LOC-0057,Energy,26758.46
BUD-0015728,2025-07-27,LOC-0047,Production,18309.64
BUD-0015729,2023-01-20,LOC-0045,Operations,71703.95
BUD-0015730,2023-04-16,LOC-0037,Energy,6783.88
BUD-0015731,2020-11-30,LOC-0060,Operations,30630.47
BUD-0015732,2019-01-03,LOC-0030,Maintenance,53389.38
BUD-0015733,2020-01-04,LOC-0097,Energy,21317.78
BUD-0015734,2024-03-21,LOC-0008,Production,15863.71
BUD-0015735,2023-10-31,LOC-0078,Energy,19842.74
BUD-0015736,2025-09-09,LOC-0095,Operations,63696.74
BUD-0015737,2024-10-05,LOC-0033,Energy,21941.52
BUD-0015738,2024-02-26,LOC-0006,Supply Chain,14405.87
BUD-0015739,2020-03-16,LOC-0043,Supply Chain,11698.75
BUD-0015740,2022-06-27,LOC-0071,Operations,14108.72
BUD-0015741,2020-09-26,LOC-0025,Administration,32491.75
BUD-0015742,2019-04-25,LOC-0024,Maintenance,58876.17
BUD-0015743,2024-01-06,LOC-0036,Operations,9245.96
BUD-0015744,2024-11-26,LOC-0030,Maintenance,11531.21
BUD-0015745,2022-05-25,LOC-0078,Energy,19797.94
BUD-0015746,2025-03-08,LOC-0002,Operations,19004.43
BUD-0015747,2022-07-29,LOC-0012,Energy,10348.48
BUD-0015748,2019-11-26,LOC-0032,Energy,52345.06
BUD-0015749,2020-12-30,LOC-0040,Administration,11411.19
BUD-0015750,2019-04-07,LOC-0084,Energy,28534.05
BUD-0015751,2022-07-21,LOC-0095,Production,8610.33
BUD-0015752,2020-01-20,LOC-0036,Production,7053.87
BUD-0015753,2023-01-13,LOC-0012,Energy,28097.68
BUD-0015754,2025-02-20,LOC-0035,Production,111678.84
BUD-0015755,2024-06-09,LOC-0004,Supply Chain,7052.35
BUD-0015756,2022-05-22,LOC-0068,Administration,15410.37
BUD-0015757,2019-08-14,LOC-0095,Maintenance,21760.6
BUD-0015758,2019-06-14,LOC-0010,Supply Chain,20168.5
BUD-0015759,2022-07-07,LOC-0097,Administration,20319.21
BUD-0015760,2025-04-15,LOC-0055,Supply Chain,101798.41
BUD-0015761,2023-04-12,LOC-0061,Administration,27335.45
BUD-0015762,2023-09-06,LOC-0100,Supply Chain,14799.26
BUD-0015763,2025-05-10,LOC-0020,Energy,12022.61
BUD-0015764,2021-03-12,LOC-0060,Supply Chain,61735.71
BUD-0015765,2025-01-13,LOC-0074,Administration,9469.71
BUD-0015766,2019-05-06,LOC-0027,Energy,34951.05
BUD-0015767,2021-03-23,LOC-0002,Supply Chain,18622.75
BUD-0015768,2022-12-30,LOC-0070,Energy,4792.44
BUD-0015769,2021-04-08,LOC-0058,Operations,58612.2
BUD-0015770,2025-06-27,LOC-0028,Supply Chain,26056.56
BUD-0015771,2021-08-11,LOC-0036,Administration,12438.68
BUD-0015772,2023-05-03,LOC-0072,Administration,24085.13
BUD-0015773,2020-06-06,LOC-0097,Supply Chain,16495.25
BUD-0015774,2020-09-01,LOC-0021,Energy,6755.88
BUD-0015775,2021-11-11,LOC-0064,Energy,10431.56
BUD-0015776,2025-05-16,LOC-0031,Energy,14651.76
BUD-0015777,2020-02-06,LOC-0005,Maintenance,17093.09
BUD-0015778,2019-02-18,LOC-0092,Maintenance,9170.4
BUD-0015779,2025-12-08,LOC-0068,Production,9488.66
BUD-0015780,2024-03-12,LOC-0007,Supply Chain,10501.33
BUD-0015781,2022-03-24,LOC-0091,Maintenance,9425.18
BUD-0015782,2024-10-13,LOC-0095,Energy,43474.49
BUD-0015783,2023-10-08,LOC-0054,Production,22133.17
BUD-0015784,2024-04-28,LOC-0026,Energy,7954.5
BUD-0015785,2019-01-19,LOC-0004,Maintenance,67911.35
BUD-0015786,2022-04-02,LOC-0031,Energy,29026.92
BUD-0015787,2022-07-25,LOC-0087,Maintenance,15322.53
BUD-0015788,2020-08-14,LOC-0049,Production,26124.49
BUD-0015789,2020-03-24,LOC-0007,Energy,18802.4
BUD-0015790,2024-03-28,LOC-0025,Supply Chain,70327.88
BUD-0015791,2020-06-08,LOC-0075,Maintenance,10667.74
BUD-0015792,2025-02-07,LOC-0040,Production,20635.01
BUD-0015793,2019-12-01,LOC-0074,Administration,33857.65
BUD-0015794,2021-07-06,LOC-0068,Energy,17704.67
BUD-0015795,2021-04-11,LOC-0013,Operations,59836.46
BUD-0015796,2024-02-14,LOC-0039,Production,6914.12
BUD-0015797,2024-12-21,LOC-0059,Maintenance,139444.57
BUD-0015798,2022-03-01,LOC-0058,Operations,96391.22
BUD-0015799,2024-04-29,LOC-0037,Administration,31656.41
BUD-0015800,2020-04-16,LOC-0011,Energy,13987.82
BUD-0015801,2020-11-13,LOC-0039,Administration,19721.11
BUD-0015802,2019-11-22,LOC-0038,Supply Chain,125923.3
BUD-0015803,2022-05-20,LOC-0045,Administration,11048.99
BUD-0015804,2024-10-31,LOC-0080,Energy,9864.59
BUD-0015805,2022-02-13,LOC-0082,Administration,16726.17
BUD-0015806,2022-06-07,LOC-0045,Production,64845.21
BUD-0015807,2021-02-04,LOC-0090,Operations,38727.15
BUD-0015808,2020-11-16,LOC-0072,Operations,7066.79
BUD-0015809,2019-11-11,LOC-0051,Energy,19311.71
BUD-0015810,2025-07-20,LOC-0087,Energy,35779.18
BUD-0015811,2019-01-13,LOC-0055,Operations,37828.57
BUD-0015812,2023-07-09,LOC-0072,Energy,45201.21
BUD-0015813,2024-12-15,LOC-0084,Operations,15447.89
BUD-0015814,2025-02-15,LOC-0058,Production,15144.95
BUD-0015815,2023-06-24,LOC-0068,Maintenance,8323.11
BUD-0015816,2020-05-02,LOC-0040,Energy,3901.74
BUD-0015817,2024-04-28,LOC-0021,Production,24216.32
BUD-0015818,2022-12-24,LOC-0033,Energy,6212.0
BUD-0015819,2021-11-20,LOC-0067,Operations,34040.05
BUD-0015820,2023-02-26,LOC-0041,Administration,100102.48
BUD-0015821,2020-07-02,LOC-0018,Supply Chain,12055.41
BUD-0015822,2019-01-07,LOC-0072,Operations,12540.64
BUD-0015823,2020-07-10,LOC-0040,Supply Chain,32806.05
BUD-0015824,2021-06-27,LOC-0094,Energy,20823.88
BUD-0015825,2025-09-04,LOC-0011,Supply Chain,17353.43
BUD-0015826,2020-07-22,LOC-0049,Operations,14933.83
BUD-0015827,2020-10-26,LOC-0070,Energy,11664.45
BUD-0015828,2024-05-21,LOC-0081,Energy,7772.1
BUD-0015829,2023-11-08,LOC-0086,Production,35453.83
BUD-0015830,2023-05-18,LOC-0058,Energy,15943.07
BUD-0015831,2024-08-11,LOC-0043,Production,12931.56
BUD-0015832,2025-01-31,LOC-0051,Administration,31786.86
BUD-0015833,2021-07-05,LOC-0063,Energy,2000.43
BUD-0015834,2020-08-23,LOC-0028,Production,39489.51
BUD-0015835,2019-09-11,LOC-0050,Production,19927.96
BUD-0015836,2023-06-16,LOC-0025,Energy,16486.57
BUD-0015837,2025-07-30,LOC-0055,Energy,78949.5
BUD-0015838,2024-05-03,LOC-0075,Production,59465.03
BUD-0015839,2024-06-05,LOC-0018,Maintenance,20967.91
BUD-0015840,2023-08-19,LOC-0069,Supply Chain,103137.9
BUD-0015841,2021-07-04,LOC-0051,Operations,38965.9
BUD-0015842,2019-07-06,LOC-0051,Supply Chain,15803.86
BUD-0015843,2022-09-03,LOC-0070,Administration,162820.4
BUD-0015844,2024-12-04,LOC-0095,Production,138902.45
BUD-0015845,2025-07-26,LOC-0009,Administration,22947.93
BUD-0015846,2022-02-23,LOC-0028,Energy,20261.75
BUD-0015847,2019-11-25,LOC-0006,Energy,17105.77
BUD-0015848,2020-10-22,LOC-0038,Production,10054.33
BUD-0015849,2019-10-13,LOC-0017,Energy,7402.05
BUD-0015850,2022-03-19,LOC-0061,Energy,8468.24
BUD-0015851,2022-05-19,LOC-0065,Administration,35402.44
BUD-0015852,2019-08-10,LOC-0090,Operations,79160.6
BUD-0015853,2019-05-24,LOC-0032,Production,47209.35
BUD-0015854,2025-12-13,LOC-0021,Operations,11939.76
BUD-0015855,2021-04-05,LOC-0048,Maintenance,67035.18
BUD-0015856,2022-06-16,LOC-0007,Operations,11260.67
BUD-0015857,2019-09-12,LOC-0010,Energy,28337.38
BUD-0015858,2021-11-23,LOC-0095,Production,21958.78
BUD-0015859,2021-06-03,LOC-0016,Production,74640.87
BUD-0015860,2020-01-08,LOC-0074,Supply Chain,35616.56
BUD-0015861,2024-12-13,LOC-0097,Supply Chain,19667.71
BUD-0015862,2023-04-13,LOC-0003,Production,24775.09
BUD-0015863,2024-04-14,LOC-0068,Energy,23774.29
BUD-0015864,2021-06-08,LOC-0091,Maintenance,24379.08
BUD-0015865,2020-04-19,LOC-0057,Supply Chain,30122.2
BUD-0015866,2024-05-28,LOC-0087,Energy,65283.54
BUD-0015867,2019-10-20,LOC-0042,Administration,39824.95
BUD-0015868,2024-10-28,LOC-0050,Energy,8270.88
BUD-0015869,2024-10-18,LOC-0034,Supply Chain,12932.15
BUD-0015870,2024-04-16,LOC-0010,Operations,8643.09
BUD-0015871,2020-09-08,LOC-0010,Energy,9443.02
BUD-0015872,2024-09-02,LOC-0098,Operations,41754.79
BUD-0015873,2023-08-20,LOC-0094,Supply Chain,15117.48
BUD-0015874,2021-10-07,LOC-0041,Maintenance,14056.63
BUD-0015875,2019-01-18,LOC-0048,Production,11236.63
BUD-0015876,2023-07-26,LOC-0082,Maintenance,8906.46
BUD-0015877,2025-02-25,LOC-0015,Production,64619.45
BUD-0015878,2022-01-16,LOC-0048,Administration,11404.99
BUD-0015879,2021-03-06,LOC-0016,Energy,12327.89
BUD-0015880,2021-12-31,LOC-0029,Operations,23827.21
BUD-0015881,2019-11-26,LOC-0007,Maintenance,11490.49
BUD-0015882,2023-09-11,LOC-0079,Operations,28178.04
BUD-0015883,2025-09-01,LOC-0082,Production,26077.82
BUD-0015884,2021-09-25,LOC-0100,Energy,16189.0
BUD-0015885,2022-02-01,LOC-0019,Operations,59302.97
BUD-0015886,2024-10-11,LOC-0024,Maintenance,44910.36
BUD-0015887,2021-05-30,LOC-0058,Maintenance,53255.09
BUD-0015888,2020-09-05,LOC-0025,Maintenance,28567.94
BUD-0015889,2025-09-03,LOC-0036,Energy,5741.54
BUD-0015890,2021-08-20,LOC-0027,Supply Chain,8848.74
BUD-0015891,2019-12-23,LOC-0009,Operations,12999.92
BUD-0015892,2024-02-09,LOC-0060,Administration,9761.92
BUD-0015893,2020-10-23,LOC-0095,Maintenance,26084.84
BUD-0015894,2021-08-19,LOC-0009,Operations,19796.18
BUD-0015895,2019-10-09,LOC-0049,Production,10073.68
BUD-0015896,2022-01-02,LOC-0072,Supply Chain,21774.13
BUD-0015897,2022-11-19,LOC-0040,Energy,37807.64
BUD-0015898,2022-04-23,LOC-0012,Production,27036.49
BUD-0015899,2019-07-10,LOC-0026,Administration,30992.09
BUD-0015900,2024-08-25,LOC-0081,Energy,54663.5
BUD-0015901,2023-10-31,LOC-0002,Maintenance,17836.32
BUD-0015902,2021-04-02,LOC-0097,Energy,3510.94
BUD-0015903,2021-08-14,LOC-0088,Operations,16989.33
BUD-0015904,2019-01-01,LOC-0012,Maintenance,51673.94
BUD-0015905,2021-11-17,LOC-0042,Maintenance,73510.66
BUD-0015906,2024-11-20,LOC-0042,Supply Chain,26407.49
BUD-0015907,2019-02-11,LOC-0071,Production,55522.88
BUD-0015908,2024-03-23,LOC-0058,Energy,24190.18
BUD-0015909,2025-07-24,LOC-0018,Supply Chain,10228.91
BUD-0015910,2022-03-10,LOC-0007,Production,132405.58
BUD-0015911,2021-12-16,LOC-0072,Maintenance,22892.74
