waste_key,waste_id,date_key,location_key,waste_category,disposal_method,waste_quantity
80136,WST-080136,20240725,29,Plastic,Recycling,763.572
80137,WST-080137,20240625,43,Paper,Recycling,372.458
80138,WST-080138,20240120,2,Plastic,Landfill,942.275
80139,WST-080139,20200704,57,Metal,Treatment,159.337
80140,WST-080140,20190105,79,Plastic,Reuse,295.382
80141,WST-080141,20250715,80,Plastic,Reuse,567.487
80142,WST-080142,20220419,98,Plastic,Treatment,880.967
80143,WST-080143,20190821,8,Metal,Reuse,741.88
80144,WST-080144,20250806,48,Plastic,Reuse,280.953
80145,WST-080145,20200509,74,Chemical,Recycling,835.723
80146,WST-080146,20250612,9,Plastic,Recycling,231.622
80147,WST-080147,20220622,48,Chemical,Recycling,155.488
80148,WST-080148,20200629,44,Paper,Recycling,175.869
80149,WST-080149,20250726,78,Paper,Reuse,523.063
80150,WST-080150,20221231,25,Plastic,Treatment,111.563
80151,WST-080151,20190723,58,Plastic,Reuse,312.094
80152,WST-080152,20220110,37,Chemical,Treatment,962.208
80153,WST-080153,20190405,14,Metal,Recycling,272.282
80154,WST-080154,20231207,45,Paper,Recycling,220.947
80155,WST-080155,20250129,40,Metal,Treatment,455.031
80156,WST-080156,20200709,90,General,Treatment,39.535
80157,WST-080157,20190928,72,Plastic,Reuse,620.411
80158,WST-080158,20251104,30,General,Treatment,628.879
80159,WST-080159,20211216,90,Metal,Reuse,827.639
80160,WST-080160,20240820,75,Metal,Treatment,593.518
80161,WST-080161,20220205,81,Metal,Recycling,556.634
80162,WST-080162,20241230,98,Paper,Treatment,90.102
80163,WST-080163,20251126,71,General,Recycling,400.358
80164,WST-080164,20191103,76,Chemical,Reuse,482.876
80165,WST-080165,20200529,97,Chemical,Treatment,785.999
80166,WST-080166,20240818,62,Paper,Recycling,146.062
80167,WST-080167,20191019,96,General,Landfill,952.489
80168,WST-080168,20200713,29,Chemical,Treatment,138.666
80169,WST-080169,20240816,60,General,Recycling,506.784
80170,WST-080170,20210324,57,Plastic,Reuse,350.806
80171,WST-080171,20200901,87,Metal,Recycling,306.43
80172,WST-080172,20201010,14,Plastic,Landfill,846.266
80173,WST-080173,20250925,34,Metal,Treatment,558.277
80174,WST-080174,20230511,32,Paper,Landfill,736.436
80175,WST-080175,20230507,25,Chemical,Recycling,972.66
80176,WST-080176,20190104,65,Metal,Recycling,711.249
80177,WST-080177,20200818,59,Plastic,Landfill,521.387
80178,WST-080178,20200324,56,Paper,Landfill,753.398
80179,WST-080179,20231223,53,General,Treatment,398.709
80180,WST-080180,20250606,32,Plastic,Treatment,150.908
80181,WST-080181,20211011,30,Paper,Recycling,434.768
80182,WST-080182,20200318,3,Paper,Landfill,56.37
80183,WST-080183,20201226,74,General,Landfill,871.837
80184,WST-080184,20200709,62,Chemical,Landfill,507.402
80185,WST-080185,20220302,92,Chemical,Reuse,482.39
80186,WST-080186,20230910,89,Chemical,Landfill,592.188
80187,WST-080187,20250726,16,Paper,Recycling,702.939
80188,WST-080188,20210219,60,Chemical,Treatment,658.346
80189,WST-080189,20240928,7,Paper,Landfill,268.424
80190,WST-080190,20231114,3,Plastic,Treatment,43.887
80191,WST-080191,20220205,96,Metal,Treatment,78.113
80192,WST-080192,20220930,6,Metal,Treatment,285.296
80193,WST-080193,20201231,26,Metal,Treatment,587.783
80194,WST-080194,20220429,55,Chemical,Recycling,699.541
80195,WST-080195,20230607,52,Plastic,Treatment,892.617
80196,WST-080196,20210826,28,Metal,Reuse,177.468
80197,WST-080197,20220826,7,Chemical,Landfill,484.57
80198,WST-080198,20250523,30,Chemical,Treatment,427.725
80199,WST-080199,20200925,29,Metal,Landfill,587.059
80200,WST-080200,20200526,22,General,Reuse,883.916
80201,WST-080201,20240101,79,Metal,Treatment,163.938
80202,WST-080202,20231223,94,Chemical,Landfill,658.794
80203,WST-080203,20201219,79,Paper,Landfill,316.834
80204,WST-080204,20190121,34,Paper,Recycling,252.479
80205,WST-080205,20230412,1,Chemical,Landfill,463.619
80206,WST-080206,20220626,18,Metal,Recycling,34.167
80207,WST-080207,20191214,42,Chemical,Recycling,684.314
80208,WST-080208,20210923,62,Chemical,Reuse,349.917
80209,WST-080209,20221105,80,Plastic,Recycling,873.968
80210,WST-080210,20230507,90,General,Reuse,777.46
80211,WST-080211,20251227,9,Paper,Landfill,426.668
80212,WST-080212,20240110,37,Plastic,Reuse,950.771
80213,WST-080213,20210214,25,Paper,Reuse,47.289
80214,WST-080214,20231212,84,General,Treatment,917.2
80215,WST-080215,20190902,98,Metal,Recycling,374.667
80216,WST-080216,20221126,69,General,Reuse,762.585
80217,WST-080217,20190915,77,Metal,Landfill,825.851
80218,WST-080218,20240509,60,Paper,Landfill,815.908
80219,WST-080219,20221002,91,Paper,Reuse,930.201
80220,WST-080220,20240827,26,Chemical,Recycling,689.805
80221,WST-080221,20250214,70,Chemical,Treatment,192.441
80222,WST-080222,20190210,75,Paper,Reuse,122.084
80223,WST-080223,20250728,25,Metal,Reuse,742.275
80224,WST-080224,20241028,74,Chemical,Landfill,913.953
80225,WST-080225,20220903,96,Paper,Treatment,86.241
80226,WST-080226,20210907,30,Chemical,Recycling,685.87
80227,WST-080227,20240330,85,General,Treatment,252.721
80228,WST-080228,20210202,99,Chemical,Landfill,937.862
80229,WST-080229,20240324,70,Paper,Reuse,601.977
80230,WST-080230,20200713,5,Chemical,Treatment,665.55
80231,WST-080231,20250508,20,Paper,Recycling,70.852
80232,WST-080232,20200325,3,General,Treatment,332.333
80233,WST-080233,20240308,7,Metal,Landfill,358.212
80234,WST-080234,20230330,50,Paper,Treatment,986.657
80235,WST-080235,20190106,83,General,Recycling,824.415
80236,WST-080236,20231026,65,Chemical,Reuse,257.802
80237,WST-080237,20251121,22,Plastic,Treatment,602.448
80238,WST-080238,20190919,62,Metal,Treatment,972.155
80239,WST-080239,20230501,68,Paper,Reuse,728.892
80240,WST-080240,20230930,14,Metal,Landfill,812.926
80241,WST-080241,20230516,41,Metal,Treatment,499.88
80242,WST-080242,20241207,77,Paper,Recycling,250.337
80243,WST-080243,20230516,12,General,Landfill,455.976
80244,WST-080244,20210702,63,Plastic,Landfill,925.748
80245,WST-080245,20201003,51,Metal,Reuse,540.806
80246,WST-080246,20200204,31,Chemical,Treatment,157.105
80247,WST-080247,20200131,54,Paper,Reuse,614.809
80248,WST-080248,20200203,70,Metal,Treatment,394.16
80249,WST-080249,20230614,9,Plastic,Reuse,57.666
80250,WST-080250,20220522,4,Chemical,Recycling,672.272
80251,WST-080251,20200416,13,Plastic,Treatment,103.156
80252,WST-080252,20220903,91,Paper,Reuse,749.39
80253,WST-080253,20190613,27,General,Reuse,40.91
80254,WST-080254,20210819,96,General,Reuse,77.577
80255,WST-080255,20211225,37,Plastic,Landfill,628.097
80256,WST-080256,20190816,94,General,Treatment,724.756
80257,WST-080257,20191113,62,General,Reuse,990.275
80258,WST-080258,20240126,89,Plastic,Reuse,148.134
80259,WST-080259,20250304,50,Chemical,Landfill,93.783
80260,WST-080260,20251010,16,Plastic,Reuse,969.294
80261,WST-080261,20240113,34,General,Landfill,560.088
80262,WST-080262,20211001,58,Chemical,Treatment,565.995
80263,WST-080263,20250103,66,Chemical,Landfill,612.872
80264,WST-080264,20240821,66,Plastic,Recycling,416.531
80265,WST-080265,20240517,46,Plastic,Treatment,623.159
80266,WST-080266,20250423,83,Metal,Landfill,409.52
80267,WST-080267,20230315,72,Plastic,Landfill,75.431
80268,WST-080268,20190817,87,Chemical,Landfill,306.396
80269,WST-080269,20211011,16,General,Treatment,334.261
80270,WST-080270,20210523,8,Metal,Treatment,847.754
80271,WST-080271,20231118,88,General,Recycling,167.975
80272,WST-080272,20200404,47,Paper,Treatment,430.838
80273,WST-080273,20190723,40,Plastic,Reuse,689.003
80274,WST-080274,20220208,41,General,Reuse,338.267
80275,WST-080275,20210608,33,Plastic,Treatment,261.62
80276,WST-080276,20220829,44,Metal,Treatment,525.7
80277,WST-080277,20190730,81,General,Recycling,226.894
80278,WST-080278,20211021,72,General,Reuse,284.497
80279,WST-080279,20200921,67,Metal,Reuse,639.616
80280,WST-080280,20241016,88,General,Treatment,928.115
80281,WST-080281,20200802,82,Plastic,Recycling,709.981
80282,WST-080282,20220710,30,Plastic,Landfill,614.698
80283,WST-080283,20230427,54,General,Treatment,532.238
80284,WST-080284,20241109,45,Metal,Recycling,804.328
80285,WST-080285,20190904,66,Chemical,Reuse,651.827
80286,WST-080286,20220712,62,Plastic,Treatment,496.555
80287,WST-080287,20200801,97,Chemical,Treatment,381.251
80288,WST-080288,20190218,1,Metal,Reuse,617.594
80289,WST-080289,20210116,60,General,Reuse,166.945
80290,WST-080290,20240508,90,General,Treatment,362.121
80291,WST-080291,20220707,87,Plastic,Recycling,238.966
80292,WST-080292,20220627,69,General,Treatment,62.723
80293,WST-080293,20220408,79,General,Landfill,873.257
80294,WST-080294,20190202,37,Metal,Landfill,242.15
80295,WST-080295,20200530,17,Chemical,Reuse,616.706
80296,WST-080296,20190205,79,General,Treatment,33.847
80297,WST-080297,20240227,3,Paper,Recycling,302.267
80298,WST-080298,20230529,59,General,Treatment,780.937
80299,WST-080299,20221014,82,Paper,Recycling,25.031
80300,WST-080300,20220703,32,Paper,Recycling,551.937
80301,WST-080301,20211030,48,Chemical,Recycling,223.463
80302,WST-080302,20210621,89,Metal,Reuse,874.429
80303,WST-080303,20210609,36,Chemical,Recycling,940.683
80304,WST-080304,20191124,85,Chemical,Landfill,182.796
80305,WST-080305,20201202,71,Plastic,Reuse,414.425
80306,WST-080306,20230924,26,General,Reuse,784.837
80307,WST-080307,20250704,34,Metal,Recycling,31.88
80308,WST-080308,20210420,76,Paper,Landfill,345.151
80309,WST-080309,20251208,38,Chemical,Reuse,246.26
80310,WST-080310,20210527,43,Paper,Treatment,934.82
80311,WST-080311,20221025,38,Paper,Recycling,559.223
80312,WST-080312,20190123,19,Metal,Landfill,748.784
80313,WST-080313,20230414,28,Metal,Treatment,361.932
80314,WST-080314,20241104,59,Metal,Reuse,829.659
80315,WST-080315,20190517,92,Chemical,Recycling,166.39
80316,WST-080316,20230321,48,Plastic,Reuse,710.051
80317,WST-080317,20220918,4,Paper,Reuse,278.835
80318,WST-080318,20220421,86,Chemical,Treatment,46.357
80319,WST-080319,20190814,4,Plastic,Landfill,887.501
80320,WST-080320,20230812,30,Metal,Reuse,119.931
80321,WST-080321,20191225,68,Chemical,Recycling,788.928
80322,WST-080322,20230731,92,Chemical,Treatment,613.933
80323,WST-080323,20250809,52,Metal,Reuse,395.31
80324,WST-080324,20200309,19,Chemical,Reuse,119.223
80325,WST-080325,20220905,95,General,Landfill,465.867
80326,WST-080326,20250414,55,Plastic,Treatment,709.193
80327,WST-080327,20220517,41,Paper,Recycling,331.178
80328,WST-080328,20230603,72,Plastic,Treatment,568.735
80329,WST-080329,20200617,92,General,Reuse,943.055
80330,WST-080330,20240225,25,General,Reuse,360.056
80331,WST-080331,20240203,23,Plastic,Recycling,394.417
80332,WST-080332,20200507,19,Chemical,Recycling,70.519
80333,WST-080333,20210309,13,Chemical,Landfill,344.436
80334,WST-080334,20190226,8,General,Reuse,921.305
80335,WST-080335,20250508,15,General,Landfill,359.624
80336,WST-080336,20200810,36,Paper,Recycling,442.523
80337,WST-080337,20220605,25,Chemical,Treatment,705.809
80338,WST-080338,20201127,19,General,Treatment,399.693
80339,WST-080339,20190505,28,Plastic,Landfill,961.299
80340,WST-080340,20241224,58,Chemical,Recycling,337.793
80341,WST-080341,20210616,71,Plastic,Recycling,927.289
80342,WST-080342,20220309,89,Chemical,Recycling,865.751
80343,WST-080343,20230821,9,Chemical,Reuse,83.596
80344,WST-080344,20200829,53,Paper,Reuse,973.748
80345,WST-080345,20211016,24,Plastic,Treatment,395.96
80346,WST-080346,20230610,4,Paper,Reuse,48.455
80347,WST-080347,20231108,40,Paper,Recycling,256.795
80348,WST-080348,20200112,64,Chemical,Landfill,706.036
80349,WST-080349,20201225,65,Metal,Reuse,543.895
80350,WST-080350,20240217,63,Chemical,Reuse,255.915
80351,WST-080351,20220530,9,Paper,Landfill,446.397
80352,WST-080352,20250430,33,Chemical,Reuse,816.616
80353,WST-080353,20231022,95,Plastic,Reuse,627.207
80354,WST-080354,20200321,83,Chemical,Reuse,930.061
80355,WST-080355,20200425,93,Plastic,Reuse,378.463
80356,WST-080356,20250126,45,Chemical,Recycling,455.099
80357,WST-080357,20201127,44,Plastic,Treatment,240.364
80358,WST-080358,20190606,53,Chemical,Landfill,281.562
80359,WST-080359,20221025,93,Paper,Treatment,275.196
80360,WST-080360,20231218,42,Chemical,Landfill,992.861
80361,WST-080361,20210525,78,Metal,Recycling,704.086
80362,WST-080362,20201128,28,Paper,Recycling,36.642
80363,WST-080363,20190211,73,General,Reuse,372.186
80364,WST-080364,20190510,40,General,Recycling,546.663
80365,WST-080365,20250729,59,Paper,Treatment,333.292
80366,WST-080366,20200622,38,Paper,Landfill,619.892
80367,WST-080367,20210825,21,Paper,Landfill,712.344
80368,WST-080368,20251015,60,Plastic,Reuse,75.785
80369,WST-080369,20200720,71,Paper,Landfill,667.075
80370,WST-080370,20201119,50,Chemical,Treatment,706.416
80371,WST-080371,20220319,38,Paper,Landfill,704.816
80372,WST-080372,20190509,74,Metal,Reuse,550.857
80373,WST-080373,20200915,79,Plastic,Treatment,314.89
80374,WST-080374,20190301,85,Chemical,Landfill,51.0
80375,WST-080375,20211001,98,Paper,Landfill,244.643
80376,WST-080376,20190911,43,Metal,Treatment,903.29
80377,WST-080377,20231107,66,Plastic,Landfill,439.755
80378,WST-080378,20250601,83,Metal,Landfill,839.259
80379,WST-080379,20220430,42,Paper,Reuse,330.055
80380,WST-080380,20200317,67,Plastic,Recycling,168.605
80381,WST-080381,20240328,89,Paper,Reuse,43.609
80382,WST-080382,20210115,14,General,Reuse,157.049
80383,WST-080383,20211213,33,Paper,Treatment,455.88
80384,WST-080384,20191117,91,Metal,Treatment,725.925
80385,WST-080385,20230626,14,General,Landfill,679.416
80386,WST-080386,20190708,48,General,Recycling,817.214
80387,WST-080387,20200427,97,Metal,Recycling,951.298
80388,WST-080388,20230102,58,Plastic,Recycling,177.72
80389,WST-080389,20220412,65,General,Recycling,975.514
80390,WST-080390,20251108,58,Chemical,Recycling,186.4
80391,WST-080391,20220821,8,Paper,Landfill,41.231
80392,WST-080392,20210119,27,Chemical,Reuse,357.875
80393,WST-080393,20190426,4,Paper,Treatment,170.583
80394,WST-080394,20230108,80,Metal,Recycling,846.448
80395,WST-080395,20200406,33,General,Reuse,978.763
80396,WST-080396,20200810,95,Chemical,Recycling,513.306
80397,WST-080397,20220820,22,Chemical,Landfill,141.235
80398,WST-080398,20211130,87,General,Treatment,960.228
80399,WST-080399,20210207,59,Chemical,Landfill,525.975
80400,WST-080400,20201212,73,Chemical,Recycling,905.983
80401,WST-080401,20240603,48,Paper,Landfill,730.996
80402,WST-080402,20190318,99,Plastic,Landfill,63.728
80403,WST-080403,20200505,24,Plastic,Recycling,672.532
80404,WST-080404,20190916,28,Metal,Landfill,409.685
80405,WST-080405,20220305,53,Paper,Reuse,511.774
80406,WST-080406,20250316,87,Metal,Reuse,93.859
80407,WST-080407,20201111,40,Chemical,Treatment,206.045
80408,WST-080408,20230415,44,Metal,Reuse,3.768
80409,WST-080409,20220102,18,General,Treatment,196.672
80410,WST-080410,20230131,97,Chemical,Landfill,284.705
80411,WST-080411,20231122,69,Metal,Recycling,573.372
80412,WST-080412,20190816,26,General,Reuse,605.733
80413,WST-080413,20251105,95,General,Recycling,104.866
80414,WST-080414,20210510,67,Chemical,Reuse,520.705
80415,WST-080415,20211214,77,Chemical,Recycling,842.612
80416,WST-080416,20240223,70,Metal,Recycling,364.985
80417,WST-080417,20251216,57,Paper,Reuse,896.178
80418,WST-080418,20251130,24,Paper,Landfill,424.697
80419,WST-080419,20190123,71,Plastic,Landfill,915.867
80420,WST-080420,20250714,22,Metal,Reuse,385.761
80421,WST-080421,20190924,43,Paper,Recycling,115.723
80422,WST-080422,20191225,99,Paper,Reuse,370.714
80423,WST-080423,20230824,81,Metal,Treatment,659.433
80424,WST-080424,20210514,32,Plastic,Recycling,417.539
80425,WST-080425,20221224,40,Paper,Reuse,196.232
80426,WST-080426,20220522,85,Plastic,Recycling,458.043
80427,WST-080427,20250330,82,Chemical,Recycling,143.706
80428,WST-080428,20251106,5,Chemical,Treatment,306.189
80429,WST-080429,20200812,50,Chemical,Recycling,751.562
80430,WST-080430,20200501,96,General,Treatment,914.28
80431,WST-080431,20200612,50,Metal,Landfill,364.723
80432,WST-080432,20240821,13,Paper,Recycling,327.439
80433,WST-080433,20220616,69,Chemical,Reuse,461.924
80434,WST-080434,20190317,15,Paper,Treatment,254.271
80435,WST-080435,20241021,77,Metal,Landfill,816.603
80436,WST-080436,20250620,55,Plastic,Treatment,490.209
80437,WST-080437,20200516,56,Plastic,Recycling,612.615
80438,WST-080438,20200311,79,Chemical,Landfill,91.011
80439,WST-080439,20200421,69,Chemical,Reuse,145.459
80440,WST-080440,20201127,76,General,Reuse,469.414
80441,WST-080441,20231210,63,General,Recycling,1.843
80442,WST-080442,20231108,6,Paper,Recycling,765.959
80443,WST-080443,20241206,1,Metal,Landfill,32.269
80444,WST-080444,20211011,83,Metal,Landfill,740.671
80445,WST-080445,20230712,47,Metal,Landfill,129.645
80446,WST-080446,20221011,44,Paper,Recycling,527.202
80447,WST-080447,20210521,29,Chemical,Reuse,537.149
80448,WST-080448,20230405,58,General,Treatment,369.244
80449,WST-080449,20240114,32,Paper,Treatment,555.923
80450,WST-080450,20211220,16,Paper,Landfill,304.421
80451,WST-080451,20230904,81,Paper,Landfill,510.284
80452,WST-080452,20240604,14,Plastic,Recycling,260.331
80453,WST-080453,20230708,49,Plastic,Reuse,920.208
80454,WST-080454,20250430,40,Plastic,Landfill,553.357
80455,WST-080455,20251028,76,Paper,Reuse,827.66
80456,WST-080456,20220320,25,Plastic,Landfill,20.371
80457,WST-080457,20210619,83,Chemical,Treatment,719.164
80458,WST-080458,20240422,50,Plastic,Landfill,866.896
80459,WST-080459,20220523,1,Paper,Treatment,873.405
80460,WST-080460,20210319,23,Paper,Treatment,275.386
80461,WST-080461,20230802,61,General,Reuse,506.886
80462,WST-080462,20211221,50,Plastic,Reuse,352.446
80463,WST-080463,20250411,30,Chemical,Reuse,336.173
80464,WST-080464,20240531,53,Chemical,Reuse,459.411
80465,WST-080465,20210311,95,Chemical,Treatment,684.513
80466,WST-080466,20211230,52,Chemical,Reuse,795.925
80467,WST-080467,20190917,96,Metal,Treatment,127.763
80468,WST-080468,20200215,44,Chemical,Reuse,893.592
80469,WST-080469,20190809,61,General,Reuse,505.852
80470,WST-080470,20200907,87,Plastic,Treatment,909.896
80471,WST-080471,20220305,98,General,Reuse,905.786
80472,WST-080472,20210513,27,Chemical,Landfill,194.926
80473,WST-080473,20201016,8,Plastic,Treatment,515.773
80474,WST-080474,20251024,18,Metal,Reuse,645.4
80475,WST-080475,20200326,66,Metal,Reuse,156.69
80476,WST-080476,20250305,67,Paper,Reuse,467.895
80477,WST-080477,20200520,75,Metal,Reuse,263.198
80478,WST-080478,20231111,67,Paper,Recycling,863.795
80479,WST-080479,20200424,17,Plastic,Landfill,985.008
80480,WST-080480,20240403,1,Paper,Landfill,722.323
80481,WST-080481,20230111,20,Chemical,Reuse,133.361
80482,WST-080482,20220605,99,Plastic,Landfill,716.342
80483,WST-080483,20211028,17,General,Reuse,883.808
80484,WST-080484,20201026,78,Paper,Reuse,433.659
80485,WST-080485,20240508,22,Paper,Treatment,635.716
80486,WST-080486,20250328,80,Plastic,Treatment,298.65
80487,WST-080487,20240201,67,Paper,Recycling,383.901
80488,WST-080488,20250622,52,Chemical,Reuse,255.223
80489,WST-080489,20251114,78,Plastic,Reuse,439.001
80490,WST-080490,20200506,81,Metal,Recycling,893.974
