customer_id,account_id,customer_name,customer_segment,industry,country,status
CUST-0041075,ACC-000053,"Glenn, Zamora and Randall",SMB,Consumer Goods,United States,Active
CUST-0041076,ACC-000810,Dawson Group,Enterprise,Retail,United Kingdom,Active
CUST-0041077,ACC-000070,"Neal, Lewis and Oneill",Commercial,Consumer Goods,United States,Active
CUST-0041078,ACC-000856,Smith-Bautista,Commercial,Consumer Goods,Germany,Active
CUST-0041079,ACC-000897,Dennis-Key,SMB,Consumer Goods,United States,Active
CUST-0041080,ACC-000242,Parker-Anderson,SMB,Industrial Equipment,United States,Active
CUST-0041081,ACC-000443,Spencer Ltd,Commercial,Technology,United States,Active
CUST-0041082,ACC-000361,"Miller, Warren and Turner",Commercial,Automotive,Canada,Active
CUST-0041083,ACC-000394,Smith-Norris,SMB,Construction,United States,Active
CUST-0041084,ACC-000359,Fernandez LLC,Enterprise,Electronics,United States,Active
CUST-0041085,ACC-000343,"Gonzales, Mendoza and Rogers",Commercial,Industrial Equipment,United States,Active
CUST-0041086,ACC-000685,"Davis, Tran and Jones",Commercial,Healthcare,United States,Active
CUST-0041087,ACC-000413,Collins-Maldonado,Commercial,Technology,Sweden,Active
CUST-0041088,ACC-000188,Blevins-Davis,Enterprise,Healthcare,United States,Active
CUST-0041089,ACC-000379,Chaney-Garcia,Commercial,Food & Beverage,United States,Active
CUST-0041090,ACC-000979,"Brown, Johnson and Salazar",Commercial,Electronics,United States,Active
CUST-0041091,ACC-000988,Chavez-Alvarez,SMB,Electronics,Germany,Active
CUST-0041092,ACC-000062,George Inc,Strategic,Food & Beverage,Canada,Active
CUST-0041093,ACC-000576,"White, Pope and Cohen",Commercial,Construction,United States,Active
CUST-0041094,ACC-000974,"Blair, Marquez and Thompson",SMB,Automotive,United States,Active
CUST-0041095,ACC-000194,Cook Group,Commercial,Industrial Equipment,Germany,Active
CUST-0041096,ACC-000069,Ruiz-Wolfe,Enterprise,Electronics,United States,Active
CUST-0041097,ACC-000212,Giles Ltd,Commercial,Automotive,United States,Active
CUST-0041098,ACC-000318,Gould Ltd,Commercial,Electronics,United States,Active
CUST-0041099,ACC-000935,Hoffman-Stuart,Commercial,Technology,Mexico,Active
CUST-0041100,ACC-000251,"Wheeler, Ford and Johnson",Commercial,Automotive,Mexico,Active
CUST-0041101,ACC-000332,"Brown, Franklin and Wall",Commercial,Technology,Sweden,Active
CUST-0041102,ACC-000260,Nguyen-Riley,Commercial,Healthcare,Sweden,Active
CUST-0041103,ACC-000392,Sullivan-Washington,Commercial,Automotive,Germany,Active
CUST-0041104,ACC-000995,Welch-Lindsey,Enterprise,Technology,United Kingdom,Active
CUST-0041105,ACC-000084,Mercado-Le,Commercial,Manufacturing,United States,Active
CUST-0041106,ACC-000459,Freeman-Floyd,SMB,Healthcare,United Kingdom,Active
CUST-0041107,ACC-000614,Chavez-Estrada,Commercial,Food & Beverage,Canada,Active
CUST-0041108,ACC-000120,Alvarez and Sons,Commercial,Automotive,United States,Active
CUST-0041109,ACC-000045,"Bell, Cox and Ramirez",SMB,Manufacturing,United States,Active
CUST-0041110,ACC-000983,"Dean, Reyes and Mason",Commercial,Automotive,United States,Active
CUST-0041111,ACC-000270,Davis-Ryan,SMB,Food & Beverage,United Kingdom,Inactive
CUST-0041112,ACC-000243,Mcknight-Lewis,Enterprise,Manufacturing,United States,Active
CUST-0041113,ACC-000349,Hancock-Sanchez,Enterprise,Construction,United States,Active
CUST-0041114,ACC-000073,"Parker, Carter and Diaz",Enterprise,Industrial Equipment,Canada,Active
CUST-0041115,ACC-000147,Lozano and Sons,Strategic,Construction,United States,Active
CUST-0041116,ACC-000025,"Odom, Jones and Benjamin",Enterprise,Industrial Equipment,Mexico,Active
CUST-0041117,ACC-000535,Smith-Martin,SMB,Retail,United States,Active
CUST-0041118,ACC-000464,"Anderson, Dickerson and Frey",Enterprise,Retail,United States,Active
CUST-0041119,ACC-000275,"Beasley, Wilson and Miles",Commercial,Manufacturing,Mexico,Active
CUST-0041120,ACC-000919,Savage-Harmon,Commercial,Construction,United States,Active
CUST-0041121,ACC-000306,"Baxter, Wong and Sampson",SMB,Healthcare,Mexico,Active
CUST-0041122,ACC-000017,Reid and Sons,Commercial,Technology,United States,Active
CUST-0041123,ACC-000100,Reed-Clark,SMB,Retail,United States,Active
CUST-0041124,ACC-000726,"Phillips, Graves and Chavez",SMB,Industrial Equipment,United States,Active
CUST-0041125,ACC-000534,"Dorsey, Singleton and Jones",Strategic,Manufacturing,United States,Active
CUST-0041126,ACC-000261,"Phelps, Schwartz and Hernandez",Strategic,Technology,United States,Active
CUST-0041127,ACC-000248,Summers Inc,Strategic,Technology,United States,Active
CUST-0041128,ACC-000220,"Anderson, Jackson and Smith",Commercial,Healthcare,United Kingdom,Active
CUST-0041129,ACC-000422,"Reyes, Wolfe and Flynn",Commercial,Electronics,United States,Active
CUST-0041130,ACC-000704,Dixon Group,Commercial,Retail,United States,Active
CUST-0041131,ACC-000639,"Bell, Padilla and Brewer",Commercial,Food & Beverage,Germany,Active
CUST-0041132,ACC-000748,Bender LLC,Strategic,Healthcare,Canada,Active
CUST-0041133,ACC-000042,Lewis Group,Commercial,Automotive,United States,Active
CUST-0041134,ACC-000560,"Garcia, Mckinney and Li",Commercial,Consumer Goods,United States,Inactive
CUST-0041135,ACC-000765,"Curtis, Castillo and Lee",Strategic,Automotive,Canada,Active
CUST-0041136,ACC-000203,Fisher-Jones,Commercial,Technology,United States,Active
CUST-0041137,ACC-000583,Schneider LLC,Commercial,Manufacturing,Mexico,Active
CUST-0041138,ACC-000007,Martinez Inc,Commercial,Food & Beverage,Germany,Active
CUST-0041139,ACC-000910,Rice PLC,SMB,Healthcare,Sweden,Active
CUST-0041140,ACC-000738,Bennett Ltd,Commercial,Electronics,United States,Active
CUST-0041141,ACC-000624,Byrd PLC,Commercial,Industrial Equipment,United States,Active
CUST-0041142,ACC-000600,Jones-Salazar,Enterprise,Retail,United States,Inactive
CUST-0041143,ACC-000670,"Duffy, Wright and Vaughn",Commercial,Manufacturing,United States,Active
CUST-0041144,ACC-000423,"Stephens, Chavez and Hall",SMB,Food & Beverage,United States,Active
CUST-0041145,ACC-000967,"Lee, Quinn and Waters",Commercial,Manufacturing,United Kingdom,Active
CUST-0041146,ACC-000214,Owens Inc,SMB,Electronics,United Kingdom,Active
CUST-0041147,ACC-000811,Lopez-Williams,Commercial,Consumer Goods,Sweden,Active
CUST-0041148,ACC-000762,"Harrison, Mcdonald and Martinez",Enterprise,Manufacturing,Sweden,Active
CUST-0041149,ACC-000838,"Clarke, Dominguez and Smith",Enterprise,Industrial Equipment,United States,Inactive
CUST-0041150,ACC-000071,"Howard, Donaldson and Larsen",Enterprise,Electronics,United States,Active
CUST-0041151,ACC-000446,"Mills, Patrick and Decker",Commercial,Construction,Sweden,Active
CUST-0041152,ACC-000643,Davis Ltd,SMB,Electronics,Germany,Active
CUST-0041153,ACC-000619,"King, Hart and Griffith",Commercial,Consumer Goods,United States,Active
CUST-0041154,ACC-000689,Barnes Inc,SMB,Retail,United States,Active
CUST-0041155,ACC-000635,Hunt-Hernandez,SMB,Industrial Equipment,United States,Active
CUST-0041156,ACC-000224,Clark Ltd,Commercial,Manufacturing,Canada,Inactive
CUST-0041157,ACC-000828,"Gordon, Pruitt and Burton",Strategic,Retail,United States,Active
CUST-0041158,ACC-000484,Oliver Group,Commercial,Consumer Goods,United States,Inactive
CUST-0041159,ACC-000971,"Mckenzie, Nguyen and Edwards",Commercial,Construction,United States,Active
CUST-0041160,ACC-000521,Andrews-Martin,Commercial,Automotive,Mexico,Active
CUST-0041161,ACC-000538,Shea-Alvarez,Commercial,Electronics,United States,Active
CUST-0041162,ACC-000592,"Lloyd, Farmer and Buchanan",Commercial,Food & Beverage,United Kingdom,Active
CUST-0041163,ACC-000872,Morgan Ltd,SMB,Electronics,United States,Active
CUST-0041164,ACC-000902,"Larsen, Roth and Silva",Enterprise,Food & Beverage,Germany,Active
CUST-0041165,ACC-000585,Harmon-Moore,SMB,Consumer Goods,Mexico,Active
CUST-0041166,ACC-000547,Williams-Smith,Commercial,Consumer Goods,United States,Inactive
CUST-0041167,ACC-000055,Soto-Berger,Commercial,Electronics,United States,Active
CUST-0041168,ACC-000068,"Hart, Clark and Collins",Commercial,Technology,United States,Active
CUST-0041169,ACC-000737,"Burton, Lee and Walker",SMB,Consumer Goods,United States,Active
CUST-0041170,ACC-000345,Banks-Carr,Strategic,Consumer Goods,United States,Active
CUST-0041171,ACC-000437,"Fowler, Beck and Porter",Commercial,Consumer Goods,United States,Active
CUST-0041172,ACC-000629,"Gonzales, Jones and Monroe",Commercial,Construction,United States,Active
CUST-0041173,ACC-000222,Black Inc,Commercial,Electronics,United States,Active
CUST-0041174,ACC-000334,Scott PLC,SMB,Construction,United States,Active
CUST-0041175,ACC-000043,"Schmidt, Gutierrez and Klein",Commercial,Industrial Equipment,United States,Active
CUST-0041176,ACC-000768,Walton-Evans,Commercial,Construction,United States,Active
CUST-0041177,ACC-000509,"Duncan, Waters and Rice",Enterprise,Retail,United States,Active
CUST-0041178,ACC-000190,Cuevas-Johnson,Enterprise,Electronics,United States,Active
CUST-0041179,ACC-000597,"Stevens, Galvan and Lane",Commercial,Electronics,United States,Active
CUST-0041180,ACC-000144,Thomas Inc,Enterprise,Construction,United States,Active
CUST-0041181,ACC-000781,"Benton, Hall and Torres",Commercial,Healthcare,United States,Active
CUST-0041182,ACC-000232,Ayala-Hawkins,Commercial,Industrial Equipment,United States,Active
CUST-0041183,ACC-000271,Pittman Group,Enterprise,Consumer Goods,Canada,Active
CUST-0041184,ACC-000877,Olsen Group,Strategic,Industrial Equipment,United Kingdom,Active
CUST-0041185,ACC-000744,"Munoz, Li and Morris",Enterprise,Retail,United States,Active
CUST-0041186,ACC-000681,Smith-Garcia,SMB,Construction,Germany,Active
CUST-0041187,ACC-000602,Jones Ltd,SMB,Manufacturing,United States,Active
CUST-0041188,ACC-000521,"Herring, Camacho and Yates",SMB,Retail,Mexico,Active
CUST-0041189,ACC-000193,"Franco, Baker and Gross",Commercial,Technology,United States,Active
CUST-0041190,ACC-000301,"Stevens, Bailey and Allen",Strategic,Manufacturing,Canada,Active
CUST-0041191,ACC-000963,"Hunter, Miller and Lee",Commercial,Healthcare,United States,Active
CUST-0041192,ACC-000919,"Jenkins, Robinson and Odom",Enterprise,Food & Beverage,United States,Active
CUST-0041193,ACC-000727,Reyes-Jones,Commercial,Technology,Mexico,Active
CUST-0041194,ACC-000889,"Moreno, Nolan and Shah",Commercial,Electronics,Germany,Active
CUST-0041195,ACC-000805,"Jones, Krause and Park",Enterprise,Retail,United States,Active
CUST-0041196,ACC-000400,Graham-Peterson,SMB,Construction,United States,Active
CUST-0041197,ACC-000716,"Parker, Sanders and Calderon",Commercial,Consumer Goods,United States,Active
CUST-0041198,ACC-000753,Carter-Mills,Strategic,Food & Beverage,United States,Active
CUST-0041199,ACC-000139,Howell PLC,Commercial,Food & Beverage,United States,Active
CUST-0041200,ACC-000914,Tucker Ltd,Enterprise,Food & Beverage,United States,Active
CUST-0041201,ACC-000494,Little-Sanders,Commercial,Electronics,United States,Active
CUST-0041202,ACC-000314,"Lawrence, Wilkinson and Baldwin",Enterprise,Food & Beverage,United States,Active
CUST-0041203,ACC-000475,Jackson Group,Strategic,Technology,United States,Active
CUST-0041204,ACC-000329,Bennett-Wood,SMB,Construction,Sweden,Active
CUST-0041205,ACC-000333,"Espinoza, Jensen and Wilson",Commercial,Retail,United States,Active
CUST-0041206,ACC-000546,Barber-Barrera,SMB,Construction,United States,Active
CUST-0041207,ACC-000998,Blackburn-Riggs,SMB,Healthcare,United States,Active
CUST-0041208,ACC-000409,Valencia-Smith,Strategic,Retail,Germany,Active
CUST-0041209,ACC-000215,Herrera-Turner,SMB,Electronics,United States,Active
CUST-0041210,ACC-000762,Arellano LLC,SMB,Construction,Sweden,Active
CUST-0041211,ACC-000295,Thompson-Harris,Commercial,Industrial Equipment,Sweden,Active
CUST-0041212,ACC-000537,"Tucker, Nixon and Cook",Commercial,Retail,Sweden,Active
CUST-0041213,ACC-000254,"Bryant, Goodwin and Tucker",Commercial,Automotive,United Kingdom,Active
CUST-0041214,ACC-000212,Sanford Ltd,SMB,Industrial Equipment,United States,Active
CUST-0041215,ACC-000252,Hernandez-Scott,SMB,Technology,United States,Active
CUST-0041216,ACC-000357,Tran-Hayes,SMB,Industrial Equipment,United States,Active
CUST-0041217,ACC-000956,Black PLC,Strategic,Healthcare,United States,Active
CUST-0041218,ACC-000672,Williams Group,SMB,Electronics,United States,Active
CUST-0041219,ACC-000696,Hammond-Norman,SMB,Industrial Equipment,United Kingdom,Active
CUST-0041220,ACC-000054,Schneider LLC,Enterprise,Construction,United States,Active
CUST-0041221,ACC-000011,"James, Smith and Price",SMB,Healthcare,United States,Active
CUST-0041222,ACC-000343,Harmon-Dickerson,Enterprise,Food & Beverage,United States,Active
CUST-0041223,ACC-000888,"Williams, Lewis and Nelson",Commercial,Manufacturing,United States,Active
CUST-0041224,ACC-000017,Brown-Williams,Commercial,Industrial Equipment,United States,Active
CUST-0041225,ACC-000767,Roberts Group,SMB,Electronics,Germany,Active
CUST-0041226,ACC-000821,"Taylor, Lewis and Brooks",SMB,Food & Beverage,United States,Active
CUST-0041227,ACC-000278,"Jefferson, Butler and Norman",Commercial,Consumer Goods,United States,Active
CUST-0041228,ACC-000118,Ballard Inc,Commercial,Retail,Canada,Active
CUST-0041229,ACC-000154,Patrick-Campbell,Commercial,Industrial Equipment,United States,Active
CUST-0041230,ACC-000078,"Smith, Butler and Martinez",Commercial,Construction,United Kingdom,Active
CUST-0041231,ACC-000844,Chan PLC,Commercial,Food & Beverage,United States,Active
CUST-0041232,ACC-000787,Garner LLC,Enterprise,Manufacturing,United Kingdom,Active
CUST-0041233,ACC-000673,Harris-Avila,SMB,Healthcare,United States,Active
CUST-0041234,ACC-000090,Rivera Group,Enterprise,Healthcare,United States,Active
CUST-0041235,ACC-000951,Jones and Sons,Strategic,Consumer Goods,Mexico,Active
CUST-0041236,ACC-000685,Ward-Johnson,Commercial,Healthcare,United States,Active
CUST-0041237,ACC-000828,Williams-Johnson,SMB,Food & Beverage,United States,Active
CUST-0041238,ACC-000380,Reynolds PLC,SMB,Construction,Canada,Active
CUST-0041239,ACC-000198,Cunningham LLC,Commercial,Healthcare,Germany,Active
CUST-0041240,ACC-000822,Daniel-Rodriguez,Commercial,Industrial Equipment,United States,Active
CUST-0041241,ACC-000052,Murphy Ltd,Commercial,Manufacturing,United States,Active
CUST-0041242,ACC-000183,Kemp Inc,Enterprise,Healthcare,Germany,Active
CUST-0041243,ACC-000154,Powers Inc,Enterprise,Food & Beverage,United States,Active
CUST-0041244,ACC-000085,"Alvarado, Bullock and Dominguez",SMB,Technology,Canada,Active
CUST-0041245,ACC-000552,Reeves Inc,Commercial,Construction,United States,Active
CUST-0041246,ACC-000229,Guzman Group,Strategic,Industrial Equipment,United States,Active
CUST-0041247,ACC-000967,"Perez, Wilson and Ross",Commercial,Healthcare,United Kingdom,Active
CUST-0041248,ACC-000933,"Johnston, Ewing and Holden",Commercial,Healthcare,Canada,Active
CUST-0041249,ACC-000169,Johnson-Jennings,SMB,Electronics,United States,Active
CUST-0041250,ACC-000830,Garcia-Hays,SMB,Construction,United States,Active
CUST-0041251,ACC-000040,Aguilar-Case,Commercial,Consumer Goods,United States,Active
CUST-0041252,ACC-000286,"Munoz, Best and Mcmillan",Enterprise,Construction,United Kingdom,Active
CUST-0041253,ACC-000660,"Mccarthy, Moore and Chapman",Enterprise,Automotive,United States,Active
CUST-0041254,ACC-000207,Perez Ltd,Enterprise,Food & Beverage,United States,Active
CUST-0041255,ACC-000079,Brooks-Bowen,Commercial,Electronics,Sweden,Active
CUST-0041256,ACC-000157,Thomas Inc,Commercial,Industrial Equipment,United States,Active
CUST-0041257,ACC-000659,Cameron Group,Enterprise,Manufacturing,United States,Active
CUST-0041258,ACC-000222,Perry Ltd,SMB,Construction,United States,Active
CUST-0041259,ACC-000246,Barrett-Allen,Commercial,Industrial Equipment,Mexico,Active
CUST-0041260,ACC-000206,"Wyatt, Shaw and Lee",Commercial,Retail,Sweden,Active
CUST-0041261,ACC-000882,Baker-Moore,SMB,Technology,United States,Active
CUST-0041262,ACC-000889,Osborne-Garrett,Commercial,Retail,Germany,Active
CUST-0041263,ACC-000805,Miller and Sons,Commercial,Healthcare,United States,Active
CUST-0041264,ACC-000020,"Sanchez, Nichols and Nash",Commercial,Automotive,United States,Inactive
CUST-0041265,ACC-000251,Gill Ltd,Enterprise,Industrial Equipment,Mexico,Active
CUST-0041266,ACC-000881,"Richardson, Rice and Brooks",Commercial,Manufacturing,United Kingdom,Active
CUST-0041267,ACC-000554,"Jones, Wong and Wood",Strategic,Industrial Equipment,United Kingdom,Active
CUST-0041268,ACC-000042,Ramos-Robinson,Enterprise,Technology,United States,Active
CUST-0041269,ACC-000250,Williams-Fuller,Commercial,Food & Beverage,United States,Active
CUST-0041270,ACC-000827,Garcia PLC,Enterprise,Industrial Equipment,United States,Active
CUST-0041271,ACC-000879,"Shah, Evans and Walters",Enterprise,Food & Beverage,United States,Active
CUST-0041272,ACC-000426,Fritz-Golden,Commercial,Industrial Equipment,United States,Inactive
CUST-0041273,ACC-000152,"Daniels, Fuentes and Middleton",SMB,Food & Beverage,United States,Active
CUST-0041274,ACC-000078,Aguirre-Pena,Enterprise,Construction,United Kingdom,Active
CUST-0041275,ACC-000226,Armstrong-Rivera,SMB,Consumer Goods,United States,Active
CUST-0041276,ACC-000800,Chaney-Gutierrez,Enterprise,Healthcare,Germany,Active
CUST-0041277,ACC-000827,Anderson-Cortez,SMB,Automotive,United States,Inactive
CUST-0041278,ACC-000257,Mcgee-Watkins,Strategic,Food & Beverage,United States,Active
CUST-0041279,ACC-000978,Howell Ltd,Commercial,Construction,United States,Active
CUST-0041280,ACC-000879,"Fisher, Howell and Armstrong",Commercial,Electronics,United States,Active
CUST-0041281,ACC-000988,Turner Inc,Commercial,Automotive,Germany,Active
CUST-0041282,ACC-000753,Mcbride PLC,Commercial,Food & Beverage,United States,Active
CUST-0041283,ACC-000573,Owens-Byrd,Enterprise,Retail,United States,Active
CUST-0041284,ACC-000982,Barton and Sons,Enterprise,Automotive,United States,Active
CUST-0041285,ACC-000689,"Sweeney, Kim and Martin",Commercial,Retail,United States,Active
CUST-0041286,ACC-000832,Black-Cooley,Commercial,Consumer Goods,United States,Active
CUST-0041287,ACC-000403,Torres Group,Commercial,Manufacturing,United Kingdom,Active
CUST-0041288,ACC-000241,Vincent PLC,Enterprise,Electronics,United States,Active
CUST-0041289,ACC-000574,Adams Inc,SMB,Consumer Goods,United Kingdom,Active
CUST-0041290,ACC-000410,Jackson-Carlson,Commercial,Construction,United Kingdom,Active
CUST-0041291,ACC-000352,Abbott-Jensen,Enterprise,Healthcare,Sweden,Active
CUST-0041292,ACC-000697,Thomas and Sons,Commercial,Construction,United States,Active
