customer_key,customer_id,account_key,customer_name,customer_segment,industry,country,status
38943,CUS-038943,56,Evans-Bernard,Enterprise,Technology,Sweden,Active
38944,CUS-038944,137,Harrell-Sanders,Mid-Market,Healthcare,Germany,Active
38945,CUS-038945,862,Chen-Juarez,SMB,Manufacturing,Canada,Active
38946,CUS-038946,338,Summers-Reynolds,Enterprise,Retail,Mexico,Active
38947,CUS-038947,373,"Maldonado, Norman and Ramos",SMB,Manufacturing,Sweden,Active
38948,CUS-038948,199,James-Taylor,Mid-Market,Healthcare,United States,Active
38949,CUS-038949,808,Watkins-Reynolds,SMB,Automotive,United States,Active
38950,CUS-038950,817,"Williams, Short and Clark",Mid-Market,Healthcare,Mexico,Active
38951,CUS-038951,243,"Washington, Morrow and Friedman",SMB,Technology,Sweden,Active
38952,CUS-038952,730,"Byrd, Harris and Spencer",Enterprise,Automotive,Sweden,Active
38953,CUS-038953,453,Brown-Warner,SMB,Technology,United States,Active
38954,CUS-038954,167,"Pineda, Contreras and Gonzalez",Mid-Market,Automotive,Canada,Active
38955,CUS-038955,796,"Carroll, Zimmerman and Tucker",Enterprise,Automotive,Germany,Active
38956,CUS-038956,83,"King, Mitchell and King",Mid-Market,Technology,Canada,Active
38957,CUS-038957,875,"Collier, Sawyer and Vargas",Enterprise,Manufacturing,Mexico,Active
38958,CUS-038958,26,Perez and Sons,Enterprise,Retail,Mexico,Active
38959,CUS-038959,324,Wood-Spence,Mid-Market,Manufacturing,United States,Active
38960,CUS-038960,227,Nash-Simmons,SMB,Healthcare,United States,Active
38961,CUS-038961,236,Bernard LLC,SMB,Automotive,Canada,Active
38962,CUS-038962,481,"Keller, Hill and Sanders",SMB,Technology,Sweden,Inactive
38963,CUS-038963,752,Smith-Adkins,Mid-Market,Automotive,Canada,Inactive
38964,CUS-038964,400,Morgan-Rodriguez,Enterprise,Automotive,Canada,Active
38965,CUS-038965,516,"Wilson, Diaz and Franklin",Mid-Market,Healthcare,Mexico,Active
38966,CUS-038966,972,Wilson-Robinson,Mid-Market,Retail,Sweden,Active
38967,CUS-038967,498,"Skinner, Stout and Abbott",SMB,Healthcare,United States,Active
38968,CUS-038968,793,Neal-Castro,Enterprise,Manufacturing,Mexico,Active
38969,CUS-038969,385,Good-Andrews,SMB,Automotive,Germany,Inactive
38970,CUS-038970,79,"Gomez, Ellison and Reeves",Enterprise,Automotive,Mexico,Active
38971,CUS-038971,256,Shannon-Jackson,SMB,Healthcare,Sweden,Active
38972,CUS-038972,159,"Walters, Johns and Rose",Mid-Market,Healthcare,Mexico,Active
38973,CUS-038973,908,Hall Inc,SMB,Automotive,United States,Active
38974,CUS-038974,27,Rivers and Sons,Enterprise,Manufacturing,Mexico,Active
38975,CUS-038975,823,Gonzalez-Rose,Mid-Market,Healthcare,Canada,Inactive
38976,CUS-038976,139,Adams-Lee,Mid-Market,Manufacturing,Sweden,Active
38977,CUS-038977,151,"Davis, Vincent and Wiley",Enterprise,Technology,Mexico,Active
38978,CUS-038978,530,Williams-Olson,Enterprise,Automotive,Germany,Active
38979,CUS-038979,82,Burke-Monroe,SMB,Automotive,United States,Active
38980,CUS-038980,77,Baldwin Ltd,SMB,Retail,Canada,Active
38981,CUS-038981,776,"Howe, Davis and Nguyen",SMB,Automotive,Sweden,Active
38982,CUS-038982,60,Evans Group,Enterprise,Technology,Canada,Active
38983,CUS-038983,598,"Carroll, Gonzalez and Reid",Enterprise,Retail,United States,Active
38984,CUS-038984,119,Rowe Group,SMB,Healthcare,United States,Active
38985,CUS-038985,86,Lucas-Flores,SMB,Manufacturing,Germany,Active
38986,CUS-038986,670,Harrington-Johnson,Mid-Market,Healthcare,Sweden,Inactive
38987,CUS-038987,393,Thomas PLC,Mid-Market,Healthcare,Germany,Active
38988,CUS-038988,20,"Santos, Short and Gonzales",Enterprise,Automotive,United States,Active
38989,CUS-038989,682,Hill-Jones,Mid-Market,Healthcare,Sweden,Inactive
38990,CUS-038990,970,Wiley Inc,Enterprise,Manufacturing,United States,Active
38991,CUS-038991,562,Rivera and Sons,Enterprise,Healthcare,Canada,Active
38992,CUS-038992,381,Adams-Mills,Mid-Market,Healthcare,Germany,Active
38993,CUS-038993,844,Schmidt and Sons,SMB,Retail,Sweden,Inactive
38994,CUS-038994,337,"Holloway, Scott and Browning",SMB,Manufacturing,Canada,Active
38995,CUS-038995,614,Turner Group,Mid-Market,Retail,Germany,Active
38996,CUS-038996,475,Garrison Inc,Mid-Market,Healthcare,Mexico,Active
38997,CUS-038997,727,Holder-Clark,Mid-Market,Manufacturing,Canada,Active
38998,CUS-038998,518,"Ramirez, Stanley and Hickman",Mid-Market,Automotive,Mexico,Active
38999,CUS-038999,482,"Hunter, Miller and Smith",SMB,Healthcare,United States,Active
39000,CUS-039000,421,Turner-Oliver,SMB,Retail,Canada,Active
39001,CUS-039001,296,"Mcpherson, Williams and King",Mid-Market,Retail,United States,Active
39002,CUS-039002,487,Warner LLC,Enterprise,Retail,Mexico,Active
39003,CUS-039003,61,"Parker, Brown and Brown",SMB,Retail,United States,Inactive
39004,CUS-039004,340,"Gonzalez, Diaz and Lloyd",SMB,Automotive,Germany,Active
39005,CUS-039005,77,Martinez-Branch,Mid-Market,Manufacturing,Sweden,Active
39006,CUS-039006,323,Thompson-Martin,Enterprise,Healthcare,Germany,Active
39007,CUS-039007,352,Morales Inc,Mid-Market,Technology,Canada,Active
39008,CUS-039008,28,Webster-Montgomery,SMB,Automotive,Mexico,Active
39009,CUS-039009,297,Hunt-Rogers,Enterprise,Automotive,Sweden,Active
39010,CUS-039010,672,Curry-Harris,SMB,Manufacturing,Mexico,Active
39011,CUS-039011,970,"Williams, Gibson and Patterson",Enterprise,Automotive,Canada,Active
39012,CUS-039012,618,Johnson-Shields,Enterprise,Automotive,Sweden,Inactive
39013,CUS-039013,712,Levine-Johnson,Enterprise,Technology,Canada,Active
39014,CUS-039014,669,Moore-Tran,Enterprise,Technology,Sweden,Active
39015,CUS-039015,945,Robinson Inc,Enterprise,Technology,Sweden,Active
39016,CUS-039016,942,Cook-Davis,SMB,Retail,Sweden,Active
39017,CUS-039017,115,Mcclain and Sons,Mid-Market,Manufacturing,Sweden,Active
39018,CUS-039018,474,Hill-Glass,Mid-Market,Technology,Germany,Active
39019,CUS-039019,908,Wright-Johnson,Enterprise,Manufacturing,Germany,Active
39020,CUS-039020,882,Palmer and Sons,Mid-Market,Manufacturing,Sweden,Active
39021,CUS-039021,535,"Roy, Hansen and Bond",Mid-Market,Healthcare,United States,Active
39022,CUS-039022,444,Smith Group,Mid-Market,Manufacturing,Germany,Active
39023,CUS-039023,59,Smith-Phillips,Mid-Market,Retail,Canada,Active
39024,CUS-039024,478,"Stevens, Keller and Merritt",Enterprise,Technology,Mexico,Active
39025,CUS-039025,507,"Daugherty, Lewis and Gross",Mid-Market,Technology,Canada,Active
39026,CUS-039026,633,Rodriguez-Ryan,SMB,Manufacturing,Mexico,Active
39027,CUS-039027,522,"Taylor, Mueller and Graham",Enterprise,Manufacturing,Mexico,Active
39028,CUS-039028,216,Solomon Ltd,Enterprise,Automotive,United States,Active
39029,CUS-039029,969,"Johnson, Luna and Johnson",SMB,Retail,United States,Active
39030,CUS-039030,218,Porter Ltd,Mid-Market,Healthcare,Germany,Active
39031,CUS-039031,383,"Peterson, Nichols and Smith",Enterprise,Manufacturing,Germany,Active
39032,CUS-039032,510,Sutton Inc,Mid-Market,Manufacturing,Sweden,Active
39033,CUS-039033,294,White PLC,SMB,Retail,Mexico,Active
39034,CUS-039034,69,"Mccarthy, White and Reyes",Enterprise,Healthcare,United States,Active
39035,CUS-039035,612,Obrien Ltd,Mid-Market,Automotive,Germany,Active
39036,CUS-039036,237,"Herrera, Nichols and Nunez",SMB,Manufacturing,Canada,Active
39037,CUS-039037,880,Kim PLC,Enterprise,Technology,United States,Active
39038,CUS-039038,794,Hall Group,Mid-Market,Technology,Canada,Active
39039,CUS-039039,429,"Brown, Lambert and Martinez",Enterprise,Retail,Mexico,Active
39040,CUS-039040,464,Rodriguez-Hickman,Mid-Market,Retail,Sweden,Active
39041,CUS-039041,950,Taylor-Neal,Enterprise,Automotive,United States,Active
39042,CUS-039042,27,Davis LLC,SMB,Retail,United States,Active
39043,CUS-039043,379,"Coleman, Molina and Curry",Enterprise,Healthcare,Sweden,Active
39044,CUS-039044,61,Davila LLC,Mid-Market,Automotive,Mexico,Active
39045,CUS-039045,139,"Mccarthy, Mason and Humphrey",Mid-Market,Healthcare,Mexico,Active
39046,CUS-039046,920,Everett LLC,SMB,Automotive,Germany,Active
39047,CUS-039047,102,Robinson-Murphy,Enterprise,Automotive,Germany,Active
39048,CUS-039048,957,Orozco Inc,SMB,Automotive,United States,Active
39049,CUS-039049,784,Price-Gross,Enterprise,Retail,Germany,Active
39050,CUS-039050,642,Garcia-Case,SMB,Technology,Mexico,Active
39051,CUS-039051,742,Wright Group,Enterprise,Healthcare,United States,Active
39052,CUS-039052,185,Brown-Bennett,Enterprise,Automotive,Sweden,Active
39053,CUS-039053,118,Campbell Inc,Mid-Market,Manufacturing,United States,Active
39054,CUS-039054,369,Morales Ltd,Enterprise,Automotive,United States,Active
39055,CUS-039055,765,"Barnes, Humphrey and Black",Mid-Market,Automotive,Sweden,Active
39056,CUS-039056,306,Harris Ltd,Mid-Market,Retail,Mexico,Active
39057,CUS-039057,176,Mcintosh-King,Mid-Market,Automotive,United States,Active
39058,CUS-039058,786,"Wyatt, Mills and Reed",Enterprise,Automotive,Mexico,Active
39059,CUS-039059,635,Mcdonald-Richard,SMB,Manufacturing,United States,Active
39060,CUS-039060,538,Ramirez and Sons,Enterprise,Automotive,Mexico,Active
39061,CUS-039061,413,Brooks PLC,SMB,Technology,Mexico,Active
39062,CUS-039062,780,Reyes PLC,Enterprise,Automotive,Germany,Active
39063,CUS-039063,735,Rasmussen Inc,Enterprise,Manufacturing,Mexico,Active
39064,CUS-039064,361,Harris-Moore,Enterprise,Manufacturing,Germany,Active
39065,CUS-039065,130,Joseph-Gonzalez,SMB,Manufacturing,United States,Active
39066,CUS-039066,870,Murphy LLC,Mid-Market,Technology,Mexico,Active
39067,CUS-039067,137,"Mendoza, Sullivan and Anderson",Enterprise,Healthcare,United States,Active
39068,CUS-039068,430,Lee and Sons,Enterprise,Manufacturing,Sweden,Active
39069,CUS-039069,896,Bennett Inc,Enterprise,Automotive,Canada,Active
39070,CUS-039070,418,"Fisher, Barry and Neal",Enterprise,Manufacturing,United States,Inactive
39071,CUS-039071,832,Robinson-Hernandez,Enterprise,Manufacturing,Mexico,Active
39072,CUS-039072,490,Jones-Kelly,SMB,Healthcare,Sweden,Active
39073,CUS-039073,746,Green Group,Mid-Market,Automotive,Germany,Active
39074,CUS-039074,592,Hansen-Neal,SMB,Retail,Mexico,Active
39075,CUS-039075,281,Juarez-Gilbert,SMB,Healthcare,Canada,Active
39076,CUS-039076,895,Newman Inc,Mid-Market,Automotive,Germany,Active
39077,CUS-039077,468,"Arroyo, Park and Medina",Mid-Market,Technology,Sweden,Active
39078,CUS-039078,458,Alexander-Dickson,SMB,Retail,United States,Active
39079,CUS-039079,659,Dean Ltd,SMB,Manufacturing,Mexico,Active
39080,CUS-039080,931,Blair LLC,Enterprise,Retail,Mexico,Active
39081,CUS-039081,872,"Roberts, Dunn and Wright",Mid-Market,Automotive,Mexico,Active
39082,CUS-039082,394,Klein-Miller,SMB,Automotive,Germany,Active
39083,CUS-039083,232,"Edwards, Ware and Kennedy",SMB,Healthcare,Germany,Inactive
39084,CUS-039084,325,"Mcdonald, Phillips and French",Mid-Market,Technology,Canada,Active
39085,CUS-039085,263,Nichols PLC,Mid-Market,Retail,Germany,Active
39086,CUS-039086,296,Kelley-Mcguire,Mid-Market,Technology,Mexico,Active
39087,CUS-039087,431,"Lambert, Williams and Tucker",Mid-Market,Automotive,Germany,Inactive
39088,CUS-039088,22,Wilson-Santiago,Mid-Market,Automotive,Sweden,Active
39089,CUS-039089,534,Jennings-Weiss,Mid-Market,Technology,Canada,Active
39090,CUS-039090,850,Yoder-Mitchell,SMB,Automotive,Germany,Active
39091,CUS-039091,431,Martin-Davis,Enterprise,Manufacturing,Sweden,Active
39092,CUS-039092,80,Clark-Herring,Enterprise,Retail,Canada,Inactive
39093,CUS-039093,390,"Hunt, Allen and Howell",SMB,Manufacturing,Canada,Active
39094,CUS-039094,335,Schmidt-Moore,Mid-Market,Manufacturing,Mexico,Active
39095,CUS-039095,595,Cooper-Saunders,Mid-Market,Healthcare,Mexico,Active
39096,CUS-039096,251,Mitchell-Green,SMB,Automotive,Canada,Active
39097,CUS-039097,301,Wood and Sons,Mid-Market,Manufacturing,United States,Active
39098,CUS-039098,745,"Collins, Roach and Walker",Mid-Market,Automotive,Germany,Active
39099,CUS-039099,176,Mercer-Moore,SMB,Technology,Sweden,Active
39100,CUS-039100,933,"Obrien, Wong and Villarreal",Mid-Market,Automotive,Germany,Active
39101,CUS-039101,298,Smith LLC,Enterprise,Automotive,United States,Active
39102,CUS-039102,817,Cruz-Jones,Enterprise,Manufacturing,Mexico,Active
39103,CUS-039103,83,Abbott and Sons,SMB,Automotive,United States,Active
39104,CUS-039104,320,Wheeler-Jenkins,Enterprise,Retail,Mexico,Active
39105,CUS-039105,378,"Strickland, Mitchell and Ross",Mid-Market,Automotive,Germany,Active
39106,CUS-039106,456,Garrett LLC,Mid-Market,Healthcare,Sweden,Active
39107,CUS-039107,92,"Williams, Villanueva and Rowe",SMB,Retail,Sweden,Active
39108,CUS-039108,248,Bailey-Branch,Mid-Market,Healthcare,Germany,Active
39109,CUS-039109,878,"Perez, Sanchez and Smith",Enterprise,Technology,Mexico,Active
39110,CUS-039110,924,Ray-Garcia,Enterprise,Technology,Germany,Active
39111,CUS-039111,441,Hernandez LLC,Mid-Market,Technology,Sweden,Inactive
39112,CUS-039112,119,Fitzgerald-Warner,SMB,Manufacturing,United States,Active
39113,CUS-039113,276,"Castillo, Maldonado and Brown",Enterprise,Automotive,Mexico,Active
39114,CUS-039114,952,Barber LLC,SMB,Manufacturing,Mexico,Active
39115,CUS-039115,919,Novak-Adkins,Enterprise,Healthcare,United States,Active
39116,CUS-039116,814,"Johnston, Daniel and Rodriguez",Enterprise,Retail,Mexico,Active
39117,CUS-039117,863,Patton Ltd,Enterprise,Manufacturing,Canada,Active
39118,CUS-039118,712,"Smith, Matthews and Wood",Enterprise,Retail,Sweden,Active
39119,CUS-039119,624,Lawrence Group,Mid-Market,Retail,Mexico,Active
39120,CUS-039120,774,Jones LLC,SMB,Automotive,Canada,Active
39121,CUS-039121,647,Morales Ltd,Enterprise,Automotive,Sweden,Active
39122,CUS-039122,340,Young Inc,SMB,Automotive,Canada,Inactive
39123,CUS-039123,642,Hale-Cummings,Enterprise,Retail,Sweden,Inactive
39124,CUS-039124,296,Wong-Thompson,SMB,Manufacturing,Mexico,Active
39125,CUS-039125,626,Martinez-Marquez,SMB,Retail,Canada,Active
39126,CUS-039126,382,Perry-Bell,SMB,Retail,Mexico,Active
39127,CUS-039127,488,"Johnson, Gibson and Olson",Mid-Market,Retail,Sweden,Active
39128,CUS-039128,182,Gibson-Shaffer,SMB,Retail,Canada,Active
39129,CUS-039129,958,Shelton PLC,Mid-Market,Healthcare,Mexico,Active
39130,CUS-039130,747,Valencia Inc,Enterprise,Healthcare,Sweden,Active
39131,CUS-039131,108,Rogers-Quinn,Enterprise,Retail,United States,Active
39132,CUS-039132,476,Shea-Bailey,Enterprise,Healthcare,Mexico,Inactive
39133,CUS-039133,455,Davis Ltd,Enterprise,Manufacturing,Germany,Active
39134,CUS-039134,886,"Miller, Garza and Ryan",Enterprise,Automotive,Sweden,Active
39135,CUS-039135,756,Santos Inc,Mid-Market,Automotive,Canada,Active
39136,CUS-039136,879,"Garcia, Davis and Davis",Mid-Market,Healthcare,Germany,Inactive
39137,CUS-039137,467,Blackburn-Obrien,Mid-Market,Retail,Canada,Active
39138,CUS-039138,156,Garcia-Ferguson,Enterprise,Manufacturing,Germany,Active
39139,CUS-039139,722,"Bonilla, Smith and Campbell",Enterprise,Retail,Sweden,Active
39140,CUS-039140,219,Taylor Inc,Mid-Market,Healthcare,Sweden,Active
39141,CUS-039141,637,Good LLC,Enterprise,Technology,Germany,Active
39142,CUS-039142,411,Patterson PLC,Enterprise,Healthcare,United States,Active
39143,CUS-039143,350,Porter Ltd,SMB,Technology,United States,Active
39144,CUS-039144,119,Wood-Reed,Mid-Market,Automotive,Mexico,Inactive
39145,CUS-039145,801,Mcdonald PLC,Enterprise,Retail,Mexico,Active
39146,CUS-039146,690,"Johnson, Brooks and Tucker",SMB,Manufacturing,United States,Active
39147,CUS-039147,342,Steele PLC,Enterprise,Retail,Germany,Active
39148,CUS-039148,738,Moore Inc,SMB,Manufacturing,Mexico,Active
39149,CUS-039149,987,Christian Ltd,Enterprise,Automotive,United States,Active
39150,CUS-039150,722,Combs Ltd,Mid-Market,Healthcare,Mexico,Active
39151,CUS-039151,950,"Lowe, Myers and Potter",Enterprise,Automotive,United States,Active
39152,CUS-039152,471,"Spears, Johnson and Shepherd",Enterprise,Automotive,United States,Active
39153,CUS-039153,377,Chang LLC,Mid-Market,Retail,Germany,Inactive
39154,CUS-039154,844,Cruz Group,Enterprise,Technology,Mexico,Active
39155,CUS-039155,663,Rivera-Howard,Enterprise,Manufacturing,Sweden,Active
39156,CUS-039156,606,Raymond and Sons,Mid-Market,Healthcare,Canada,Active
39157,CUS-039157,642,"Ritter, Francis and Boyer",SMB,Technology,Sweden,Inactive
39158,CUS-039158,994,Miranda Group,Enterprise,Manufacturing,Germany,Active
39159,CUS-039159,688,Crosby LLC,Enterprise,Automotive,Germany,Active
39160,CUS-039160,816,Patterson-Cruz,SMB,Automotive,United States,Active
39161,CUS-039161,36,"Vasquez, Cox and Jacobs",Mid-Market,Technology,Canada,Active
39162,CUS-039162,723,Campbell Group,SMB,Manufacturing,Canada,Active
39163,CUS-039163,318,Santos-Thompson,SMB,Technology,Mexico,Active
39164,CUS-039164,124,"Reed, Watkins and Merritt",Enterprise,Healthcare,Canada,Active
39165,CUS-039165,277,"Mack, Larson and Hoover",SMB,Manufacturing,Mexico,Active
39166,CUS-039166,833,Ayers Inc,Enterprise,Technology,United States,Active
39167,CUS-039167,818,"Delgado, Cobb and Wilson",Mid-Market,Healthcare,United States,Active
39168,CUS-039168,306,"Chan, Buchanan and Shah",Enterprise,Healthcare,Mexico,Active
39169,CUS-039169,193,Hahn-Mckinney,SMB,Automotive,Germany,Active
39170,CUS-039170,419,Rosario PLC,SMB,Automotive,Mexico,Inactive
39171,CUS-039171,332,Werner Group,SMB,Healthcare,United States,Active
39172,CUS-039172,463,"Williams, Hayden and Cook",Enterprise,Manufacturing,Canada,Active
39173,CUS-039173,785,Joseph-Olson,SMB,Retail,Mexico,Active
39174,CUS-039174,332,"Brown, Miller and Woods",SMB,Technology,Sweden,Active
39175,CUS-039175,174,"Solomon, Gomez and Smith",SMB,Technology,United States,Active
39176,CUS-039176,109,"Robinson, Davis and Clark",Mid-Market,Manufacturing,United States,Active
39177,CUS-039177,686,Mosley-Salas,Mid-Market,Healthcare,Germany,Active
39178,CUS-039178,200,"Taylor, Hensley and Henry",Mid-Market,Healthcare,Mexico,Active
39179,CUS-039179,220,"Smith, Hart and Atkinson",SMB,Technology,United States,Active
39180,CUS-039180,804,"Young, Powers and Gallagher",SMB,Automotive,Sweden,Inactive
39181,CUS-039181,93,"Mason, Richardson and Mcdonald",Enterprise,Technology,United States,Active
39182,CUS-039182,653,Cline-Allen,Enterprise,Automotive,Sweden,Active
39183,CUS-039183,12,Garcia-Schneider,SMB,Retail,Mexico,Active
39184,CUS-039184,943,Cameron-Hartman,SMB,Manufacturing,Canada,Active
39185,CUS-039185,714,Powell-Green,Enterprise,Healthcare,Sweden,Active
39186,CUS-039186,822,"Gutierrez, Davis and Avila",Enterprise,Manufacturing,Germany,Active
39187,CUS-039187,667,"Clay, Cruz and Harris",SMB,Automotive,United States,Active
39188,CUS-039188,403,Rodgers and Sons,SMB,Manufacturing,Germany,Active
39189,CUS-039189,996,Johnson-Morton,Enterprise,Retail,Sweden,Active
39190,CUS-039190,787,Joseph Inc,SMB,Retail,Mexico,Active
39191,CUS-039191,89,"Taylor, Ellison and Griffin",Enterprise,Healthcare,Mexico,Active
39192,CUS-039192,577,"Parker, Carter and Farmer",Enterprise,Retail,Sweden,Active
39193,CUS-039193,543,"Leach, Wilkins and Finley",Mid-Market,Healthcare,Sweden,Active
39194,CUS-039194,287,Williamson-Bowman,Mid-Market,Retail,Canada,Active
39195,CUS-039195,457,"Garner, Johnson and Davis",Enterprise,Manufacturing,Sweden,Active
39196,CUS-039196,976,"Lewis, Walker and Flores",Mid-Market,Manufacturing,United States,Active
39197,CUS-039197,87,Carney Inc,SMB,Manufacturing,Canada,Active
39198,CUS-039198,929,Parsons Ltd,Enterprise,Technology,Mexico,Active
39199,CUS-039199,701,Kirby-Edwards,SMB,Retail,Canada,Active
39200,CUS-039200,113,Smith-Gonzalez,Mid-Market,Manufacturing,United States,Inactive
39201,CUS-039201,306,"Richardson, Holmes and Evans",SMB,Automotive,United States,Active
39202,CUS-039202,840,"Cook, Turner and Smith",Enterprise,Technology,Germany,Active
39203,CUS-039203,704,Rocha-Daniels,SMB,Technology,Germany,Active
39204,CUS-039204,78,"Page, Daniel and Vasquez",SMB,Automotive,Sweden,Active
39205,CUS-039205,148,Alexander-Reid,Mid-Market,Automotive,Germany,Active
39206,CUS-039206,929,"Monroe, Mccullough and Frost",Mid-Market,Retail,Sweden,Active
39207,CUS-039207,158,Robinson PLC,SMB,Automotive,United States,Active
39208,CUS-039208,625,"Rose, Brown and Higgins",Mid-Market,Healthcare,United States,Active
39209,CUS-039209,996,"Anderson, Fischer and Huff",Mid-Market,Healthcare,Canada,Active
