waste_key,waste_id,date_key,location_key,waste_category,disposal_method,unit_of_measure,waste_quantity
85295,WST-085295,20251004,56,Metal,Treatment,kg,74.176
85296,WST-085296,20230710,45,Plastic,Landfill,kg,703.09
85297,WST-085297,20230420,71,Plastic,Recycling,kg,151.317
85298,WST-085298,20240530,98,Plastic,Reuse,kg,185.009
85299,WST-085299,20210602,82,Chemical,Recycling,kg,222.228
85300,WST-085300,20210906,12,General,Landfill,kg,565.885
85301,WST-085301,20200115,20,Plastic,Reuse,kg,432.919
85302,WST-085302,20240420,19,Chemical,Treatment,kg,567.894
85303,WST-085303,20230629,14,Plastic,Landfill,kg,542.265
85304,WST-085304,20221104,74,Plastic,Reuse,kg,451.672
85305,WST-085305,20190203,35,Plastic,Treatment,kg,288.181
85306,WST-085306,20210612,40,Paper,Reuse,kg,88.318
85307,WST-085307,20230407,79,Paper,Recycling,kg,751.816
85308,WST-085308,20231006,12,Metal,Reuse,kg,370.544
85309,WST-085309,20231021,86,Chemical,Treatment,kg,807.129
85310,WST-085310,20230731,55,General,Treatment,kg,858.45
85311,WST-085311,20240718,19,General,Reuse,kg,192.783
85312,WST-085312,20191121,14,Metal,Recycling,kg,276.948
85313,WST-085313,20190702,66,General,Reuse,kg,178.737
85314,WST-085314,20210710,16,Paper,Reuse,kg,568.569
85315,WST-085315,20210910,57,Chemical,Treatment,kg,914.668
85316,WST-085316,20190622,72,Chemical,Reuse,kg,125.662
85317,WST-085317,20230805,22,Chemical,Landfill,kg,577.179
85318,WST-085318,20240312,83,Metal,Reuse,kg,873.233
85319,WST-085319,20191205,72,Chemical,Landfill,kg,172.786
85320,WST-085320,20200325,39,Metal,Reuse,kg,744.218
85321,WST-085321,20191230,55,Paper,Recycling,kg,11.375
85322,WST-085322,20250527,6,Metal,Reuse,kg,369.358
85323,WST-085323,20250920,52,General,Recycling,kg,446.887
85324,WST-085324,20240428,17,Metal,Landfill,kg,235.362
85325,WST-085325,20191013,70,General,Recycling,kg,344.894
85326,WST-085326,20230406,16,Paper,Treatment,kg,210.413
85327,WST-085327,20210208,44,Paper,Treatment,kg,682.76
85328,WST-085328,20190124,49,General,Recycling,kg,410.211
85329,WST-085329,20230622,61,Chemical,Recycling,kg,782.069
85330,WST-085330,20220715,13,Plastic,Treatment,kg,777.062
85331,WST-085331,20220617,20,General,Recycling,kg,475.519
85332,WST-085332,20210926,70,Plastic,Landfill,kg,372.227
85333,WST-085333,20220703,49,Plastic,Treatment,kg,910.57
85334,WST-085334,20210220,28,Plastic,Treatment,kg,470.108
85335,WST-085335,20210404,6,Plastic,Treatment,kg,127.418
85336,WST-085336,20200608,63,Plastic,Recycling,kg,666.027
85337,WST-085337,20210708,91,Metal,Reuse,kg,563.81
85338,WST-085338,20200601,84,Plastic,Landfill,kg,74.073
85339,WST-085339,20250225,54,Paper,Landfill,kg,744.446
85340,WST-085340,20190920,78,Paper,Landfill,kg,47.157
85341,WST-085341,20190712,35,Metal,Treatment,kg,745.72
85342,WST-085342,20220629,86,Plastic,Landfill,kg,573.931
85343,WST-085343,20240228,44,Paper,Recycling,kg,254.477
85344,WST-085344,20250822,85,Metal,Treatment,kg,679.273
85345,WST-085345,20230930,91,Paper,Landfill,kg,946.143
85346,WST-085346,20210731,77,Paper,Landfill,kg,421.914
85347,WST-085347,20231011,99,Metal,Landfill,kg,665.854
85348,WST-085348,20190520,59,Metal,Landfill,kg,683.804
85349,WST-085349,20201229,84,Plastic,Recycling,kg,844.112
85350,WST-085350,20230710,86,Metal,Recycling,kg,632.106
85351,WST-085351,20210615,33,Chemical,Landfill,kg,660.382
85352,WST-085352,20191230,14,Metal,Landfill,kg,310.241
85353,WST-085353,20250211,44,Paper,Landfill,kg,449.888
85354,WST-085354,20250510,29,Metal,Recycling,kg,486.012
85355,WST-085355,20220704,86,General,Recycling,kg,754.792
85356,WST-085356,20210115,65,Paper,Treatment,kg,537.235
85357,WST-085357,20241104,10,Plastic,Recycling,kg,191.097
85358,WST-085358,20190417,28,General,Recycling,kg,870.896
85359,WST-085359,20230622,17,Chemical,Recycling,kg,674.805
85360,WST-085360,20200722,99,General,Reuse,kg,930.247
85361,WST-085361,20240726,99,General,Treatment,kg,985.979
85362,WST-085362,20240403,39,Plastic,Reuse,kg,368.252
85363,WST-085363,20210105,11,Plastic,Reuse,kg,642.077
85364,WST-085364,20230715,86,Plastic,Landfill,kg,998.951
85365,WST-085365,20211003,35,Paper,Landfill,kg,900.059
85366,WST-085366,20190719,23,Chemical,Treatment,kg,107.566
85367,WST-085367,20231008,57,Metal,Recycling,kg,774.637
85368,WST-085368,20251223,8,Plastic,Recycling,kg,637.452
85369,WST-085369,20211214,93,Paper,Reuse,kg,323.536
85370,WST-085370,20240106,100,Paper,Landfill,kg,443.31
85371,WST-085371,20221224,9,Chemical,Reuse,kg,975.513
85372,WST-085372,20190523,79,Metal,Reuse,kg,445.843
85373,WST-085373,20251229,59,Paper,Treatment,kg,775.734
85374,WST-085374,20210705,49,Plastic,Reuse,kg,983.253
85375,WST-085375,20220309,67,Chemical,Recycling,kg,20.58
85376,WST-085376,20210408,67,Chemical,Treatment,kg,567.724
85377,WST-085377,20211102,44,Metal,Recycling,kg,839.73
85378,WST-085378,20221213,71,Chemical,Recycling,kg,963.453
85379,WST-085379,20220513,62,Paper,Treatment,kg,162.528
85380,WST-085380,20190520,57,Chemical,Reuse,kg,124.217
85381,WST-085381,20240808,46,General,Landfill,kg,714.047
85382,WST-085382,20200808,44,Metal,Treatment,kg,872.79
85383,WST-085383,20210527,60,Plastic,Reuse,kg,313.865
85384,WST-085384,20220601,11,Plastic,Treatment,kg,184.536
85385,WST-085385,20210821,46,Metal,Reuse,kg,388.194
85386,WST-085386,20251011,97,Chemical,Landfill,kg,102.212
85387,WST-085387,20230418,98,Metal,Recycling,kg,793.378
85388,WST-085388,20250707,99,Plastic,Recycling,kg,255.224
85389,WST-085389,20211020,47,Paper,Treatment,kg,848.399
85390,WST-085390,20220315,46,Paper,Reuse,kg,552.815
85391,WST-085391,20240917,28,Plastic,Treatment,kg,441.884
85392,WST-085392,20191007,23,Plastic,Reuse,kg,708.998
85393,WST-085393,20250128,41,General,Treatment,kg,464.823
85394,WST-085394,20210419,48,Chemical,Landfill,kg,968.323
85395,WST-085395,20240527,10,General,Landfill,kg,107.171
85396,WST-085396,20190130,7,Plastic,Landfill,kg,369.772
85397,WST-085397,20240520,70,Paper,Recycling,kg,747.684
85398,WST-085398,20211016,95,General,Recycling,kg,349.673
85399,WST-085399,20250820,69,Metal,Reuse,kg,854.959
85400,WST-085400,20240415,65,Plastic,Reuse,kg,958.031
85401,WST-085401,20240818,29,General,Recycling,kg,390.485
85402,WST-085402,20190905,27,General,Recycling,kg,350.574
85403,WST-085403,20200711,51,Plastic,Reuse,kg,316.052
85404,WST-085404,20190503,67,Paper,Recycling,kg,119.889
85405,WST-085405,20200622,70,Plastic,Recycling,kg,808.404
85406,WST-085406,20200109,94,Metal,Reuse,kg,88.147
85407,WST-085407,20211123,7,Chemical,Recycling,kg,558.64
85408,WST-085408,20240319,31,General,Recycling,kg,150.665
85409,WST-085409,20200710,44,General,Landfill,kg,816.658
85410,WST-085410,20190208,62,General,Reuse,kg,198.548
85411,WST-085411,20191024,72,Paper,Landfill,kg,962.029
85412,WST-085412,20190116,7,Plastic,Reuse,kg,740.289
85413,WST-085413,20250806,37,Plastic,Reuse,kg,889.537
85414,WST-085414,20251009,20,Chemical,Recycling,kg,26.294
85415,WST-085415,20190705,89,Paper,Recycling,kg,296.601
85416,WST-085416,20200527,12,Chemical,Recycling,kg,460.529
85417,WST-085417,20221120,49,Metal,Treatment,kg,460.476
85418,WST-085418,20250323,100,Plastic,Reuse,kg,77.65
85419,WST-085419,20190104,85,Plastic,Treatment,kg,834.089
85420,WST-085420,20240214,23,Paper,Recycling,kg,962.674
85421,WST-085421,20190121,81,General,Landfill,kg,316.65
85422,WST-085422,20210710,5,Plastic,Recycling,kg,938.299
85423,WST-085423,20250227,12,Paper,Landfill,kg,570.994
85424,WST-085424,20240502,59,Plastic,Recycling,kg,220.615
85425,WST-085425,20200221,70,Plastic,Reuse,kg,373.622
85426,WST-085426,20240219,6,Plastic,Treatment,kg,976.172
85427,WST-085427,20231009,95,General,Reuse,kg,4.546
85428,WST-085428,20250720,25,Paper,Recycling,kg,24.696
85429,WST-085429,20231125,8,Plastic,Landfill,kg,71.469
85430,WST-085430,20200117,99,Paper,Reuse,kg,593.515
85431,WST-085431,20230301,50,Metal,Reuse,kg,397.423
85432,WST-085432,20210927,46,Metal,Landfill,kg,782.93
85433,WST-085433,20230602,96,Chemical,Landfill,kg,252.322
85434,WST-085434,20210217,18,Chemical,Reuse,kg,51.401
85435,WST-085435,20190828,11,General,Recycling,kg,386.661
85436,WST-085436,20191110,37,Paper,Treatment,kg,115.129
85437,WST-085437,20211205,93,General,Treatment,kg,141.792
85438,WST-085438,20240415,24,Plastic,Treatment,kg,621.846
85439,WST-085439,20240413,97,Plastic,Reuse,kg,971.295
85440,WST-085440,20220329,53,Plastic,Treatment,kg,782.192
85441,WST-085441,20201003,80,General,Treatment,kg,452.149
85442,WST-085442,20200309,43,General,Treatment,kg,763.467
85443,WST-085443,20241114,79,Chemical,Landfill,kg,645.859
85444,WST-085444,20241125,66,Chemical,Treatment,kg,30.841
85445,WST-085445,20190203,88,General,Recycling,kg,272.177
85446,WST-085446,20231022,96,Plastic,Reuse,kg,462.923
85447,WST-085447,20200506,71,Chemical,Landfill,kg,388.061
85448,WST-085448,20230304,23,Paper,Treatment,kg,32.631
85449,WST-085449,20210711,5,Chemical,Treatment,kg,857.287
85450,WST-085450,20240512,59,Paper,Recycling,kg,431.146
85451,WST-085451,20200109,24,Plastic,Recycling,kg,580.543
85452,WST-085452,20200606,18,Paper,Recycling,kg,872.825
85453,WST-085453,20210217,77,Plastic,Landfill,kg,655.689
85454,WST-085454,20240912,34,Paper,Reuse,kg,747.216
85455,WST-085455,20211103,9,Metal,Treatment,kg,994.041
85456,WST-085456,20210924,42,Paper,Treatment,kg,909.03
85457,WST-085457,20240308,26,Plastic,Landfill,kg,559.439
85458,WST-085458,20200913,80,Chemical,Recycling,kg,182.483
85459,WST-085459,20200906,8,Plastic,Treatment,kg,349.13
85460,WST-085460,20211205,8,Metal,Landfill,kg,879.825
85461,WST-085461,20251103,28,General,Recycling,kg,449.822
85462,WST-085462,20220522,21,General,Treatment,kg,454.85
85463,WST-085463,20250902,57,Metal,Recycling,kg,136.661
85464,WST-085464,20200723,97,Paper,Treatment,kg,714.545
85465,WST-085465,20201207,35,Metal,Treatment,kg,510.473
85466,WST-085466,20250703,51,General,Treatment,kg,343.363
85467,WST-085467,20240229,35,General,Recycling,kg,943.71
85468,WST-085468,20240807,28,Metal,Recycling,kg,797.877
85469,WST-085469,20220308,52,Plastic,Recycling,kg,25.099
85470,WST-085470,20200430,42,Plastic,Landfill,kg,111.03
85471,WST-085471,20190702,21,Plastic,Reuse,kg,65.514
85472,WST-085472,20230213,94,Metal,Reuse,kg,573.538
85473,WST-085473,20191030,89,Paper,Reuse,kg,778.186
85474,WST-085474,20210929,56,Chemical,Reuse,kg,894.386
85475,WST-085475,20241001,96,Plastic,Reuse,kg,937.708
85476,WST-085476,20190925,43,Paper,Reuse,kg,654.682
85477,WST-085477,20251108,48,Plastic,Landfill,kg,568.926
85478,WST-085478,20191010,16,Paper,Reuse,kg,558.267
85479,WST-085479,20210928,14,Metal,Recycling,kg,951.535
85480,WST-085480,20251001,12,General,Recycling,kg,627.218
85481,WST-085481,20190515,76,Chemical,Recycling,kg,673.166
85482,WST-085482,20230702,37,Metal,Treatment,kg,287.802
85483,WST-085483,20230207,77,Paper,Treatment,kg,377.945
85484,WST-085484,20200511,44,General,Reuse,kg,846.393
85485,WST-085485,20251113,51,Chemical,Reuse,kg,418.476
85486,WST-085486,20190323,48,Chemical,Landfill,kg,354.695
85487,WST-085487,20191009,47,General,Treatment,kg,226.905
85488,WST-085488,20250211,37,Chemical,Treatment,kg,496.665
85489,WST-085489,20231114,44,Plastic,Reuse,kg,853.869
85490,WST-085490,20220725,24,Paper,Recycling,kg,612.028
85491,WST-085491,20210807,71,Metal,Landfill,kg,574.575
85492,WST-085492,20200716,94,General,Recycling,kg,215.565
85493,WST-085493,20211029,82,General,Landfill,kg,568.124
85494,WST-085494,20241111,73,Paper,Landfill,kg,647.291
85495,WST-085495,20190429,50,Plastic,Landfill,kg,789.941
85496,WST-085496,20240523,66,Metal,Treatment,kg,293.643
85497,WST-085497,20240821,86,General,Treatment,kg,608.12
85498,WST-085498,20210520,34,Metal,Treatment,kg,921.837
85499,WST-085499,20190126,47,General,Recycling,kg,809.844
85500,WST-085500,20200402,96,Chemical,Recycling,kg,453.123
85501,WST-085501,20191111,1,Metal,Recycling,kg,863.473
85502,WST-085502,20220619,75,General,Reuse,kg,473.077
85503,WST-085503,20221215,7,Plastic,Recycling,kg,202.631
85504,WST-085504,20251022,59,Metal,Recycling,kg,340.808
85505,WST-085505,20240212,57,Metal,Recycling,kg,348.28
85506,WST-085506,20220302,77,Plastic,Reuse,kg,384.009
85507,WST-085507,20211109,97,Plastic,Reuse,kg,759.377
85508,WST-085508,20191010,55,General,Reuse,kg,863.582
85509,WST-085509,20190511,18,General,Treatment,kg,155.331
85510,WST-085510,20240509,21,Paper,Landfill,kg,226.688
85511,WST-085511,20220331,14,Metal,Recycling,kg,822.454
85512,WST-085512,20211121,60,Paper,Landfill,kg,677.738
85513,WST-085513,20250121,73,General,Reuse,kg,215.776
85514,WST-085514,20230522,9,Metal,Recycling,kg,398.382
85515,WST-085515,20230215,60,Chemical,Landfill,kg,519.619
85516,WST-085516,20240731,17,Paper,Treatment,kg,773.942
85517,WST-085517,20200706,24,Plastic,Reuse,kg,948.497
85518,WST-085518,20251017,71,Paper,Treatment,kg,313.726
85519,WST-085519,20231127,7,Metal,Landfill,kg,963.193
85520,WST-085520,20230810,97,Plastic,Recycling,kg,70.718
85521,WST-085521,20240318,59,Chemical,Recycling,kg,289.67
85522,WST-085522,20230515,100,Chemical,Reuse,kg,574.664
85523,WST-085523,20240524,65,Chemical,Treatment,kg,32.188
85524,WST-085524,20210908,16,General,Reuse,kg,923.542
85525,WST-085525,20200227,56,Paper,Reuse,kg,15.227
85526,WST-085526,20210519,89,General,Landfill,kg,365.279
85527,WST-085527,20251015,92,Plastic,Recycling,kg,156.59
85528,WST-085528,20201130,33,Metal,Recycling,kg,658.82
85529,WST-085529,20220911,9,Plastic,Recycling,kg,620.687
85530,WST-085530,20211224,4,General,Recycling,kg,802.851
85531,WST-085531,20240309,53,General,Reuse,kg,742.596
85532,WST-085532,20220612,2,General,Recycling,kg,115.783
85533,WST-085533,20250613,42,Plastic,Reuse,kg,98.563
85534,WST-085534,20230220,62,Paper,Treatment,kg,388.81
85535,WST-085535,20200916,75,Paper,Treatment,kg,621.211
85536,WST-085536,20240304,11,General,Treatment,kg,924.862
85537,WST-085537,20250814,47,Chemical,Treatment,kg,879.609
85538,WST-085538,20191214,83,General,Reuse,kg,136.055
85539,WST-085539,20250102,9,Paper,Recycling,kg,779.328
85540,WST-085540,20240522,19,Chemical,Recycling,kg,37.29
85541,WST-085541,20240209,48,Chemical,Treatment,kg,444.904
85542,WST-085542,20230601,67,General,Recycling,kg,67.259
85543,WST-085543,20240610,35,General,Treatment,kg,370.365
85544,WST-085544,20221021,60,Paper,Reuse,kg,86.297
85545,WST-085545,20230505,39,Paper,Recycling,kg,722.554
85546,WST-085546,20241213,63,Chemical,Recycling,kg,773.807
85547,WST-085547,20230719,67,General,Reuse,kg,279.538
85548,WST-085548,20201212,23,Chemical,Recycling,kg,647.279
85549,WST-085549,20241222,79,Paper,Landfill,kg,3.13
85550,WST-085550,20250820,29,Paper,Recycling,kg,575.456
85551,WST-085551,20210524,47,General,Treatment,kg,439.59
85552,WST-085552,20200303,3,Paper,Reuse,kg,557.439
85553,WST-085553,20210128,87,Paper,Reuse,kg,338.865
85554,WST-085554,20240410,22,Chemical,Recycling,kg,252.252
85555,WST-085555,20211017,84,Metal,Recycling,kg,928.802
85556,WST-085556,20240309,73,Chemical,Treatment,kg,843.421
85557,WST-085557,20220427,87,Plastic,Landfill,kg,847.674
85558,WST-085558,20250401,35,Metal,Landfill,kg,820.5
85559,WST-085559,20191119,25,Chemical,Reuse,kg,424.498
85560,WST-085560,20220712,77,Chemical,Landfill,kg,617.678
85561,WST-085561,20231021,88,General,Landfill,kg,139.972
85562,WST-085562,20220909,92,General,Treatment,kg,461.366
85563,WST-085563,20250627,2,General,Reuse,kg,122.994
85564,WST-085564,20200721,64,Plastic,Landfill,kg,344.934
85565,WST-085565,20220504,62,Metal,Recycling,kg,467.728
85566,WST-085566,20240325,51,Metal,Landfill,kg,251.8
85567,WST-085567,20190105,90,Metal,Reuse,kg,494.532
85568,WST-085568,20210413,24,Paper,Landfill,kg,232.571
85569,WST-085569,20250422,24,Plastic,Landfill,kg,295.98
85570,WST-085570,20230629,85,Plastic,Treatment,kg,413.098
85571,WST-085571,20231229,18,Plastic,Landfill,kg,824.604
85572,WST-085572,20200210,31,Plastic,Treatment,kg,354.552
85573,WST-085573,20230306,95,Chemical,Recycling,kg,550.546
85574,WST-085574,20220628,76,General,Recycling,kg,930.604
85575,WST-085575,20210729,82,Metal,Treatment,kg,324.403
85576,WST-085576,20210419,51,Chemical,Recycling,kg,839.356
85577,WST-085577,20240929,77,General,Treatment,kg,942.517
85578,WST-085578,20200801,62,Metal,Treatment,kg,669.301
85579,WST-085579,20240225,59,Paper,Reuse,kg,478.867
85580,WST-085580,20241008,1,Paper,Treatment,kg,309.893
85581,WST-085581,20221229,92,Metal,Reuse,kg,950.604
85582,WST-085582,20190325,57,Chemical,Reuse,kg,188.333
85583,WST-085583,20190123,96,Metal,Reuse,kg,517.671
85584,WST-085584,20240425,12,Plastic,Landfill,kg,678.047
85585,WST-085585,20190729,60,General,Reuse,kg,488.394
85586,WST-085586,20190913,67,Chemical,Recycling,kg,204.193
85587,WST-085587,20211121,37,Plastic,Recycling,kg,107.316
85588,WST-085588,20240703,84,General,Treatment,kg,565.423
85589,WST-085589,20230129,75,General,Recycling,kg,928.339
85590,WST-085590,20200229,11,Paper,Treatment,kg,609.823
85591,WST-085591,20221212,53,Chemical,Reuse,kg,162.545
85592,WST-085592,20230718,43,General,Recycling,kg,926.617
85593,WST-085593,20220505,71,Plastic,Landfill,kg,189.267
85594,WST-085594,20191214,72,General,Treatment,kg,209.085
85595,WST-085595,20241017,81,Plastic,Recycling,kg,109.056
85596,WST-085596,20250817,93,General,Recycling,kg,546.983
85597,WST-085597,20220913,67,Chemical,Reuse,kg,762.12
85598,WST-085598,20200404,87,Metal,Treatment,kg,348.349
85599,WST-085599,20230926,46,Plastic,Treatment,kg,477.949
85600,WST-085600,20210709,61,Chemical,Landfill,kg,549.809
85601,WST-085601,20241111,38,Plastic,Landfill,kg,605.733
85602,WST-085602,20250926,19,General,Recycling,kg,867.981
85603,WST-085603,20190714,22,Paper,Treatment,kg,504.358
85604,WST-085604,20210528,30,Paper,Treatment,kg,953.555
85605,WST-085605,20251014,89,Metal,Landfill,kg,634.673
85606,WST-085606,20230605,74,Paper,Reuse,kg,46.059
85607,WST-085607,20230418,41,General,Reuse,kg,799.91
85608,WST-085608,20250331,100,Chemical,Treatment,kg,971.646
85609,WST-085609,20220308,10,General,Landfill,kg,233.811
85610,WST-085610,20210328,24,Chemical,Reuse,kg,414.773
85611,WST-085611,20220911,86,Paper,Recycling,kg,705.895
85612,WST-085612,20221027,63,Paper,Treatment,kg,849.653
85613,WST-085613,20251219,86,Plastic,Reuse,kg,469.266
85614,WST-085614,20240607,66,Metal,Recycling,kg,575.482
85615,WST-085615,20210908,24,Chemical,Treatment,kg,561.278
85616,WST-085616,20251019,77,Metal,Reuse,kg,771.187
85617,WST-085617,20230219,11,General,Treatment,kg,166.257
85618,WST-085618,20211018,100,Paper,Treatment,kg,220.381
85619,WST-085619,20230201,22,General,Landfill,kg,874.793
85620,WST-085620,20190815,28,Paper,Treatment,kg,478.148
85621,WST-085621,20231217,93,Metal,Reuse,kg,624.29
85622,WST-085622,20220505,18,Plastic,Reuse,kg,28.101
85623,WST-085623,20240221,55,Paper,Landfill,kg,571.498
85624,WST-085624,20210407,3,Plastic,Landfill,kg,508.948
85625,WST-085625,20230615,15,Plastic,Recycling,kg,532.489
85626,WST-085626,20200421,16,General,Recycling,kg,782.83
85627,WST-085627,20240505,66,Paper,Treatment,kg,408.069
85628,WST-085628,20220115,55,General,Treatment,kg,873.912
85629,WST-085629,20240812,92,Metal,Landfill,kg,576.861
85630,WST-085630,20240611,52,General,Landfill,kg,118.932
85631,WST-085631,20190307,29,Metal,Recycling,kg,193.17
85632,WST-085632,20240505,14,Plastic,Landfill,kg,754.239
85633,WST-085633,20220217,65,Metal,Treatment,kg,987.7
85634,WST-085634,20220710,54,Chemical,Treatment,kg,547.11
85635,WST-085635,20241123,4,Chemical,Reuse,kg,40.983
85636,WST-085636,20210928,56,Chemical,Landfill,kg,915.811
85637,WST-085637,20240213,50,General,Reuse,kg,252.787
85638,WST-085638,20210411,64,Plastic,Landfill,kg,606.584
85639,WST-085639,20230823,11,Plastic,Treatment,kg,198.514
85640,WST-085640,20220610,37,General,Recycling,kg,590.335
85641,WST-085641,20250804,83,Plastic,Treatment,kg,134.868
85642,WST-085642,20220706,53,Metal,Reuse,kg,182.034
85643,WST-085643,20210910,19,Metal,Recycling,kg,407.72
85644,WST-085644,20220516,50,General,Recycling,kg,77.388
85645,WST-085645,20230115,68,General,Reuse,kg,271.419
85646,WST-085646,20251026,40,Metal,Recycling,kg,554.641
85647,WST-085647,20230919,15,Chemical,Landfill,kg,631.31
85648,WST-085648,20190821,31,General,Reuse,kg,316.643
85649,WST-085649,20241209,39,General,Treatment,kg,16.011
85650,WST-085650,20220124,53,General,Treatment,kg,105.161
