maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
40876,MNT-040876,20220909,36,1514,3146,Inspection,1.73,23.3,3043.77
40877,MNT-040877,20250402,71,487,4026,Inspection,5.15,20.46,3726.55
40878,MNT-040878,20210108,55,1039,1518,Inspection,3.16,4.23,1876.2
40879,MNT-040879,20210117,26,1676,1679,Preventive,1.36,23.04,6848.61
40880,MNT-040880,20200929,22,180,3966,Preventive,6.11,9.02,2285.38
40881,MNT-040881,20220628,53,1229,2748,Corrective,2.09,14.46,2796.47
40882,MNT-040882,20210915,100,824,925,Inspection,4.34,0.54,9436.98
40883,MNT-040883,20231016,39,657,829,Preventive,5.11,10.99,1507.85
40884,MNT-040884,20220515,8,21,59,Preventive,5.01,15.17,417.64
40885,MNT-040885,20250122,28,51,4618,Inspection,4.06,7.05,6695.46
40886,MNT-040886,20190619,77,146,4141,Inspection,5.24,5.05,9416.71
40887,MNT-040887,20210531,45,1595,2004,Corrective,6.67,4.17,8662.5
40888,MNT-040888,20220429,69,233,3356,Corrective,5.38,20.28,3961.11
40889,MNT-040889,20190424,24,1064,3260,Corrective,5.46,11.22,7536.39
40890,MNT-040890,20210707,96,306,2095,Preventive,5.43,3.03,1307.47
40891,MNT-040891,20231117,2,1956,3265,Inspection,1.19,22.77,9429.83
40892,MNT-040892,20230726,71,626,1456,Preventive,0.92,16.14,5713.65
40893,MNT-040893,20191106,91,1725,392,Inspection,5.32,18.48,9646.51
40894,MNT-040894,20210419,26,1328,3506,Corrective,6.55,21.61,4028.36
40895,MNT-040895,20241101,30,1815,174,Preventive,1.3,12.15,745.13
40896,MNT-040896,20211231,96,1696,1654,Corrective,5.26,4.85,9359.17
40897,MNT-040897,20230324,31,1140,595,Corrective,3.76,15.52,9976.99
40898,MNT-040898,20220427,23,1796,739,Inspection,2.44,17.46,6422.93
40899,MNT-040899,20241019,53,1316,3927,Preventive,7.4,3.94,817.89
40900,MNT-040900,20230527,71,544,2209,Inspection,0.64,13.61,9572.71
40901,MNT-040901,20200314,75,1540,2878,Inspection,7.93,13.69,283.21
40902,MNT-040902,20210106,67,44,206,Inspection,6.62,20.22,4720.69
40903,MNT-040903,20220610,15,816,3506,Preventive,2.64,10.54,2225.81
40904,MNT-040904,20200429,9,1103,238,Corrective,3.18,20.08,7538.23
40905,MNT-040905,20240611,88,1846,1799,Preventive,6.39,7.45,3935.1
40906,MNT-040906,20210926,76,1577,1859,Corrective,5.46,9.9,4494.35
40907,MNT-040907,20240612,42,1214,4156,Inspection,0.61,10.7,4188.33
40908,MNT-040908,20250108,43,1670,122,Inspection,7.65,12.78,534.29
40909,MNT-040909,20230310,31,50,2460,Inspection,3.68,23.07,6509.08
40910,MNT-040910,20230814,57,151,1028,Preventive,0.83,7.95,2535.05
40911,MNT-040911,20190919,77,34,857,Inspection,5.89,22.35,7188.72
40912,MNT-040912,20190922,66,1144,1935,Preventive,1.73,4.18,108.74
40913,MNT-040913,20250807,99,298,3501,Corrective,2.41,18.77,3255.39
40914,MNT-040914,20250401,34,1729,2779,Inspection,4.15,9.16,6914.8
40915,MNT-040915,20191018,7,750,380,Preventive,0.59,23.34,975.9
40916,MNT-040916,20191230,34,66,1976,Inspection,7.45,18.93,8640.32
40917,MNT-040917,20190612,92,538,1906,Corrective,7.9,9.54,2098.23
40918,MNT-040918,20210728,93,786,2062,Corrective,4.49,5.97,2998.18
40919,MNT-040919,20220523,61,1813,4130,Preventive,6.4,9.44,819.43
40920,MNT-040920,20230310,36,1707,232,Preventive,4.1,14.94,9835.0
40921,MNT-040921,20250602,5,1181,186,Inspection,2.93,11.51,7639.64
40922,MNT-040922,20200504,86,1408,4508,Corrective,0.55,17.29,6446.28
40923,MNT-040923,20250722,15,1794,2830,Preventive,3.8,3.93,2583.86
40924,MNT-040924,20250212,55,377,4050,Preventive,7.84,10.0,3831.68
40925,MNT-040925,20240502,94,633,4499,Preventive,0.7,3.79,6764.16
40926,MNT-040926,20190930,88,493,1400,Corrective,3.17,12.65,9579.43
40927,MNT-040927,20230907,36,46,2178,Preventive,0.52,23.6,4049.87
40928,MNT-040928,20250502,38,1718,480,Inspection,7.9,15.64,2377.15
40929,MNT-040929,20240515,8,714,1981,Preventive,5.64,19.79,170.17
40930,MNT-040930,20190302,56,651,4724,Preventive,4.13,13.63,1689.92
40931,MNT-040931,20240818,17,868,4720,Inspection,2.01,4.12,7728.38
40932,MNT-040932,20241024,15,580,2089,Corrective,2.95,7.87,7433.07
40933,MNT-040933,20241016,37,204,4353,Corrective,1.27,18.0,4395.72
40934,MNT-040934,20240302,70,1313,2219,Preventive,7.77,6.25,9541.07
40935,MNT-040935,20230929,43,1283,1735,Corrective,7.13,6.8,6438.68
40936,MNT-040936,20190926,14,370,3790,Preventive,3.48,4.85,6370.46
40937,MNT-040937,20200503,72,890,366,Preventive,5.52,8.41,7167.29
40938,MNT-040938,20231205,16,35,3795,Inspection,3.01,11.42,3900.28
40939,MNT-040939,20210719,25,1961,4681,Inspection,5.05,2.7,8016.45
40940,MNT-040940,20200930,78,403,3066,Preventive,3.0,22.97,248.59
40941,MNT-040941,20190816,12,1333,2208,Inspection,0.83,13.98,9366.4
40942,MNT-040942,20210605,7,1308,3407,Inspection,5.26,1.11,5163.93
40943,MNT-040943,20230920,69,33,186,Corrective,7.71,6.01,5090.01
40944,MNT-040944,20220405,13,235,2946,Inspection,7.24,7.95,513.02
40945,MNT-040945,20250224,52,623,2798,Corrective,3.48,11.81,4816.18
40946,MNT-040946,20220824,38,1256,2894,Inspection,2.89,13.31,1909.98
40947,MNT-040947,20251012,5,71,2880,Inspection,4.67,18.63,3779.25
40948,MNT-040948,20250731,27,1365,3681,Preventive,3.32,11.16,7098.63
40949,MNT-040949,20250120,32,1641,2981,Corrective,2.2,8.74,7121.96
40950,MNT-040950,20210510,59,667,653,Corrective,2.7,11.23,8224.82
40951,MNT-040951,20240815,40,806,2746,Corrective,3.94,20.26,9298.91
40952,MNT-040952,20201213,90,560,4478,Preventive,6.29,1.65,9736.24
40953,MNT-040953,20220121,58,797,937,Corrective,7.79,3.6,9707.54
40954,MNT-040954,20251016,88,878,2283,Inspection,0.52,1.2,3509.52
40955,MNT-040955,20200616,19,39,4852,Inspection,1.47,3.11,1148.79
40956,MNT-040956,20220411,9,871,4909,Corrective,5.66,22.61,3263.0
40957,MNT-040957,20200914,3,1,636,Preventive,1.67,4.84,5529.64
40958,MNT-040958,20211209,25,290,92,Preventive,4.14,20.14,8092.85
40959,MNT-040959,20231204,17,59,910,Corrective,4.21,2.2,6956.9
40960,MNT-040960,20210520,85,1500,3736,Corrective,3.12,16.48,2388.91
40961,MNT-040961,20250630,6,353,3435,Corrective,3.48,11.98,4247.81
40962,MNT-040962,20201125,73,1897,4221,Corrective,3.43,11.58,8597.35
40963,MNT-040963,20221013,27,557,3797,Preventive,3.47,11.68,4169.48
40964,MNT-040964,20191021,62,1304,1384,Corrective,5.97,11.74,7696.14
40965,MNT-040965,20190209,74,956,4445,Corrective,7.07,4.64,1954.92
40966,MNT-040966,20200629,13,567,4837,Preventive,6.73,18.5,3960.07
40967,MNT-040967,20250301,99,1082,4430,Preventive,3.57,1.48,5136.24
40968,MNT-040968,20200719,71,345,3737,Inspection,2.01,0.79,4779.57
40969,MNT-040969,20200702,23,988,4289,Inspection,3.53,13.71,442.04
40970,MNT-040970,20200318,8,1894,2574,Preventive,4.07,3.52,3772.18
40971,MNT-040971,20221123,66,270,4667,Preventive,7.45,7.15,8231.31
40972,MNT-040972,20190323,62,446,3708,Inspection,5.67,3.14,5088.37
40973,MNT-040973,20200205,39,1706,2807,Corrective,7.14,16.21,1134.22
40974,MNT-040974,20240504,22,1901,1787,Inspection,7.87,7.41,7127.48
40975,MNT-040975,20211021,4,1296,3632,Preventive,0.62,16.98,8193.47
40976,MNT-040976,20190813,94,908,2294,Inspection,6.51,12.56,1978.04
40977,MNT-040977,20220426,14,1448,530,Preventive,2.88,18.89,6153.9
40978,MNT-040978,20240425,57,1773,3073,Corrective,5.33,5.83,1333.06
40979,MNT-040979,20211105,39,1196,1470,Inspection,4.84,12.1,7166.72
40980,MNT-040980,20220618,23,422,3019,Corrective,7.71,1.13,1469.71
40981,MNT-040981,20200808,74,1240,1496,Corrective,0.84,22.42,9690.48
40982,MNT-040982,20220121,93,1230,3529,Preventive,1.92,13.71,7413.49
40983,MNT-040983,20210804,22,1029,2035,Inspection,6.55,0.96,9404.65
40984,MNT-040984,20210528,100,1984,836,Corrective,1.58,17.88,2124.88
40985,MNT-040985,20210228,6,1995,4764,Preventive,7.65,1.06,205.77
40986,MNT-040986,20240912,91,1042,2447,Corrective,3.39,2.55,144.08
40987,MNT-040987,20230811,11,1173,3808,Preventive,3.33,7.86,1519.72
40988,MNT-040988,20201126,87,536,4738,Corrective,7.37,14.96,3182.62
40989,MNT-040989,20210501,89,1306,3486,Inspection,0.59,8.17,8634.06
40990,MNT-040990,20250629,52,640,4096,Preventive,2.02,17.26,657.32
40991,MNT-040991,20210102,1,849,2584,Inspection,5.72,19.85,8363.63
40992,MNT-040992,20250722,87,1535,3103,Corrective,1.88,14.73,934.78
40993,MNT-040993,20210116,46,515,3347,Preventive,3.37,15.15,2854.88
40994,MNT-040994,20201023,55,391,3916,Corrective,4.36,13.81,1032.91
40995,MNT-040995,20220624,94,908,2561,Corrective,4.48,3.58,2602.6
40996,MNT-040996,20230318,77,847,1716,Inspection,1.17,22.45,5688.08
40997,MNT-040997,20230623,59,449,2077,Inspection,5.24,6.04,3537.82
40998,MNT-040998,20230121,15,453,1875,Corrective,1.48,4.79,5038.9
40999,MNT-040999,20220511,55,1887,3904,Corrective,3.58,1.54,3466.31
41000,MNT-041000,20230201,16,922,3023,Corrective,3.91,19.61,1877.77
41001,MNT-041001,20250725,17,1750,651,Corrective,1.43,3.4,1526.15
41002,MNT-041002,20190603,14,588,4861,Corrective,1.68,11.31,2896.68
41003,MNT-041003,20190211,45,1638,3320,Inspection,5.73,18.65,4250.88
41004,MNT-041004,20230804,19,218,4701,Inspection,7.7,17.22,8484.52
41005,MNT-041005,20221116,55,811,4725,Corrective,3.77,2.7,2338.51
41006,MNT-041006,20240927,68,612,579,Corrective,4.17,2.03,5478.75
41007,MNT-041007,20220920,77,1953,4761,Preventive,7.45,2.66,5338.25
41008,MNT-041008,20191225,62,1978,134,Inspection,7.98,22.95,6267.16
41009,MNT-041009,20250807,10,1311,282,Corrective,3.02,18.74,2525.11
41010,MNT-041010,20251107,72,769,2934,Preventive,5.57,13.35,4283.06
41011,MNT-041011,20210401,71,1935,2915,Corrective,1.41,12.95,4139.83
41012,MNT-041012,20250624,91,549,4839,Inspection,5.51,19.78,3613.46
41013,MNT-041013,20230920,18,491,2320,Corrective,5.14,20.83,9896.02
41014,MNT-041014,20250809,35,548,1668,Inspection,1.36,13.76,6046.86
41015,MNT-041015,20240717,27,1687,3066,Preventive,3.89,0.53,4210.99
41016,MNT-041016,20191103,65,119,4420,Corrective,6.24,23.74,7474.05
41017,MNT-041017,20191218,72,413,3083,Preventive,1.93,18.86,5523.3
41018,MNT-041018,20240407,25,627,4610,Inspection,0.71,19.03,8683.52
41019,MNT-041019,20240915,6,906,4018,Inspection,6.86,21.89,5425.37
41020,MNT-041020,20220531,5,688,4697,Corrective,1.52,2.93,490.91
41021,MNT-041021,20201122,20,1933,2601,Inspection,5.0,2.51,3173.01
41022,MNT-041022,20250225,45,703,4494,Preventive,3.56,23.81,3010.22
41023,MNT-041023,20231201,70,1870,4985,Unknown,2.64,3.79,5724.19
41024,MNT-041024,20250403,24,1946,403,Preventive,5.38,12.5,6066.93
41025,MNT-041025,20240120,74,494,3894,Preventive,4.41,17.82,5200.22
41026,MNT-041026,20220125,84,1376,2021,Inspection,4.0,11.32,2092.22
41027,MNT-041027,20241220,99,338,4797,Preventive,4.83,5.49,6604.28
41028,MNT-041028,20230627,35,293,1446,Inspection,3.7,9.65,3809.91
41029,MNT-041029,20200810,72,1891,4001,Preventive,1.16,16.23,8197.6
41030,MNT-041030,20191105,75,175,3165,Corrective,5.21,6.36,7187.07
41031,MNT-041031,20220716,39,1928,3885,Corrective,2.23,12.88,9306.82
41032,MNT-041032,20220925,87,227,297,Inspection,1.43,23.68,2674.28
41033,MNT-041033,20250428,31,365,4874,Preventive,3.2,13.1,416.34
41034,MNT-041034,20201208,67,720,4143,Corrective,7.02,16.43,5960.77
41035,MNT-041035,20200501,31,1810,2062,Preventive,4.74,8.47,221.79
41036,MNT-041036,20201106,58,830,3069,Corrective,2.46,21.39,9420.98
41037,MNT-041037,20240815,48,352,2888,Preventive,4.03,17.17,4443.87
41038,MNT-041038,20201105,69,936,4470,Preventive,5.39,1.83,7239.49
41039,MNT-041039,20231108,67,1637,7,Corrective,5.88,2.65,4488.87
41040,MNT-041040,20220411,98,1656,398,Corrective,2.57,3.98,3530.19
41041,MNT-041041,20250519,72,890,1078,Preventive,4.11,3.46,3310.61
41042,MNT-041042,20201114,19,376,423,Inspection,5.22,13.44,8481.36
41043,MNT-041043,20220918,78,813,1950,Corrective,5.84,22.17,857.54
41044,MNT-041044,20250803,91,1934,589,Inspection,5.77,18.54,8465.55
41045,MNT-041045,20200722,91,549,3659,Inspection,1.15,19.7,2807.73
41046,MNT-041046,20221014,69,716,219,Inspection,7.64,5.62,4500.15
41047,MNT-041047,20251010,28,555,1951,Corrective,5.3,11.73,1301.65
41048,MNT-041048,20230309,16,1324,3220,Preventive,5.6,4.64,5911.26
41049,MNT-041049,20221127,16,1091,585,Corrective,5.04,1.41,8877.14
41050,MNT-041050,20240917,94,1948,4617,Preventive,6.47,7.04,3220.0
41051,MNT-041051,20220516,30,1491,3243,Inspection,3.51,17.96,2319.56
41052,MNT-041052,20230408,89,999,761,Inspection,5.5,1.65,2347.75
41053,MNT-041053,20231031,44,477,2550,Inspection,5.8,18.36,6157.84
41054,MNT-041054,20240424,35,1574,490,Preventive,2.98,10.0,6026.35
41055,MNT-041055,20250531,44,165,101,Inspection,5.39,16.29,6459.26
41056,MNT-041056,20210504,16,11,4740,Preventive,1.18,4.23,2566.8
41057,MNT-041057,20250706,30,22,4640,Inspection,2.27,15.5,3251.19
41058,MNT-041058,20230911,77,1165,3240,Preventive,1.78,22.16,1489.88
41059,MNT-041059,20220414,24,1064,3878,Corrective,2.86,1.77,4438.14
41060,MNT-041060,20241020,44,1115,1253,Preventive,5.63,15.87,380.3
41061,MNT-041061,20251216,10,139,1551,Inspection,4.43,12.28,4420.11
41062,MNT-041062,20240903,89,1462,3821,Inspection,0.81,4.47,4560.78
41063,MNT-041063,20240712,72,1098,660,Inspection,3.81,6.37,9846.02
41064,MNT-041064,20240108,79,1873,4015,Corrective,3.83,5.73,1799.37
41065,MNT-041065,20190410,86,1654,826,Inspection,1.27,17.83,3328.95
41066,MNT-041066,20230329,88,1848,614,Corrective,3.79,22.17,6664.47
41067,MNT-041067,20210411,72,1347,32,Inspection,5.89,6.88,5713.9
41068,MNT-041068,20191209,6,1713,3359,Inspection,7.16,7.8,2170.22
41069,MNT-041069,20250518,34,1729,770,Inspection,2.56,21.93,9169.93
41070,MNT-041070,20210928,71,487,2084,Corrective,7.48,9.25,4713.5
41071,MNT-041071,20201124,6,102,2813,Corrective,2.24,19.62,6313.95
41072,MNT-041072,20250728,35,311,3481,Preventive,2.08,7.46,9211.33
41073,MNT-041073,20241108,44,941,3823,Corrective,6.99,15.82,7993.68
41074,MNT-041074,20190117,50,1243,4544,Corrective,0.78,20.51,8505.54
41075,MNT-041075,20231029,59,1781,3711,Corrective,3.19,15.96,6284.94
41076,MNT-041076,20201106,26,685,3172,Inspection,5.09,13.48,4184.15
41077,MNT-041077,20200808,86,575,2804,Inspection,5.16,21.28,6936.58
41078,MNT-041078,20190120,3,1281,417,Corrective,1.24,16.19,1214.7
41079,MNT-041079,20210425,67,935,4980,Corrective,6.79,7.47,5662.92
41080,MNT-041080,20250220,79,1873,1090,Corrective,3.62,14.93,5053.07
41081,MNT-041081,20190428,92,482,4577,Corrective,3.28,6.8,4692.36
41082,MNT-041082,20200329,88,540,470,Preventive,7.23,4.94,2647.74
41083,MNT-041083,20211223,39,826,17,Preventive,4.05,3.31,1850.72
41084,MNT-041084,20220531,32,648,3932,Corrective,7.76,6.13,1122.18
41085,MNT-041085,20211015,76,875,4080,Inspection,2.12,11.87,2147.82
41086,MNT-041086,20221005,27,679,3186,Preventive,4.83,16.18,653.07
41087,MNT-041087,20221225,82,107,4707,Preventive,0.83,15.36,3110.73
41088,MNT-041088,20200221,63,689,4834,Inspection,6.04,10.75,4589.71
41089,MNT-041089,20210605,5,688,4779,Corrective,3.45,19.44,4367.3
41090,MNT-041090,20190911,3,1591,4423,Preventive,7.98,5.33,9905.59
41091,MNT-041091,20241011,66,1330,4947,Inspection,0.68,22.89,6040.55
41092,MNT-041092,20220616,65,798,3619,Preventive,3.52,19.59,2421.9
41093,MNT-041093,20210616,13,1618,1160,Inspection,5.37,14.62,7388.86
41094,MNT-041094,20230203,95,1562,2836,Corrective,7.78,22.57,6561.6
41095,MNT-041095,20230104,2,1980,1030,Corrective,3.65,4.28,6192.23
41096,MNT-041096,20200910,28,1724,4888,Inspection,2.38,8.61,2126.51
41097,MNT-041097,20221004,85,425,4453,Preventive,4.97,5.64,5122.05
41098,MNT-041098,20241127,19,925,177,Preventive,4.0,10.27,7693.94
41099,MNT-041099,20240326,23,422,3046,Corrective,5.21,6.06,9241.43
41100,MNT-041100,20200402,41,1662,4127,Corrective,1.32,2.24,3305.45
41101,MNT-041101,20200815,28,334,4797,Inspection,7.5,22.97,8596.75
41102,MNT-041102,20231013,53,1856,793,Preventive,5.3,18.78,1571.19
41103,MNT-041103,20210524,39,1986,4552,Inspection,0.52,12.98,8217.62
41104,MNT-041104,20251023,44,959,1278,Preventive,1.43,22.48,1816.22
41105,MNT-041105,20200101,58,1477,4188,Corrective,4.71,3.49,7177.99
41106,MNT-041106,20200702,72,949,2944,Corrective,3.91,15.5,171.6
41107,MNT-041107,20200713,1,415,3933,Inspection,5.1,18.31,6841.45
41108,MNT-041108,20201106,32,648,932,Inspection,2.71,16.52,910.77
41109,MNT-041109,20220116,71,1334,925,Preventive,4.78,8.99,439.06
41110,MNT-041110,20190911,31,579,2559,Corrective,5.36,1.56,1452.98
41111,MNT-041111,20190418,22,1901,4702,Preventive,3.45,19.46,839.94
41112,MNT-041112,20241212,7,1988,1850,Inspection,2.92,3.98,734.02
41113,MNT-041113,20190122,43,1614,1984,Preventive,2.36,17.55,5326.08
41114,MNT-041114,20230914,7,1241,1210,Corrective,7.06,12.14,411.48
41115,MNT-041115,20220115,73,1271,4473,Inspection,6.69,7.18,568.32
41116,MNT-041116,20231005,53,470,4407,Inspection,5.88,19.64,3144.81
41117,MNT-041117,20210424,72,1378,4251,Corrective,6.86,8.84,9876.43
41118,MNT-041118,20210131,13,1618,3882,Inspection,5.18,14.36,4271.71
41119,MNT-041119,20210131,94,173,1802,Inspection,4.16,0.57,8727.41
41121,MNT-041121,20241226,63,129,985,Inspection,4.1,3.14,2019.36
41122,MNT-041122,20231214,14,1164,2247,Preventive,7.18,10.06,1467.78
41123,MNT-041123,20250130,31,434,2649,Inspection,0.9,19.12,2097.48
41124,MNT-041124,20240401,62,82,674,Corrective,5.58,4.39,4915.59
41125,MNT-041125,20191205,8,851,156,Preventive,5.66,14.74,2903.62
41126,MNT-041126,20240918,36,1482,2536,Preventive,6.63,18.58,8315.11
41127,MNT-041127,20200429,17,7,3518,Preventive,7.54,4.43,8160.09
41128,MNT-041128,20250109,52,623,2819,Corrective,7.97,1.59,5713.82
41129,MNT-041129,20220508,15,1226,3253,Corrective,1.93,17.06,5032.21
41130,MNT-041130,20210423,78,853,2312,Preventive,2.33,14.22,6619.64
41131,MNT-041131,20201021,9,81,3701,Preventive,4.82,4.83,1079.32
41132,MNT-041132,20190512,23,1492,3305,Corrective,2.02,3.37,6235.81
41133,MNT-041133,20220416,82,762,4845,Preventive,1.42,11.36,4860.22
41134,MNT-041134,20220718,62,978,1454,Preventive,5.48,3.53,5700.09
41135,MNT-041135,20211114,63,1093,3379,Corrective,7.82,5.95,7773.26
41136,MNT-041136,20250423,49,1137,4899,Inspection,4.51,17.3,1904.65
41137,MNT-041137,20250128,69,1343,2606,Preventive,1.35,19.82,1136.39
41138,MNT-041138,20240425,98,1818,1635,Inspection,1.3,5.16,3425.31
41139,MNT-041139,20230127,95,366,3585,Inspection,7.17,6.32,9994.87
41140,MNT-041140,20190623,58,967,100,Preventive,6.6,11.93,2977.73
41141,MNT-041141,20210304,9,81,1584,Inspection,1.75,20.16,1432.05
41142,MNT-041142,20220105,29,483,1481,Corrective,5.66,16.29,362.22
41143,MNT-041143,20250521,49,1060,2833,Corrective,4.03,5.59,5328.3
41144,MNT-041144,20190708,17,868,2305,Preventive,7.59,8.15,6245.43
41145,MNT-041145,20210722,26,737,1037,Inspection,2.72,10.74,648.2
41146,MNT-041146,20190622,72,1859,1842,Preventive,5.76,13.32,318.32
41147,MNT-041147,20220530,21,1455,4113,Preventive,6.7,20.91,5711.56
41148,MNT-041148,20230822,47,598,2500,Preventive,5.09,7.94,1791.72
41149,MNT-041149,20201022,35,1104,2310,Corrective,5.93,17.71,7004.68
41150,MNT-041150,20220223,74,1132,4568,Corrective,6.9,2.82,2190.72
41151,MNT-041151,20210317,86,1604,3690,Preventive,5.71,15.04,7383.72
41152,MNT-041152,20200107,2,1423,488,Corrective,7.64,16.65,6476.64
41153,MNT-041153,20240129,99,337,3577,Preventive,2.8,4.77,9861.65
41154,MNT-041154,20251118,29,1572,2844,Inspection,1.56,12.35,4221.9
41155,MNT-041155,20201223,86,575,611,Corrective,0.6,16.32,2832.26
41156,MNT-041156,20250304,39,1706,609,Inspection,2.1,15.84,7407.93
41157,MNT-041157,20240330,97,1213,4971,Inspection,7.08,5.63,4236.7
41158,MNT-041158,20211126,39,1196,311,Preventive,1.91,10.89,8112.78
41159,MNT-041159,20190313,63,88,1173,Corrective,5.67,22.1,5117.57
41160,MNT-041160,20250422,45,1421,3610,Corrective,3.3,12.5,8126.98
41161,MNT-041161,20220624,18,491,4577,Preventive,0.82,6.11,8879.46
41162,MNT-041162,20230820,20,111,43,Inspection,3.58,4.94,7135.64
41163,MNT-041163,20250208,3,397,3848,Preventive,6.55,20.79,4754.35
41164,MNT-041164,20190710,37,1459,917,Corrective,7.4,21.92,4274.54
41165,MNT-041165,20250208,11,724,2373,Inspection,5.74,14.35,6681.27
41166,MNT-041166,20251116,23,884,2147,Corrective,2.89,18.18,6956.98
41167,MNT-041167,20231016,81,1541,2503,Corrective,4.55,6.6,6638.45
41168,MNT-041168,20241125,30,958,3201,Inspection,6.92,9.36,6310.89
41169,MNT-041169,20240827,8,1838,656,Preventive,6.99,12.06,5668.01
41170,MNT-041170,20201016,35,926,4466,Inspection,2.41,4.21,8690.46
41171,MNT-041171,20230629,2,1756,2350,Inspection,4.55,8.58,4004.62
41172,MNT-041172,20200917,23,962,1845,Inspection,6.71,0.87,5642.74
41173,MNT-041173,20210302,8,463,4050,Inspection,6.7,16.11,7533.1
41174,MNT-041174,20200816,20,687,313,Inspection,3.09,23.27,8489.48
41175,MNT-041175,20250914,78,550,2700,Preventive,2.56,11.36,4540.93
41176,MNT-041176,20250311,11,1401,3233,Inspection,7.27,10.06,3550.83
41177,MNT-041177,20250824,50,1250,4896,Inspection,2.08,17.32,9694.77
41178,MNT-041178,20220216,74,494,1686,Inspection,1.42,17.8,1179.24
41179,MNT-041179,20230119,21,209,1326,Inspection,5.57,3.98,3153.53
41180,MNT-041180,20210217,47,1102,4210,Corrective,2.32,13.05,4830.98
41181,MNT-041181,20210528,87,38,379,Preventive,0.98,3.58,9850.93
41182,MNT-041182,20230120,67,232,951,Preventive,2.76,2.14,7094.79
41183,MNT-041183,20200423,65,1605,3680,Corrective,6.47,7.23,6237.31
41184,MNT-041184,20220727,50,1808,3731,Corrective,3.61,23.98,1367.02
41185,MNT-041185,20190522,34,1074,4027,Inspection,1.6,17.8,5818.12
41186,MNT-041186,20240224,53,1379,1691,Corrective,2.83,21.96,3598.25
41187,MNT-041187,20241231,94,1511,202,Corrective,4.32,7.94,1679.13
41188,MNT-041188,20211219,4,1380,1782,Corrective,1.54,20.7,1635.63
41189,MNT-041189,20230818,86,1056,735,Inspection,1.53,21.61,2405.24
41190,MNT-041190,20241106,47,1136,1120,Inspection,0.62,18.67,5865.5
