maintenance_id,date,location_id,machine_id,employee_id,maintenance_type,downtime_hours,maintenance_cost
MAINT-0045112,2025-09-22,LOC-0084,MCH-001213,EMP-002577,Inspection,15.1,334.06
MAINT-0045113,2025-01-18,LOC-0060,MCH-001869,EMP-002637,Preventive,18.65,361.38
MAINT-0045114,2023-05-06,LOC-0096,MCH-000858,EMP-001015,Preventive,4.12,829.6
MAINT-0045115,2023-07-30,LOC-0055,MCH-001117,EMP-000647,Inspection,15.97,502.52
MAINT-0045116,2025-06-30,LOC-0055,MCH-000060,EMP-003406,Corrective,19.02,0.0
MAINT-0045117,2024-09-26,LOC-0064,MCH-000772,EMP-001770,Corrective,7.65,0.0
MAINT-0045118,2023-10-20,LOC-0008,MCH-001897,EMP-001156,Inspection,23.83,563.76
MAINT-0045119,2025-08-07,LOC-0091,MCH-001513,EMP-001783,Preventive,12.05,230.73
MAINT-0045120,2025-10-18,LOC-0080,MCH-000573,EMP-000136,Inspection,7.97,994.51
MAINT-0045121,2025-07-28,LOC-0008,MCH-000082,EMP-001468,Inspection,22.65,4206.59
MAINT-0045122,2025-09-26,LOC-0020,MCH-000785,EMP-002303,Inspection,22.62,354.7
MAINT-0045123,2025-06-07,LOC-0014,MCH-001685,EMP-002700,Preventive,17.33,428.9
MAINT-0045124,2025-08-06,LOC-0040,MCH-000870,EMP-002795,Emergency,6.25,165.15
MAINT-0045125,2024-01-28,LOC-0019,MCH-001562,EMP-001669,Preventive,19.69,262.41
MAINT-0045126,2025-11-05,LOC-0061,MCH-001921,EMP-001812,Preventive,11.87,581.94
MAINT-0045127,2025-11-26,LOC-0085,MCH-001999,EMP-000490,Corrective,22.75,509.38
MAINT-0045128,2025-01-01,LOC-0040,MCH-000431,EMP-004555,Inspection,12.51,150.53
MAINT-0045129,2025-12-27,LOC-0022,MCH-001547,EMP-003279,Corrective,13.42,885.08
MAINT-0045131,2023-10-27,LOC-0037,MCH-000268,EMP-004508,Corrective,18.95,1407.23
MAINT-0045132,2025-11-17,LOC-0080,MCH-001378,EMP-000149,Preventive,1.9,351.02
MAINT-0045133,2025-10-13,LOC-0001,MCH-000708,EMP-001144,Inspection,17.66,497.79
MAINT-0045134,2025-06-27,LOC-0054,MCH-000603,EMP-001758,Preventive,7.49,195.86
MAINT-0045135,2025-08-08,LOC-0076,MCH-000705,EMP-003344,Preventive,6.94,514.21
MAINT-0045136,2025-10-27,LOC-0086,MCH-000764,EMP-003089,Corrective,15.96,498.38
MAINT-0045137,2022-08-20,LOC-0072,MCH-001769,EMP-000287,Preventive,4.83,581.42
MAINT-0045138,2023-08-03,LOC-0091,MCH-001775,EMP-000535,Preventive,15.73,358.27
MAINT-0045139,2024-03-12,LOC-0079,MCH-000065,EMP-000776,Inspection,12.06,465.29
MAINT-0045140,2024-07-20,LOC-0029,MCH-000414,EMP-001216,Preventive,12.28,1230.24
MAINT-0045141,2021-11-10,LOC-0092,MCH-001175,EMP-002162,Preventive,9.95,556.1
MAINT-0045142,2025-09-18,LOC-0040,MCH-000405,EMP-003958,Inspection,18.07,725.88
MAINT-0045143,2025-09-28,LOC-0008,MCH-001897,EMP-004870,Inspection,10.59,359.61
MAINT-0045144,2023-03-07,LOC-0063,MCH-001806,EMP-003307,Corrective,23.11,218.14
MAINT-0045145,2023-11-06,LOC-0049,MCH-000847,EMP-001583,Preventive,18.81,810.56
MAINT-0045146,2025-06-21,LOC-0045,MCH-000271,EMP-003751,Corrective,22.91,389.75
MAINT-0045147,2024-10-13,LOC-0082,MCH-001908,EMP-002315,Corrective,14.1,137.0
MAINT-0045148,2024-09-21,LOC-0030,MCH-000107,EMP-002065,Preventive,23.52,615.18
MAINT-0045149,2020-01-21,LOC-0044,MCH-001024,EMP-004632,Preventive,15.73,352.53
MAINT-0045150,2025-01-07,LOC-0067,MCH-001644,EMP-004864,Corrective,15.86,87.74
MAINT-0045151,2025-12-31,LOC-0061,MCH-001135,EMP-002349,Inspection,17.98,293.24
MAINT-0045152,2025-01-20,LOC-0007,MCH-001876,EMP-000837,Preventive,5.95,301.85
MAINT-0045153,2024-05-13,LOC-0081,MCH-000494,EMP-002715,Preventive,19.81,729.73
MAINT-0045154,2024-07-02,LOC-0002,MCH-000696,EMP-000496,Inspection,7.44,992.64
MAINT-0045155,2024-04-16,LOC-0028,MCH-000773,EMP-000401,Preventive,3.25,150.35
MAINT-0045156,2024-07-24,LOC-0038,MCH-001808,EMP-000910,Corrective,9.76,457.02
MAINT-0045157,2024-08-09,LOC-0074,MCH-000972,EMP-001442,Preventive,21.66,1053.8
MAINT-0045158,2021-06-04,LOC-0050,MCH-000629,EMP-001835,Corrective,3.03,680.7
MAINT-0045159,2022-04-25,LOC-0043,MCH-000434,EMP-004227,Inspection,8.74,381.33
MAINT-0045160,2025-11-19,LOC-0073,MCH-000796,EMP-004551,Inspection,11.15,272.82
MAINT-0045161,2024-01-25,LOC-0013,MCH-000158,EMP-000695,Corrective,17.57,984.54
MAINT-0045163,2023-10-04,LOC-0084,MCH-001549,EMP-000777,Inspection,6.58,257.4
MAINT-0045164,2024-08-20,LOC-0038,MCH-001808,EMP-003510,Preventive,6.24,452.83
MAINT-0045165,2025-11-23,LOC-0075,MCH-000491,EMP-004619,Corrective,16.6,604.72
MAINT-0045166,2024-12-16,LOC-0027,MCH-001390,EMP-002548,Emergency,22.68,304.6
MAINT-0045167,2025-07-13,LOC-0051,MCH-001826,EMP-002647,Preventive,14.11,474.82
MAINT-0045168,2024-10-15,LOC-0019,MCH-001432,EMP-001262,Preventive,8.17,425.37
MAINT-0045169,2021-12-03,LOC-0073,MCH-000662,EMP-000779,Corrective,18.64,641.56
MAINT-0045171,2025-05-30,LOC-0031,MCH-000456,EMP-000530,Corrective,21.63,581.88
MAINT-0045172,2025-03-08,LOC-0016,MCH-001146,EMP-004935,Inspection,20.1,285.38
MAINT-0045173,2025-05-13,LOC-0022,MCH-001824,EMP-000433,Inspection,16.58,278.56
MAINT-0045174,2025-01-13,LOC-0082,MCH-001917,EMP-000046,Preventive,21.67,87.87
MAINT-0045175,2025-12-06,LOC-0028,MCH-000071,EMP-001875,Inspection,20.94,231.67
MAINT-0045176,2025-10-10,LOC-0071,MCH-000286,EMP-000587,Corrective,9.24,236.51
MAINT-0045177,2024-03-19,LOC-0032,MCH-000678,EMP-000947,Preventive,17.64,1023.87
MAINT-0045178,2025-08-03,LOC-0078,MCH-000454,EMP-003708,Preventive,4.34,399.98
MAINT-0045179,2025-10-20,LOC-0054,MCH-000344,EMP-004443,Preventive,10.51,752.94
MAINT-0045180,2025-09-12,LOC-0052,MCH-001119,EMP-000275,Inspection,22.73,104.92
MAINT-0045181,2024-03-19,LOC-0049,MCH-000667,EMP-001036,Preventive,2.03,80.92
MAINT-0045182,2025-10-20,LOC-0094,MCH-000373,EMP-003861,Corrective,7.57,157.36
MAINT-0045184,2024-10-05,LOC-0031,MCH-000018,EMP-002901,Corrective,2.21,924.97
MAINT-0045185,2025-01-17,LOC-0024,MCH-000605,EMP-000658,Emergency,1.49,941.91
MAINT-0045187,2025-05-01,LOC-0029,MCH-001778,EMP-001843,Preventive,6.63,499.55
MAINT-0045188,2024-06-28,LOC-0055,MCH-000070,EMP-002808,Preventive,4.8,128.96
MAINT-0045189,2025-12-24,LOC-0048,MCH-000711,EMP-003727,Corrective,7.43,332.67
MAINT-0045190,2024-09-07,LOC-0071,MCH-000565,EMP-003773,Preventive,19.42,327.14
MAINT-0045191,2025-04-11,LOC-0059,MCH-001611,EMP-004478,Inspection,8.39,763.83
MAINT-0045192,2025-01-16,LOC-0095,MCH-000973,EMP-000762,Corrective,13.42,141.77
MAINT-0045193,2025-06-28,LOC-0098,MCH-001542,EMP-000462,Preventive,4.39,146.93
MAINT-0045194,2025-08-26,LOC-0042,MCH-001223,EMP-001593,Preventive,22.2,0.0
MAINT-0045195,2022-10-15,LOC-0012,MCH-000305,EMP-002988,Inspection,9.92,162.45
MAINT-0045196,2025-02-03,LOC-0075,MCH-000639,EMP-002720,Corrective,15.82,409.07
MAINT-0045197,2025-06-20,LOC-0061,MCH-001003,EMP-003130,Emergency,15.85,343.55
MAINT-0045198,2025-10-27,LOC-0010,MCH-001896,EMP-004342,Inspection,2.34,401.13
MAINT-0045199,2023-05-31,LOC-0072,MCH-000742,EMP-002644,Inspection,1.31,371.98
MAINT-0045201,2025-06-23,LOC-0059,MCH-001084,EMP-002606,Corrective,18.96,844.71
MAINT-0045202,2025-04-21,LOC-0042,MCH-000716,EMP-004973,Inspection,14.02,718.54
MAINT-0045203,2025-08-14,LOC-0080,MCH-001627,EMP-002043,Preventive,16.98,1015.83
MAINT-0045204,2025-02-10,LOC-0013,MCH-000158,EMP-000695,Inspection,8.95,350.7
MAINT-0045205,2024-10-19,LOC-0002,MCH-001954,EMP-002367,Corrective,20.03,455.14
MAINT-0045206,2025-07-27,LOC-0076,MCH-000303,EMP-001753,Preventive,12.06,143.22
MAINT-0045207,2025-06-18,LOC-0022,MCH-000173,EMP-004051,Preventive,4.52,851.49
MAINT-0045208,2025-10-14,LOC-0043,MCH-001030,EMP-002464,Preventive,16.95,573.6
MAINT-0045209,2022-10-13,LOC-0061,MCH-000753,EMP-002402,Preventive,2.28,244.52
MAINT-0045210,2025-11-23,LOC-0020,MCH-001599,EMP-002550,Preventive,0.0,607.32
MAINT-0045211,2021-06-06,LOC-0066,MCH-001959,EMP-001305,Inspection,19.91,729.73
MAINT-0045212,2024-08-29,LOC-0066,MCH-001141,EMP-001978,Corrective,1.37,629.36
MAINT-0045213,2025-08-16,LOC-0024,MCH-000983,EMP-002627,Inspection,13.8,250.12
MAINT-0045214,2023-01-08,LOC-0025,MCH-001823,EMP-001210,Preventive,21.64,919.59
MAINT-0045215,2020-11-02,LOC-0022,MCH-001802,EMP-002672,Preventive,10.74,455.07
MAINT-0045216,2025-10-02,LOC-0019,MCH-000438,EMP-004858,Preventive,9.81,1317.86
MAINT-0045217,2025-01-04,LOC-0003,MCH-001362,EMP-002185,Preventive,22.68,158.42
MAINT-0045218,2025-11-26,LOC-0035,MCH-001027,EMP-003118,Preventive,20.95,862.33
MAINT-0045219,2025-04-09,LOC-0070,MCH-000611,EMP-003160,Corrective,8.65,186.87
MAINT-0045220,2024-06-12,LOC-0098,MCH-000020,EMP-002395,Preventive,2.22,1441.32
MAINT-0045221,2025-05-10,LOC-0059,MCH-000851,EMP-003366,Emergency,22.5,683.04
MAINT-0045222,2023-08-23,LOC-0066,MCH-000878,EMP-004213,Corrective,10.88,479.79
MAINT-0045223,2025-08-25,LOC-0052,MCH-000532,EMP-004772,Preventive,1.37,617.91
MAINT-0045224,2024-01-26,LOC-0035,MCH-001981,EMP-001338,Preventive,13.65,587.03
MAINT-0045225,2025-05-30,LOC-0034,MCH-001151,EMP-003991,Preventive,14.03,307.7
MAINT-0045226,2024-01-27,LOC-0054,MCH-000529,EMP-001385,Inspection,14.51,676.97
MAINT-0045227,2024-09-24,LOC-0032,MCH-001642,EMP-003101,Preventive,13.41,352.75
MAINT-0045228,2024-10-24,LOC-0021,MCH-001970,EMP-001320,Preventive,4.9,399.71
MAINT-0045229,2020-05-28,LOC-0014,MCH-001382,EMP-004067,Preventive,23.3,219.14
MAINT-0045230,2023-10-17,LOC-0094,MCH-000495,EMP-000329,Preventive,3.49,400.75
MAINT-0045231,2022-09-19,LOC-0065,MCH-001756,EMP-001180,Preventive,4.77,128.98
MAINT-0045232,2024-12-30,LOC-0047,MCH-001944,EMP-002240,Preventive,16.64,299.96
MAINT-0045233,2023-11-02,LOC-0016,MCH-001681,EMP-000394,Preventive,18.34,451.58
MAINT-0045234,2023-08-22,LOC-0093,MCH-001226,EMP-004394,Corrective,21.39,232.79
MAINT-0045235,2025-12-08,LOC-0064,MCH-001122,EMP-002325,Corrective,21.32,475.0
MAINT-0045236,2025-06-07,LOC-0045,MCH-001722,EMP-004264,Corrective,20.66,1087.09
MAINT-0045238,2023-12-02,LOC-0064,MCH-000977,EMP-002126,Inspection,13.69,794.04
MAINT-0045239,2023-07-15,LOC-0064,MCH-001628,EMP-004457,Corrective,17.57,433.48
MAINT-0045240,2025-03-27,LOC-0073,MCH-001419,EMP-004565,Corrective,2.99,109.51
MAINT-0045241,2025-01-29,LOC-0038,MCH-000875,EMP-000178,Corrective,1203.0,202.67
MAINT-0045242,2023-09-27,LOC-0045,MCH-001515,EMP-003499,Corrective,7.53,401.13
MAINT-0045243,2025-08-10,LOC-0079,MCH-001529,EMP-000776,Corrective,10.06,625.1
MAINT-0045244,2022-08-07,LOC-0057,MCH-000058,EMP-001866,Emergency,22.89,613.04
MAINT-0045245,2024-08-06,LOC-0039,MCH-001859,EMP-004374,Corrective,18.39,240.34
MAINT-0045246,2023-12-18,LOC-0002,MCH-001100,EMP-003791,Corrective,16.88,468.03
MAINT-0045247,2025-04-03,LOC-0030,MCH-000278,EMP-004657,Preventive,12.64,0.0
MAINT-0045248,2025-12-23,LOC-0052,MCH-001969,EMP-000066,Preventive,16.23,607.25
MAINT-0045249,2023-12-12,LOC-0083,MCH-001694,EMP-002209,Corrective,12.53,427.88
MAINT-0045250,2025-09-14,LOC-0040,MCH-000334,EMP-002598,Preventive,10.26,344.99
MAINT-0045251,2021-11-18,LOC-0048,MCH-000866,EMP-000963,Inspection,18.84,244.21
MAINT-0045253,2025-10-03,LOC-0026,MCH-001856,EMP-003937,Inspection,16.1,433.99
MAINT-0045254,2025-12-11,LOC-0035,MCH-001027,EMP-000967,Preventive,22.7,737.2
MAINT-0045255,2025-07-14,LOC-0066,MCH-001208,EMP-000516,Emergency,22.87,635.7
MAINT-0045256,2024-10-14,LOC-0045,MCH-001515,EMP-004159,Corrective,1.82,541.24
MAINT-0045257,2025-09-25,LOC-0018,MCH-000712,EMP-002752,Preventive,14.2,473.91
MAINT-0045258,2024-07-11,LOC-0040,MCH-001136,EMP-004555,Preventive,11.4,192.52
MAINT-0045259,2025-09-21,LOC-0084,MCH-000911,EMP-003212,Inspection,14.91,290.99
MAINT-0045260,2025-11-27,LOC-0063,MCH-001753,EMP-004087,Preventive,14.99,935.04
MAINT-0045261,2025-01-29,LOC-0008,MCH-001250,EMP-003139,Corrective,19.38,476.52
MAINT-0045263,2025-12-04,LOC-0039,MCH-000415,EMP-002694,Inspection,23.93,443.38
MAINT-0045265,2025-04-30,LOC-0012,MCH-001626,EMP-001908,Preventive,23.04,2917.53
MAINT-0045266,2024-09-26,LOC-0060,MCH-001297,EMP-001802,Inspection,19.3,342.25
MAINT-0045267,2022-12-04,LOC-0100,MCH-001796,EMP-001120,Emergency,18.76,923.39
MAINT-0045268,2023-08-30,LOC-0076,MCH-000279,EMP-001753,Preventive,23.4,528.27
MAINT-0045269,2024-11-12,LOC-0069,MCH-001717,EMP-002024,Inspection,10.19,423.91
MAINT-0045270,2024-02-21,LOC-0069,MCH-000364,EMP-000213,Preventive,14.07,450.86
MAINT-0045271,2025-12-13,LOC-0025,MCH-001067,EMP-004648,Inspection,0.53,146.35
MAINT-0045272,2025-08-07,LOC-0076,MCH-001172,EMP-001657,Preventive,5.56,769.69
MAINT-0045273,2025-07-02,LOC-0047,MCH-001254,EMP-004778,Preventive,12.06,384.08
MAINT-0045274,2025-12-02,LOC-0015,MCH-001863,EMP-000033,Preventive,17.7,286.12
MAINT-0045275,2023-03-16,LOC-0051,MCH-000421,EMP-003911,Preventive,9.67,684.54
MAINT-0045276,2024-08-04,LOC-0022,MCH-001659,EMP-003759,Corrective,3.25,497.62
MAINT-0045277,2025-05-17,LOC-0098,MCH-001016,EMP-002395,Corrective,15.74,452.92
MAINT-0045278,2025-09-25,LOC-0028,MCH-000064,EMP-003064,Preventive,12.48,680.89
MAINT-0045279,2024-11-10,LOC-0050,MCH-001706,EMP-003152,Preventive,0.97,641.6
MAINT-0045280,2025-10-06,LOC-0067,MCH-001644,EMP-002690,Preventive,22.3,1202.96
MAINT-0045281,2024-07-23,LOC-0072,MCH-001140,EMP-001508,Corrective,18.72,484.57
MAINT-0045282,2022-10-25,LOC-0077,MCH-001331,EMP-003455,Preventive,7.79,401.13
MAINT-0045283,2025-01-01,LOC-0004,MCH-001346,EMP-003378,Corrective,3.6,39909.0
MAINT-0045284,2024-05-25,LOC-0082,MCH-000710,EMP-002315,Inspection,4.38,259.59
MAINT-0045285,2025-11-12,LOC-0033,MCH-001134,EMP-004651,Corrective,0.65,396.28
MAINT-0045287,2025-12-18,LOC-0078,MCH-000443,EMP-002198,Preventive,13.72,1072.64
MAINT-0045288,2025-04-23,LOC-0078,MCH-001413,EMP-000727,Corrective,18.47,587.71
MAINT-0045289,2025-11-30,LOC-0015,MCH-001863,EMP-000033,Inspection,17.94,602.53
MAINT-0045290,2025-05-21,LOC-0041,MCH-001751,EMP-001628,Preventive,13.68,302.09
MAINT-0045291,2024-04-02,LOC-0055,MCH-000171,EMP-001175,Corrective,23.9,407.55
MAINT-0045292,2024-02-10,LOC-0047,MCH-001725,EMP-003459,Preventive,22.01,243.34
MAINT-0045293,2023-12-25,LOC-0055,MCH-001786,EMP-003398,Preventive,0.58,181.07
MAINT-0045294,2025-12-05,LOC-0080,MCH-001670,EMP-002043,Preventive,19.67,1089.44
MAINT-0045295,2022-02-26,LOC-0079,MCH-001948,EMP-004162,Preventive,22.62,186.14
MAINT-0045296,2025-05-15,LOC-0046,MCH-000485,EMP-001055,Preventive,22.96,647.69
MAINT-0045297,2025-02-22,LOC-0012,MCH-000305,EMP-003720,Corrective,23.75,286.55
MAINT-0045298,2020-02-18,LOC-0027,MCH-000760,EMP-001682,Inspection,5.95,407.57
MAINT-0045299,2025-08-08,LOC-0090,MCH-001104,EMP-001561,Emergency,5.34,352.69
MAINT-0045300,2024-01-14,LOC-0057,MCH-000058,EMP-004036,Preventive,21.43,142.56
MAINT-0045301,2025-01-23,LOC-0014,MCH-001909,EMP-001136,Preventive,14.82,616.6
MAINT-0045302,2025-12-16,LOC-0057,MCH-000416,EMP-000706,Preventive,0.0,165.76
MAINT-0045303,2025-07-27,LOC-0079,MCH-001529,EMP-003978,Emergency,21.89,354.73
MAINT-0045304,2025-12-29,LOC-0057,MCH-000416,EMP-000220,Corrective,20.18,357.07
MAINT-0045305,2023-04-22,LOC-0061,MCH-001003,EMP-000731,Preventive,0.0,303.43
MAINT-0045307,2024-02-26,LOC-0061,MCH-001003,EMP-001582,Emergency,22.6,289.94
MAINT-0045308,2024-08-05,LOC-0013,MCH-000513,EMP-003225,Inspection,9.82,392.55
MAINT-0045309,2025-12-05,LOC-0025,MCH-001761,EMP-002595,Preventive,21.52,957.66
MAINT-0045311,2023-07-19,LOC-0055,MCH-000556,EMP-003429,Preventive,8.97,2082.81
MAINT-0045312,2024-02-27,LOC-0023,MCH-000391,EMP-002087,Preventive,5.13,562.77
MAINT-0045313,2025-10-29,LOC-0099,MCH-001139,EMP-002260,Preventive,12.95,1109.09
MAINT-0045314,2023-11-19,LOC-0050,MCH-000193,EMP-001837,Preventive,1.23,403.54
MAINT-0045315,2023-05-14,LOC-0078,MCH-001076,EMP-002052,Preventive,17.03,156.35
MAINT-0045316,2022-08-18,LOC-0060,MCH-000367,EMP-004868,Corrective,15.79,296.59
MAINT-0045317,2024-03-29,LOC-0031,MCH-001433,EMP-001790,Preventive,17.89,416.48
MAINT-0045318,2025-01-25,LOC-0094,MCH-001847,EMP-000444,Preventive,23.27,521.17
MAINT-0045319,2025-07-22,LOC-0015,MCH-000511,EMP-002985,Corrective,16.38,457.35
MAINT-0045320,2025-04-14,LOC-0002,MCH-000251,EMP-003383,Corrective,12.74,193.43
MAINT-0045321,2025-12-16,LOC-0030,MCH-001345,EMP-004429,Preventive,17.35,1174.69
MAINT-0045322,2025-02-24,LOC-0005,MCH-000266,EMP-004944,Preventive,7.94,319.06
MAINT-0045323,2025-10-28,LOC-0021,MCH-000550,EMP-002510,Corrective,13.81,304.8
MAINT-0045324,2023-03-27,LOC-0064,MCH-000195,EMP-002325,Preventive,5.37,312.43
MAINT-0045325,2021-12-19,LOC-0086,MCH-000291,EMP-002298,Corrective,19.83,212.59
MAINT-0045326,2023-02-20,LOC-0079,MCH-000648,EMP-000623,Corrective,11.35,675.57
MAINT-0045327,2024-07-31,LOC-0075,MCH-000143,EMP-002445,Inspection,17.84,0.0
MAINT-0045328,2023-01-08,LOC-0006,MCH-001353,EMP-004163,Preventive,17.31,319.82
MAINT-0045329,2023-05-03,LOC-0021,MCH-001555,EMP-002204,Preventive,3.37,79.24
MAINT-0045330,2025-10-04,LOC-0016,MCH-000231,EMP-004935,Corrective,23.86,586.05
MAINT-0045331,2024-08-22,LOC-0065,MCH-000353,EMP-002840,Preventive,6.01,294.62
MAINT-0045332,2025-12-30,LOC-0090,MCH-000326,EMP-002159,Preventive,22.01,232.28
MAINT-0045333,2025-02-07,LOC-0070,MCH-001325,EMP-001146,Preventive,18.58,241.74
MAINT-0045334,2025-04-05,LOC-0043,MCH-000304,EMP-003162,Preventive,11.65,719.01
MAINT-0045335,2025-07-28,LOC-0084,MCH-000911,EMP-001242,Inspection,12.26,510.68
MAINT-0045336,2025-10-17,LOC-0030,MCH-001590,EMP-004316,Inspection,3.58,195.0
MAINT-0045337,2025-12-13,LOC-0017,MCH-001082,EMP-004070,Inspection,11.54,713.7
MAINT-0045338,2025-12-27,LOC-0069,MCH-000500,EMP-001061,Preventive,19.53,656.68
MAINT-0045339,2025-11-23,LOC-0071,MCH-001567,EMP-004791,Preventive,13.19,159.45
MAINT-0045340,2022-07-30,LOC-0094,MCH-001847,EMP-001402,Corrective,23.51,511.89
MAINT-0045341,2023-05-09,LOC-0060,MCH-000185,EMP-002637,Preventive,6.73,433.97
MAINT-0045342,2025-01-13,LOC-0063,MCH-001818,EMP-001799,Preventive,2.28,805.94
MAINT-0045343,2024-01-26,LOC-0067,MCH-000767,EMP-004817,Inspection,17.79,715.17
MAINT-0045344,2025-12-25,LOC-0089,MCH-001314,EMP-001659,Preventive,19.42,557.66
MAINT-0045345,2024-12-05,LOC-0043,MCH-000304,EMP-001705,Inspection,1.45,128.53
MAINT-0045346,2025-03-03,LOC-0086,MCH-000691,EMP-001778,Corrective,3.95,125.66
MAINT-0045347,2023-12-18,LOC-0098,MCH-000020,EMP-002395,Inspection,15.46,588.78
MAINT-0045348,2025-03-01,LOC-0042,MCH-000346,EMP-000694,Preventive,12.06,498.41
MAINT-0045349,2025-11-19,LOC-0042,MCH-001223,EMP-000254,Corrective,18.3,171.81
MAINT-0045350,2023-07-06,LOC-0039,MCH-001014,EMP-003569,Corrective,1.34,811.1
MAINT-0045351,2025-06-13,LOC-0059,MCH-001071,EMP-003116,Corrective,16.44,356.58
MAINT-0045353,2025-12-21,LOC-0033,MCH-001134,EMP-001041,Corrective,21.3,122.04
MAINT-0045354,2025-12-19,LOC-0038,MCH-001427,EMP-003877,Preventive,11.22,1370.52
MAINT-0045355,2025-08-28,LOC-0086,MCH-000891,EMP-001806,Preventive,23.22,560.14
MAINT-0045356,2024-12-14,LOC-0070,MCH-000199,EMP-002999,Inspection,6.03,257.56
MAINT-0045357,2025-12-30,LOC-0006,MCH-000984,EMP-001832,Corrective,8.85,976.16
MAINT-0045358,2025-10-24,LOC-0010,MCH-001438,EMP-003712,Preventive,14.38,1696.21
MAINT-0045359,2024-11-16,LOC-0022,MCH-001533,EMP-002119,Emergency,7.54,293.32
MAINT-0045360,2022-06-15,LOC-0055,MCH-001964,EMP-003418,Inspection,23.48,459.49
MAINT-0045361,2025-07-30,LOC-0008,MCH-000872,EMP-003204,Preventive,6.0,270.21
MAINT-0045362,2024-09-05,LOC-0090,MCH-000910,EMP-000556,Corrective,14.04,246.1
MAINT-0045363,2025-05-07,LOC-0030,MCH-000247,EMP-003631,Preventive,2.59,861.47
MAINT-0045364,2023-09-29,LOC-0012,MCH-001626,EMP-001232,Preventive,6.63,1431.08
MAINT-0045365,2025-11-14,LOC-0008,MCH-000418,EMP-000293,Preventive,19.47,876.3
MAINT-0045366,2025-06-15,LOC-0084,MCH-001936,EMP-001963,Corrective,17.82,767.53
MAINT-0045367,2024-12-21,LOC-0023,MCH-001496,EMP-004361,Inspection,21.86,539.18
MAINT-0045368,2025-01-19,LOC-0005,MCH-000191,EMP-003846,Inspection,9.52,994.56
MAINT-0045370,2024-07-05,LOC-0083,MCH-000679,EMP-004231,Preventive,4.63,248.24
MAINT-0045371,2025-08-23,LOC-0077,MCH-001331,EMP-004995,Preventive,16.59,343.25
MAINT-0045372,2025-08-30,LOC-0006,MCH-001776,EMP-001063,Preventive,13.01,234.01
MAINT-0045373,2025-08-02,LOC-0021,MCH-000630,EMP-004717,Corrective,16.77,181.65
MAINT-0045374,2025-08-20,LOC-0093,MCH-000567,EMP-001107,Emergency,1.59,222.39
MAINT-0045375,2025-12-31,LOC-0001,MCH-001181,EMP-002855,Corrective,8.24,550.01
MAINT-0045376,2025-11-20,LOC-0040,MCH-001833,EMP-001371,Corrective,4.83,212.74
MAINT-0045377,2024-04-24,LOC-0041,MCH-001269,EMP-002887,Corrective,13.78,701.04
MAINT-0045378,2024-10-26,LOC-0039,MCH-000214,EMP-004954,Corrective,7.73,176.23
MAINT-0045379,2025-04-03,LOC-0046,MCH-001290,EMP-004312,Preventive,12.86,242.46
MAINT-0045380,2025-12-24,LOC-0052,MCH-000999,EMP-000365,Preventive,22.66,986.69
MAINT-0045381,2022-12-11,LOC-0090,MCH-001842,EMP-002304,Preventive,7.27,1730.66
MAINT-0045382,2025-06-16,LOC-0079,MCH-001244,EMP-000886,Inspection,15.35,317.56
MAINT-0045383,2023-09-23,LOC-0083,MCH-000015,EMP-002209,Preventive,15.64,242.9
MAINT-0045384,2025-08-29,LOC-0070,MCH-000032,EMP-004542,Preventive,9.07,252.01
MAINT-0045385,2025-07-03,LOC-0013,MCH-001760,EMP-004828,Preventive,5.39,1402.82
MAINT-0045386,2025-12-09,LOC-0095,MCH-000654,EMP-004647,Preventive,10.92,351.93
MAINT-0045388,2025-12-09,LOC-0035,MCH-001027,EMP-000967,Inspection,2.75,389.9
MAINT-0045389,2025-04-26,LOC-0034,MCH-000877,EMP-001249,Preventive,2.94,534.95
MAINT-0045390,2023-02-11,LOC-0093,MCH-000252,EMP-000075,Preventive,7.63,735.35
MAINT-0045391,2024-01-26,LOC-0080,MCH-000982,EMP-002961,Corrective,22.26,543.22
MAINT-0045393,2023-02-13,LOC-0070,MCH-001658,EMP-000794,Preventive,18.75,470.32
MAINT-0045394,2025-11-09,LOC-0015,MCH-000528,EMP-004568,Inspection,1.97,685.61
MAINT-0045395,2024-01-02,LOC-0072,MCH-001510,EMP-001640,Preventive,9.58,500.91
MAINT-0045397,2025-12-31,LOC-0052,MCH-001969,EMP-002286,Preventive,18.61,821.47
MAINT-0045398,2024-08-29,LOC-0065,MCH-001523,EMP-002840,Preventive,19.26,1205.15
MAINT-0045399,2025-10-20,LOC-0093,MCH-000545,EMP-002138,Preventive,22.99,182.17
MAINT-0045400,2023-03-12,LOC-0028,MCH-000425,EMP-001996,Inspection,22.49,749.72
MAINT-0045401,2025-03-05,LOC-0001,MCH-001613,EMP-004909,Inspection,7.54,1992.68
MAINT-0045402,2025-09-09,LOC-0035,MCH-000040,EMP-002635,Inspection,6.45,537.48
MAINT-0045403,2025-02-03,LOC-0013,MCH-000914,EMP-002970,Inspection,4.73,355.51
MAINT-0045404,2022-12-17,LOC-0041,MCH-001033,EMP-004090,Preventive,1.21,110.3
MAINT-0045405,2023-12-07,LOC-0029,MCH-000610,EMP-000110,Inspection,10.01,1065.0
MAINT-0045406,2024-11-29,LOC-0092,MCH-001245,EMP-001245,Preventive,11.92,297.82
MAINT-0045407,2019-12-03,LOC-0087,MCH-001183,EMP-002538,Preventive,17.4,716.8
