emissions_key,emissions_id,date_key,location_key,emissions_category,co2_emissions
69631,EMS-069631,20230511,94,Purchased Energy,3283.843
69632,EMS-069632,20221106,77,Purchased Energy,3540.093
69633,EMS-069633,20210923,26,Purchased Energy,4624.237
69634,EMS-069634,20220719,62,Purchased Energy,2667.236
69635,EMS-069635,20190713,93,Purchased Energy,185.127
69636,EMS-069636,20200820,90,Direct Emissions,940.226
69637,EMS-069637,20190512,60,Direct Emissions,4151.462
69638,EMS-069638,20240519,83,Transportation,219.755
69639,EMS-069639,20190730,12,Direct Emissions,2534.996
69640,EMS-069640,20230520,87,Purchased Energy,3804.955
69641,EMS-069641,20200123,8,Transportation,4785.47
69642,EMS-069642,20240630,79,Transportation,2380.12
69643,EMS-069643,20210510,74,Direct Emissions,2104.657
69644,EMS-069644,20230326,15,Purchased Energy,1642.411
69645,EMS-069645,20241103,50,Transportation,4504.803
69646,EMS-069646,20210121,59,Transportation,1518.109
69647,EMS-069647,20200401,23,Purchased Energy,2921.244
69648,EMS-069648,20231217,47,Purchased Energy,3113.175
69649,EMS-069649,20230516,57,Direct Emissions,432.935
69650,EMS-069650,20190804,14,Direct Emissions,3081.554
69651,EMS-069651,20210602,17,Direct Emissions,3913.917
69652,EMS-069652,20230114,5,Direct Emissions,3321.262
69653,EMS-069653,20200508,5,Purchased Energy,3920.015
69654,EMS-069654,20240207,43,Direct Emissions,2718.943
69655,EMS-069655,20220723,33,Transportation,243.712
69656,EMS-069656,20221117,48,Purchased Energy,4950.938
69657,EMS-069657,20210609,75,Direct Emissions,2203.887
69658,EMS-069658,20241023,31,Direct Emissions,54.564
69659,EMS-069659,20250426,89,Direct Emissions,3126.663
69660,EMS-069660,20230825,80,Transportation,2973.578
69661,EMS-069661,20240710,71,Direct Emissions,3795.018
69662,EMS-069662,20250205,84,Transportation,3259.402
69663,EMS-069663,20211104,13,Direct Emissions,4380.48
69664,EMS-069664,20230807,44,Purchased Energy,2561.15
69665,EMS-069665,20240309,82,Purchased Energy,1941.447
69666,EMS-069666,20251106,40,Transportation,648.861
69667,EMS-069667,20190613,56,Purchased Energy,1737.488
69668,EMS-069668,20210210,32,Direct Emissions,4720.093
69669,EMS-069669,20251119,25,Transportation,1747.636
69670,EMS-069670,20210625,55,Transportation,2992.579
69671,EMS-069671,20190512,54,Purchased Energy,3243.648
69672,EMS-069672,20241026,28,Transportation,3269.713
69673,EMS-069673,20231201,70,Transportation,4407.933
69674,EMS-069674,20200805,6,Direct Emissions,4366.147
69675,EMS-069675,20241220,48,Purchased Energy,3297.918
69676,EMS-069676,20240704,47,Transportation,4653.75
69677,EMS-069677,20240716,74,Transportation,662.092
69678,EMS-069678,20250515,4,Transportation,4367.145
69679,EMS-069679,20231110,58,Purchased Energy,3990.809
69680,EMS-069680,20201004,7,Purchased Energy,1225.265
69681,EMS-069681,20190106,85,Transportation,4848.275
69682,EMS-069682,20211221,97,Purchased Energy,4074.391
69683,EMS-069683,20210509,65,Direct Emissions,4052.475
69684,EMS-069684,20240622,49,Transportation,4734.882
69685,EMS-069685,20250329,48,Purchased Energy,1603.675
69686,EMS-069686,20220321,13,Direct Emissions,191.067
69687,EMS-069687,20220228,40,Direct Emissions,4740.394
69688,EMS-069688,20190421,62,Purchased Energy,625.448
69689,EMS-069689,20200730,34,Transportation,209.998
69690,EMS-069690,20201008,87,Direct Emissions,3123.966
69691,EMS-069691,20190901,12,Transportation,2676.192
69692,EMS-069692,20190525,96,Purchased Energy,1334.255
69693,EMS-069693,20201225,30,Purchased Energy,1260.996
69694,EMS-069694,20230905,59,Transportation,225.412
69695,EMS-069695,20190210,26,Direct Emissions,4448.778
69696,EMS-069696,20250727,15,Transportation,4462.461
69697,EMS-069697,20190528,83,Purchased Energy,4852.511
69698,EMS-069698,20210909,47,Direct Emissions,4087.816
69699,EMS-069699,20220505,25,Transportation,144.476
69700,EMS-069700,20211228,15,Direct Emissions,52.658
69701,EMS-069701,20190603,42,Purchased Energy,2112.48
69702,EMS-069702,20220201,5,Transportation,4215.358
69703,EMS-069703,20201105,71,Direct Emissions,319.433
69704,EMS-069704,20220709,40,Direct Emissions,184.889
69705,EMS-069705,20210215,72,Transportation,3758.396
69706,EMS-069706,20240721,59,Transportation,2283.291
69707,EMS-069707,20220826,28,Direct Emissions,604.004
69708,EMS-069708,20231026,16,Transportation,1389.537
69709,EMS-069709,20200308,52,Transportation,4084.149
69710,EMS-069710,20200110,57,Purchased Energy,356.447
69711,EMS-069711,20240407,52,Direct Emissions,1283.652
69712,EMS-069712,20250725,86,Transportation,2122.663
69713,EMS-069713,20230103,65,Direct Emissions,2080.918
69714,EMS-069714,20201125,26,Purchased Energy,3910.272
69715,EMS-069715,20251114,88,Purchased Energy,4569.411
69716,EMS-069716,20230507,58,Purchased Energy,4376.09
69717,EMS-069717,20190220,77,Purchased Energy,4251.96
69718,EMS-069718,20230222,42,Transportation,4848.042
69719,EMS-069719,20190209,23,Purchased Energy,2945.463
69720,EMS-069720,20230902,25,Purchased Energy,2106.601
69721,EMS-069721,20200321,6,Transportation,1347.454
69722,EMS-069722,20240613,95,Transportation,1597.107
69723,EMS-069723,20220121,5,Direct Emissions,1651.341
69724,EMS-069724,20190417,35,Purchased Energy,334.532
69725,EMS-069725,20200331,12,Direct Emissions,740.966
69726,EMS-069726,20250805,75,Direct Emissions,1748.754
69727,EMS-069727,20190617,53,Direct Emissions,3062.676
69728,EMS-069728,20220617,60,Direct Emissions,102.458
69729,EMS-069729,20210812,91,Transportation,2253.369
69730,EMS-069730,20201112,17,Purchased Energy,2181.078
69731,EMS-069731,20241018,43,Transportation,3260.056
69732,EMS-069732,20210204,67,Transportation,420.983
69733,EMS-069733,20200630,86,Purchased Energy,2070.159
69734,EMS-069734,20200910,80,Transportation,2039.507
69735,EMS-069735,20211217,28,Direct Emissions,2912.352
69736,EMS-069736,20200814,91,Transportation,2186.261
69737,EMS-069737,20251225,8,Purchased Energy,3873.095
69738,EMS-069738,20240417,44,Transportation,786.345
69739,EMS-069739,20220209,34,Transportation,204.007
69740,EMS-069740,20241030,72,Transportation,3095.646
69741,EMS-069741,20220422,15,Transportation,2662.333
69742,EMS-069742,20241103,62,Purchased Energy,4804.932
69743,EMS-069743,20220509,78,Purchased Energy,4077.824
69744,EMS-069744,20191027,57,Purchased Energy,2539.788
69745,EMS-069745,20220208,45,Transportation,2790.548
69746,EMS-069746,20230929,70,Transportation,4268.11
69747,EMS-069747,20220628,61,Direct Emissions,4368.254
69748,EMS-069748,20200211,6,Purchased Energy,3693.687
69749,EMS-069749,20201228,33,Direct Emissions,4018.163
69750,EMS-069750,20250926,21,Direct Emissions,4359.629
69751,EMS-069751,20220120,3,Transportation,1699.777
69752,EMS-069752,20211007,78,Transportation,4719.684
69753,EMS-069753,20190607,98,Purchased Energy,4369.533
69754,EMS-069754,20240805,18,Direct Emissions,1046.429
69755,EMS-069755,20210927,45,Direct Emissions,4127.128
69756,EMS-069756,20210612,36,Purchased Energy,2652.669
69757,EMS-069757,20201014,18,Transportation,4345.649
69758,EMS-069758,20190317,26,Direct Emissions,2100.687
69759,EMS-069759,20220326,66,Direct Emissions,1773.961
69760,EMS-069760,20230630,72,Transportation,2157.651
69761,EMS-069761,20220425,19,Purchased Energy,1722.704
69762,EMS-069762,20190823,62,Transportation,153.325
69763,EMS-069763,20230911,3,Direct Emissions,3415.486
69764,EMS-069764,20241026,90,Direct Emissions,825.798
69765,EMS-069765,20240304,33,Transportation,97.797
69766,EMS-069766,20200303,61,Purchased Energy,690.014
69767,EMS-069767,20230107,99,Direct Emissions,3357.127
69768,EMS-069768,20230407,87,Purchased Energy,3673.076
69769,EMS-069769,20250526,36,Transportation,4930.504
69770,EMS-069770,20210918,76,Purchased Energy,995.993
69771,EMS-069771,20191020,25,Direct Emissions,986.827
69772,EMS-069772,20200416,19,Transportation,4015.916
69773,EMS-069773,20220311,66,Transportation,40.935
69774,EMS-069774,20251231,88,Direct Emissions,924.347
69775,EMS-069775,20190612,17,Transportation,3580.523
69776,EMS-069776,20250330,67,Transportation,4800.111
69777,EMS-069777,20200605,12,Transportation,4078.934
69778,EMS-069778,20240322,48,Purchased Energy,4683.207
69779,EMS-069779,20190101,95,Direct Emissions,3938.505
69780,EMS-069780,20251105,71,Direct Emissions,4821.394
69781,EMS-069781,20250804,38,Direct Emissions,2262.019
69782,EMS-069782,20200727,70,Transportation,2886.792
69783,EMS-069783,20230116,72,Purchased Energy,1521.078
69784,EMS-069784,20220816,49,Direct Emissions,3041.086
69785,EMS-069785,20200415,10,Purchased Energy,2799.668
69786,EMS-069786,20240811,30,Direct Emissions,4632.851
69787,EMS-069787,20220508,39,Direct Emissions,798.911
69788,EMS-069788,20220323,31,Transportation,3876.882
69789,EMS-069789,20220206,54,Purchased Energy,3224.388
69790,EMS-069790,20200826,97,Transportation,4738.396
69791,EMS-069791,20240326,32,Transportation,153.274
69792,EMS-069792,20211020,28,Purchased Energy,2359.38
69793,EMS-069793,20250619,41,Transportation,834.208
69794,EMS-069794,20240129,100,Transportation,2671.597
69795,EMS-069795,20210707,46,Transportation,4002.662
69796,EMS-069796,20240422,25,Purchased Energy,4324.756
69797,EMS-069797,20220502,5,Direct Emissions,4560.404
69798,EMS-069798,20231217,26,Direct Emissions,2452.332
69799,EMS-069799,20240316,36,Transportation,4481.622
69800,EMS-069800,20211229,3,Purchased Energy,3722.414
69801,EMS-069801,20250713,76,Direct Emissions,2973.737
69802,EMS-069802,20220803,92,Direct Emissions,3725.816
69803,EMS-069803,20210731,63,Transportation,2713.773
69804,EMS-069804,20210305,68,Transportation,4110.351
69805,EMS-069805,20230207,7,Transportation,790.896
69806,EMS-069806,20240910,82,Transportation,3748.409
69807,EMS-069807,20210514,69,Purchased Energy,1366.844
69808,EMS-069808,20250522,2,Purchased Energy,1382.557
69809,EMS-069809,20201212,12,Transportation,1577.76
69810,EMS-069810,20190509,70,Purchased Energy,4506.142
69811,EMS-069811,20220323,30,Purchased Energy,1188.312
69812,EMS-069812,20240210,10,Direct Emissions,3343.837
69813,EMS-069813,20210712,54,Direct Emissions,1056.719
69814,EMS-069814,20250531,45,Transportation,2790.086
69815,EMS-069815,20250213,50,Direct Emissions,3747.327
69816,EMS-069816,20210618,12,Transportation,1010.7
69817,EMS-069817,20200924,19,Direct Emissions,3280.886
69818,EMS-069818,20190823,42,Transportation,3783.601
69819,EMS-069819,20241115,65,Transportation,2405.455
69820,EMS-069820,20241116,16,Transportation,2355.987
69821,EMS-069821,20220828,83,Transportation,2525.355
69822,EMS-069822,20210227,11,Purchased Energy,2433.869
69823,EMS-069823,20191016,11,Transportation,827.694
69824,EMS-069824,20211024,78,Direct Emissions,3565.332
69825,EMS-069825,20240404,48,Purchased Energy,4941.862
69826,EMS-069826,20250306,4,Direct Emissions,28.331
69827,EMS-069827,20240426,73,Direct Emissions,3919.554
69828,EMS-069828,20220908,62,Direct Emissions,1427.903
69829,EMS-069829,20200423,59,Transportation,4099.065
69830,EMS-069830,20190423,75,Transportation,892.579
69831,EMS-069831,20230326,16,Transportation,1120.01
69832,EMS-069832,20221120,53,Transportation,1281.523
69833,EMS-069833,20220509,65,Purchased Energy,569.906
69834,EMS-069834,20190604,53,Transportation,1362.06
69835,EMS-069835,20250810,40,Direct Emissions,2694.923
69836,EMS-069836,20240519,80,Purchased Energy,498.384
69837,EMS-069837,20190907,96,Transportation,1602.643
69838,EMS-069838,20240504,60,Purchased Energy,2476.311
69839,EMS-069839,20231005,52,Direct Emissions,4271.501
69840,EMS-069840,20210722,99,Purchased Energy,1802.326
69841,EMS-069841,20200619,86,Purchased Energy,4548.322
69842,EMS-069842,20250619,44,Purchased Energy,395.331
69843,EMS-069843,20230606,84,Purchased Energy,403.226
69844,EMS-069844,20220125,50,Purchased Energy,4406.719
69845,EMS-069845,20201026,48,Direct Emissions,2449.737
69846,EMS-069846,20241004,54,Transportation,2994.575
69847,EMS-069847,20190615,72,Purchased Energy,1276.753
69848,EMS-069848,20230724,38,Purchased Energy,547.232
69849,EMS-069849,20240326,61,Transportation,2134.558
69850,EMS-069850,20210630,22,Purchased Energy,4123.262
69851,EMS-069851,20200822,42,Transportation,15.024
69852,EMS-069852,20250308,21,Transportation,3812.135
69853,EMS-069853,20190331,3,Purchased Energy,3404.309
69854,EMS-069854,20210114,27,Direct Emissions,3422.497
69855,EMS-069855,20240907,33,Transportation,1402.31
69856,EMS-069856,20210718,74,Direct Emissions,3951.184
69857,EMS-069857,20201113,54,Purchased Energy,4311.33
69858,EMS-069858,20210121,19,Direct Emissions,1283.046
69859,EMS-069859,20220912,24,Purchased Energy,4461.08
69860,EMS-069860,20210213,73,Purchased Energy,4630.88
69861,EMS-069861,20250722,26,Direct Emissions,2925.356
69862,EMS-069862,20230928,57,Purchased Energy,4335.892
69863,EMS-069863,20220521,29,Direct Emissions,1045.465
69864,EMS-069864,20240829,60,Purchased Energy,4560.025
69865,EMS-069865,20200707,16,Transportation,1424.319
69866,EMS-069866,20250321,11,Direct Emissions,2213.817
69867,EMS-069867,20240107,92,Direct Emissions,2863.235
69868,EMS-069868,20230809,9,Purchased Energy,3154.573
69869,EMS-069869,20211130,23,Transportation,2208.444
69870,EMS-069870,20200417,71,Transportation,4996.023
69871,EMS-069871,20190620,16,Purchased Energy,4048.632
69872,EMS-069872,20251230,40,Purchased Energy,935.749
69873,EMS-069873,20220526,30,Direct Emissions,2527.475
69874,EMS-069874,20220803,82,Direct Emissions,949.46
69875,EMS-069875,20220823,33,Transportation,594.433
69876,EMS-069876,20220311,99,Transportation,4940.889
69877,EMS-069877,20201121,92,Direct Emissions,3430.502
69878,EMS-069878,20190305,84,Transportation,2397.943
69879,EMS-069879,20230820,61,Purchased Energy,4026.759
69880,EMS-069880,20250124,5,Purchased Energy,2948.283
69881,EMS-069881,20250125,50,Transportation,1849.909
69882,EMS-069882,20230614,28,Purchased Energy,2432.413
69883,EMS-069883,20240722,7,Purchased Energy,2953.886
69884,EMS-069884,20200723,99,Purchased Energy,2676.567
69885,EMS-069885,20230217,83,Purchased Energy,4676.537
69886,EMS-069886,20191002,14,Transportation,4814.655
69887,EMS-069887,20211215,79,Purchased Energy,2666.515
69888,EMS-069888,20190820,33,Transportation,4099.516
69889,EMS-069889,20210921,98,Direct Emissions,3520.668
69890,EMS-069890,20210811,72,Direct Emissions,2984.164
69891,EMS-069891,20220125,34,Direct Emissions,4469.401
69892,EMS-069892,20231017,91,Transportation,1862.325
69893,EMS-069893,20220616,74,Direct Emissions,2650.326
69894,EMS-069894,20191002,57,Transportation,498.419
69895,EMS-069895,20241218,15,Transportation,4110.979
69896,EMS-069896,20201225,74,Transportation,1790.184
69897,EMS-069897,20190723,61,Purchased Energy,1068.47
69898,EMS-069898,20250729,77,Direct Emissions,3449.244
69899,EMS-069899,20230526,42,Transportation,3508.214
69900,EMS-069900,20250130,40,Purchased Energy,247.491
69901,EMS-069901,20240118,96,Purchased Energy,29.402
69902,EMS-069902,20210321,48,Transportation,4377.455
69903,EMS-069903,20190115,60,Direct Emissions,1309.893
69904,EMS-069904,20250605,22,Transportation,531.175
69905,EMS-069905,20210313,42,Transportation,675.666
69906,EMS-069906,20250611,43,Purchased Energy,870.488
69907,EMS-069907,20201123,87,Transportation,1341.635
69908,EMS-069908,20220512,67,Transportation,1399.499
69909,EMS-069909,20200217,78,Direct Emissions,4760.14
69910,EMS-069910,20211129,96,Purchased Energy,2775.81
69911,EMS-069911,20201001,64,Purchased Energy,831.186
69912,EMS-069912,20190430,57,Transportation,4931.458
69913,EMS-069913,20230612,38,Purchased Energy,2169.77
69914,EMS-069914,20190103,93,Purchased Energy,992.378
69915,EMS-069915,20200131,70,Purchased Energy,1091.602
69916,EMS-069916,20210313,64,Direct Emissions,1191.457
69917,EMS-069917,20211121,12,Purchased Energy,3457.082
69918,EMS-069918,20240510,83,Direct Emissions,2364.968
69919,EMS-069919,20191012,68,Direct Emissions,833.351
69920,EMS-069920,20240807,35,Transportation,4313.355
69921,EMS-069921,20200729,34,Direct Emissions,3070.49
69922,EMS-069922,20220428,60,Transportation,3964.715
69923,EMS-069923,20211030,57,Direct Emissions,223.224
69924,EMS-069924,20230504,2,Direct Emissions,583.13
69925,EMS-069925,20210323,38,Direct Emissions,3397.865
69926,EMS-069926,20200904,100,Direct Emissions,2727.733
69927,EMS-069927,20251024,68,Direct Emissions,3774.898
69928,EMS-069928,20250307,48,Transportation,3553.797
69929,EMS-069929,20200330,22,Transportation,2169.251
69930,EMS-069930,20191205,54,Purchased Energy,3559.667
69931,EMS-069931,20200925,18,Transportation,1019.442
69932,EMS-069932,20190810,52,Transportation,2630.693
69933,EMS-069933,20250628,79,Direct Emissions,317.197
69934,EMS-069934,20200109,81,Direct Emissions,3903.54
69935,EMS-069935,20220719,62,Transportation,3757.77
69936,EMS-069936,20240917,81,Transportation,4397.279
69937,EMS-069937,20211005,23,Purchased Energy,3468.39
69938,EMS-069938,20210628,38,Transportation,3440.978
69939,EMS-069939,20230331,75,Direct Emissions,127.563
69940,EMS-069940,20211208,79,Transportation,1595.275
69941,EMS-069941,20190912,1,Purchased Energy,2627.899
69942,EMS-069942,20210327,38,Transportation,2689.054
69943,EMS-069943,20191013,64,Purchased Energy,3017.311
69944,EMS-069944,20230113,39,Transportation,2306.385
69945,EMS-069945,20231111,3,Purchased Energy,239.742
69946,EMS-069946,20231023,93,Direct Emissions,3064.157
69947,EMS-069947,20220517,6,Transportation,3940.505
69948,EMS-069948,20231125,20,Direct Emissions,3711.349
69949,EMS-069949,20190502,50,Transportation,1531.372
69950,EMS-069950,20220605,10,Purchased Energy,453.373
69951,EMS-069951,20220316,81,Transportation,1722.226
69952,EMS-069952,20240508,91,Purchased Energy,1702.636
69953,EMS-069953,20231213,79,Purchased Energy,4154.786
69954,EMS-069954,20210609,31,Purchased Energy,3683.215
69955,EMS-069955,20251024,84,Purchased Energy,705.134
69956,EMS-069956,20190802,54,Transportation,1522.005
69957,EMS-069957,20211223,21,Transportation,3447.972
69958,EMS-069958,20240802,80,Transportation,1381.18
69959,EMS-069959,20190419,18,Transportation,1168.756
69960,EMS-069960,20230315,48,Transportation,4515.581
69961,EMS-069961,20190415,96,Transportation,1280.493
69962,EMS-069962,20200630,30,Direct Emissions,3542.608
69963,EMS-069963,20210415,35,Purchased Energy,1965.102
